symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,thrust_atr,ext_pct,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
ZYDUSWELL,EOD_CHAMPION_V1,2026-06-29,HOLDOUT,BULL,568.31,527.69,649.55,2.0,85.0,1.2,4.49,-0.22,EXPIRED_NEG,2026-07-27,20,1.07,0.6,1,0,0,0,0,0.0
ZYDUSWELL,EOD_CHALL_A_THRUST,2026-06-29,HOLDOUT,BULL,568.31,527.69,649.55,2.0,85.0,1.2,4.49,-0.22,EXPIRED_NEG,2026-07-27,20,1.07,0.6,1,0,0,0,0,0.0
ZYDUSWELL,EOD_CHALL_B_SCORE80,2026-06-29,HOLDOUT,BULL,568.31,527.69,649.55,2.0,85.0,1.2,4.49,-0.22,EXPIRED_NEG,2026-07-27,20,1.07,0.6,1,0,0,0,0,0.0
ZYDUSWELL,EOD_CHALL_D_THRUST_030,2026-06-29,HOLDOUT,BULL,568.31,527.69,649.55,2.0,85.0,1.2,4.49,-0.22,EXPIRED_NEG,2026-07-27,20,1.07,0.6,1,0,0,0,0,0.0
ZYDUSWELL,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-29,HOLDOUT,BULL,568.31,527.69,649.55,2.0,70.0,1.2,4.49,-0.22,EXPIRED_NEG,2026-07-27,20,1.07,0.6,1,0,0,0,0,0.0
ABBOTINDIA,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
ABBOTINDIA,EOD_CHALL_B_SCORE80,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
ABBOTINDIA,EOD_CHALL_C_EXTENSION,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
ABBOTINDIA,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
ABBOTINDIA,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
ABBOTINDIA,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-06,HOLDOUT,NEUTRAL,26860.0,25883.5,28813.0,2.0,100.0,0.18,0.34,2.0,T1_HIT,2026-07-21,11,2.02,0.75,1,1,1,0,0,0.0
CONSUMBEES.NS,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,85.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
CONSUMBEES.NS,EOD_CHALL_B_SCORE80,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,85.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
CONSUMBEES.NS,EOD_CHALL_C_EXTENSION,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,85.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
CONSUMBEES.NS,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,85.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
CONSUMBEES.NS,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,85.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
CONSUMBEES.NS,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-06,HOLDOUT,NEUTRAL,131.94,128.09,139.64,2.0,90.0,0.12,0.18,0.85,EXPIRED_POS,2026-08-03,20,1.04,0.91,1,0,0,0,0,0.0
DIXON,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,85.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
DIXON,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,85.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
DIXON,EOD_CHALL_B_SCORE80,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,85.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
DIXON,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,85.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
DIXON,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,70.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
DIXON,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-06,HOLDOUT,BULL,13304.0,12556.1,14799.8,2.0,75.0,1.0,2.89,0.79,EXPIRED_POS,2026-08-03,20,1.85,0.61,1,1,0,0,0,0.0
GODREJPROP,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_C_EXTENSION,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
GODREJPROP,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-06,HOLDOUT,BULL,2036.56,1947.06,2215.56,2.0,70.0,0.97,2.19,0.59,EXPIRED_POS,2026-08-03,20,1.6,0.9,1,1,0,0,0,0.0
HDFCBANK,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BEAR,829.85,802.69,884.17,2.0,70.0,1.68,2.83,-1.47,SL_HIT,2026-07-20,10,0.48,2.04,0,0,0,0,0,-2.11
HDFCBANK,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BEAR,829.85,802.69,884.17,2.0,70.0,1.68,2.83,-1.47,SL_HIT,2026-07-20,10,0.48,2.04,0,0,0,0,0,-2.11
HDFCBANK,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BEAR,829.85,802.69,884.17,2.0,70.0,1.68,2.83,-1.47,SL_HIT,2026-07-20,10,0.48,2.04,0,0,0,0,0,-2.11
HDFCBANK,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BEAR,829.85,802.69,884.17,2.0,70.0,1.68,2.83,-1.47,SL_HIT,2026-07-20,10,0.48,2.04,0,0,0,0,0,-2.11
LODHA,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,1095.9,1038.37,1210.96,2.0,60.0,1.18,3.19,2.0,T1_HIT,2026-07-09,3,2.16,0.18,1,1,1,0,0,0.0
LODHA,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,1095.9,1038.37,1210.96,2.0,60.0,1.18,3.19,2.0,T1_HIT,2026-07-09,3,2.16,0.18,1,1,1,0,0,0.0
LODHA,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,1095.9,1038.37,1210.96,2.0,60.0,1.18,3.19,2.0,T1_HIT,2026-07-09,3,2.16,0.18,1,1,1,0,0,0.0
MANAPPURAM,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,345.11,325.43,384.47,2.0,70.0,1.07,3.16,-1.04,SL_HIT,2026-07-14,6,0.0,1.18,0,0,0,1,0,1.8
MANAPPURAM,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,345.11,325.43,384.47,2.0,70.0,1.07,3.16,-1.04,SL_HIT,2026-07-14,6,0.0,1.18,0,0,0,1,0,1.8
MANAPPURAM,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,345.11,325.43,384.47,2.0,70.0,1.07,3.16,-1.04,SL_HIT,2026-07-14,6,0.0,1.18,0,0,0,1,0,1.8
MANAPPURAM,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BULL,345.11,325.43,384.47,2.0,70.0,1.07,3.16,-1.04,SL_HIT,2026-07-14,6,0.0,1.18,0,0,0,1,0,1.8
METROPOLIS,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_B_SCORE80,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_C_EXTENSION,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_E_COMBINED,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,85.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
METROPOLIS,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-06,HOLDOUT,BULL,573.55,540.96,638.73,2.0,90.0,0.52,1.78,-1.0,SL_HIT,2026-07-17,9,0.36,1.03,0,0,0,1,0,1.09
RADICO,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,4106.7,3932.73,4454.64,2.0,70.0,1.38,3.02,2.0,T1_HIT,2026-07-30,18,2.23,0.55,1,1,1,0,0,0.0
RADICO,EOD_CHALL_A_THRUST,2026-07-06,HOLDOUT,BULL,4106.7,3932.73,4454.64,2.0,70.0,1.38,3.02,2.0,T1_HIT,2026-07-30,18,2.23,0.55,1,1,1,0,0,0.0
RADICO,EOD_CHALL_D_THRUST_030,2026-07-06,HOLDOUT,BULL,4106.7,3932.73,4454.64,2.0,70.0,1.38,3.02,2.0,T1_HIT,2026-07-30,18,2.23,0.55,1,1,1,0,0,0.0
RADICO,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BULL,4106.7,3932.73,4454.64,2.0,70.0,1.38,3.02,2.0,T1_HIT,2026-07-30,18,2.23,0.55,1,1,1,0,0,0.0
WELCORP,EOD_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,1543.6,1477.44,1675.92,2.0,70.0,0.09,0.3,2.0,T1_HIT,2026-07-14,6,2.29,0.36,1,1,1,0,0,0.0
WELCORP,EOD_CHALL_C_EXTENSION,2026-07-06,HOLDOUT,BULL,1543.6,1477.44,1675.92,2.0,70.0,0.09,0.3,2.0,T1_HIT,2026-07-14,6,2.29,0.36,1,1,1,0,0,0.0
WELCORP,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-06,HOLDOUT,BULL,1543.6,1477.44,1675.92,2.0,70.0,0.09,0.3,2.0,T1_HIT,2026-07-14,6,2.29,0.36,1,1,1,0,0,0.0
WELCORP,EOD_CHALL_G_SWEET_SPOT,2026-07-06,HOLDOUT,BULL,1543.6,1477.44,1675.92,2.0,70.0,0.09,0.3,2.0,T1_HIT,2026-07-14,6,2.29,0.36,1,1,1,0,0,0.0
WELCORP,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-06,HOLDOUT,BULL,1543.6,1477.44,1675.92,2.0,75.0,0.09,0.3,2.0,T1_HIT,2026-07-14,6,2.29,0.36,1,1,1,0,0,0.0
ARE&M,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_A_THRUST,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_B_SCORE80,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_E_COMBINED,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_G_SWEET_SPOT,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,90.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
ARE&M,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-13,HOLDOUT,BULL,903.63,859.38,992.13,2.0,95.0,0.56,1.4,-1.0,SL_HIT,2026-07-28,11,0.47,1.01,0,0,0,1,0,1.21
BAJAJ-AUTO,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_B_SCORE80,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_E_COMBINED,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_G_SWEET_SPOT,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
BAJAJ-AUTO,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-13,HOLDOUT,BULL,10381.0,9988.4,11166.2,2.0,100.0,0.42,0.81,2.0,T1_HIT,2026-07-23,8,2.42,0.6,1,1,1,0,0,0.0
GODREJPROP,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_E_COMBINED,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_G_SWEET_SPOT,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,75.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
GODREJPROP,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-13,HOLDOUT,BULL,2152.2,2048.54,2359.52,2.0,80.0,0.47,1.15,-1.0,SL_HIT,2026-07-23,8,0.06,1.28,0,0,0,1,0,0.27
HCLTECH,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BEAR,1208.86,1143.66,1339.26,2.0,55.0,0.9,2.49,-1.0,SL_HIT,2026-07-15,2,0.0,1.16,0,0,0,1,1,2.58
HCLTECH,EOD_CHALL_A_THRUST,2026-07-13,HOLDOUT,BEAR,1208.86,1143.66,1339.26,2.0,55.0,0.9,2.49,-1.0,SL_HIT,2026-07-15,2,0.0,1.16,0,0,0,1,1,2.58
HCLTECH,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BEAR,1208.86,1143.66,1339.26,2.0,55.0,0.9,2.49,-1.0,SL_HIT,2026-07-15,2,0.0,1.16,0,0,0,1,1,2.58
HCLTECH,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BEAR,1208.86,1143.66,1339.26,2.0,55.0,0.9,2.49,-1.0,SL_HIT,2026-07-15,2,0.0,1.16,0,0,0,1,1,2.58
HCLTECH,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BEAR,1208.86,1143.66,1339.26,2.0,55.0,0.9,2.49,-1.0,SL_HIT,2026-07-15,2,0.0,1.16,0,0,0,1,1,2.58
HEG,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_A_THRUST,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_B_SCORE80,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_E_COMBINED,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_G_SWEET_SPOT,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,90.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
HEG,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-13,HOLDOUT,BULL,572.17,539.73,637.05,2.0,95.0,0.59,1.77,2.0,T1_HIT,2026-07-23,8,3.2,0.33,1,1,1,0,0,0.0
JSWINFRA,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_A_THRUST,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_C_EXTENSION,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_G_SWEET_SPOT,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
JSWINFRA,EOD_CHALL_H_THRUST_CALIBRATED,2026-07-13,HOLDOUT,BULL,351.2,330.05,393.5,2.0,70.0,0.73,2.26,-1.0,SL_HIT,2026-07-22,7,0.01,1.14,0,0,0,0,0,-0.35
SHYAMMETL,EOD_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,85.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
SHYAMMETL,EOD_CHALL_A_THRUST,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,85.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
SHYAMMETL,EOD_CHALL_B_SCORE80,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,85.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
SHYAMMETL,EOD_CHALL_D_THRUST_030,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,85.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
SHYAMMETL,EOD_CHALL_F_CALIBRATED_SCORE,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,70.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
SHYAMMETL,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-07-13,HOLDOUT,BULL,1029.35,978.83,1130.39,2.0,75.0,1.05,2.64,-0.52,EXPIRED_NEG,2026-08-10,20,1.2,0.93,1,0,0,0,0,0.0
