scanner,candidate_id,timing_mode,compound,be_threshold,n,net_wr,net_er,net_pf,max_dd_r,r5_pct,lock_n,lock_wr,lock_er,lock_pf,bull_n,bull_wr,bull_er,neut_n,neut_wr,neut_er,bear_n,bear_wr,bear_er
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE15,T2_CONFIRM_DEFENSE,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.5,182,55.49,0.3,1.662,6.73,0.0,23,60.87,0.4185,1.887,147,57.82,0.3289,35,45.71,0.1785,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE0,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,0.0,1419,45.88,0.0703,1.119,36.54,0.0,268,47.01,0.1451,1.245,1419,45.88,0.0703,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE5,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,0.5,1419,45.88,0.3047,1.854,11.14,0.0,268,47.01,0.4159,2.295,1419,45.88,0.3047,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE8,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,0.8,1419,45.88,0.2159,1.484,16.14,0.0,268,47.01,0.3365,1.84,1419,45.88,0.2159,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE10,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,1.0,1419,45.88,0.1765,1.364,16.14,0.0,268,47.01,0.2945,1.665,1419,45.88,0.1765,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE12,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,1.2,1419,45.88,0.1377,1.263,18.92,0.0,268,47.01,0.2548,1.528,1419,45.88,0.1377,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_BULL_RS70_BE15,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_BULL_RS70,1.5,1419,45.88,0.1075,1.194,25.63,0.0,268,47.01,0.2163,1.415,1419,45.88,0.1075,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE0,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.0,3643,43.23,-0.0046,0.993,112.9,0.0,736,46.2,0.1129,1.191,2244,44.39,0.0315,1399,41.39,-0.0624,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE5,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.5,3643,43.23,0.2358,1.617,14.63,0.0,736,46.2,0.3543,2.015,2244,44.39,0.2609,1399,41.39,0.1956,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE8,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.8,3643,43.23,0.1332,1.275,28.75,0.0,736,46.2,0.2575,1.578,2244,44.39,0.1692,1399,41.39,0.0755,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE10,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.0,3643,43.23,0.0895,1.169,41.77,0.0,736,46.2,0.2114,1.43,2244,44.39,0.1292,1399,41.39,0.0257,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE12,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.2,3643,43.23,0.0567,1.101,49.08,0.0,736,46.2,0.1786,1.341,2244,44.39,0.0939,1399,41.39,-0.0029,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T2_CONFIRM_DEFENSE_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE15,T2_CONFIRM_DEFENSE,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.5,3643,43.23,0.0279,1.047,58.73,0.0,736,46.2,0.1508,1.273,2244,44.39,0.0641,1399,41.39,-0.0302,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE0,T3_CONFIRM_VOL,CPOS75_RS70,0.0,405,40.74,-0.0675,0.895,56.34,0.0,62,40.32,-0.0353,0.944,305,41.31,-0.09,68,32.35,-0.1865,32,53.12,0.3996
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE5,T3_CONFIRM_VOL,CPOS75_RS70,0.5,405,40.74,0.1919,1.503,15.61,0.0,62,40.32,0.2811,1.905,305,41.31,0.1695,68,32.35,0.1006,32,53.12,0.6002
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE8,T3_CONFIRM_VOL,CPOS75_RS70,0.8,405,40.74,0.0678,1.134,35.67,0.0,62,40.32,0.1074,1.222,305,41.31,0.0533,68,32.35,-0.0712,32,53.12,0.5008
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE10,T3_CONFIRM_VOL,CPOS75_RS70,1.0,405,40.74,0.0494,1.094,38.85,0.0,62,40.32,0.0732,1.141,305,41.31,0.029,68,32.35,-0.0716,32,53.12,0.5008
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE12,T3_CONFIRM_VOL,CPOS75_RS70,1.2,405,40.74,0.0124,1.022,46.33,0.0,62,40.32,0.0557,1.104,305,41.31,-0.0128,68,32.35,-0.088,32,53.12,0.4658
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_RS70_BE15,T3_CONFIRM_VOL,CPOS75_RS70,1.5,405,40.74,-0.0266,0.956,49.98,0.0,62,40.32,0.016,1.028,305,41.31,-0.0507,68,32.35,-0.1348,32,53.12,0.4327
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE0,T3_CONFIRM_VOL,CPOS75_VOL14X,0.0,560,43.39,-0.0125,0.98,26.62,0.0,96,46.88,0.034,1.058,239,47.7,0.0829,148,38.51,-0.1523,173,41.62,-0.0249
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE5,T3_CONFIRM_VOL,CPOS75_VOL14X,0.5,560,43.39,0.1977,1.485,12.47,0.0,96,46.88,0.2461,1.656,239,47.7,0.2834,148,38.51,0.1128,173,41.62,0.152
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE8,T3_CONFIRM_VOL,CPOS75_VOL14X,0.8,560,43.39,0.0912,1.177,15.36,0.0,96,46.88,0.1565,1.337,239,47.7,0.1784,148,38.51,-0.032,173,41.62,0.0762
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE10,T3_CONFIRM_VOL,CPOS75_VOL14X,1.0,560,43.39,0.0623,1.115,16.26,0.0,96,46.88,0.1218,1.244,239,47.7,0.1512,148,38.51,-0.075,173,41.62,0.0569
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE12,T3_CONFIRM_VOL,CPOS75_VOL14X,1.2,560,43.39,0.0343,1.06,20.5,0.0,96,46.88,0.0711,1.129,239,47.7,0.1288,148,38.51,-0.1186,173,41.62,0.0348
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_CPOS75_VOL14X_BE15,T3_CONFIRM_VOL,CPOS75_VOL14X,1.5,560,43.39,0.0123,1.021,23.36,0.0,96,46.88,0.0678,1.123,239,47.7,0.1065,148,38.51,-0.1351,173,41.62,0.0084
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE0,T3_CONFIRM_VOL,RS70_VOL14X,0.0,178,46.63,0.1038,1.173,18.65,0.0,23,39.13,-0.1325,0.806,136,50.74,0.1728,29,37.93,0.0512,13,23.08,-0.4998
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE5,T3_CONFIRM_VOL,RS70_VOL14X,0.5,178,46.63,0.3528,2.009,8.09,0.0,23,39.13,0.1901,1.527,136,50.74,0.4305,29,37.93,0.2973,13,23.08,-0.3368
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE8,T3_CONFIRM_VOL,RS70_VOL14X,0.8,178,46.63,0.2427,1.528,13.46,0.0,23,39.13,0.0979,1.216,136,50.74,0.3209,29,37.93,0.1359,13,23.08,-0.3368
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE10,T3_CONFIRM_VOL,RS70_VOL14X,1.0,178,46.63,0.207,1.418,14.52,0.0,23,39.13,0.0057,1.011,136,50.74,0.2741,29,37.93,0.1359,13,23.08,-0.3368
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE12,T3_CONFIRM_VOL,RS70_VOL14X,1.2,178,46.63,0.1891,1.368,15.62,0.0,23,39.13,-0.0403,0.932,136,50.74,0.2585,29,37.93,0.1359,13,23.08,-0.4183
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_RS70_VOL14X_BE15,T3_CONFIRM_VOL,RS70_VOL14X,1.5,178,46.63,0.1534,1.279,16.68,0.0,23,39.13,-0.0403,0.932,136,50.74,0.2117,29,37.93,0.1359,13,23.08,-0.4183
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE0,T3_CONFIRM_VOL,BULL_CPOS75,0.0,989,44.19,0.0243,1.04,48.68,0.0,202,42.08,0.0187,1.031,989,44.19,0.0243,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE5,T3_CONFIRM_VOL,BULL_CPOS75,0.5,989,44.19,0.2479,1.646,15.09,0.0,202,42.08,0.2932,1.873,989,44.19,0.2479,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE8,T3_CONFIRM_VOL,BULL_CPOS75,0.8,989,44.19,0.1585,1.335,18.7,0.0,202,42.08,0.1836,1.412,989,44.19,0.1585,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE10,T3_CONFIRM_VOL,BULL_CPOS75,1.0,989,44.19,0.1182,1.23,31.27,0.0,202,42.08,0.1259,1.25,989,44.19,0.1182,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE12,T3_CONFIRM_VOL,BULL_CPOS75,1.2,989,44.19,0.0878,1.161,36.57,0.0,202,42.08,0.0995,1.188,989,44.19,0.0878,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_BE15,T3_CONFIRM_VOL,BULL_CPOS75,1.5,989,44.19,0.0567,1.099,41.26,0.0,202,42.08,0.0659,1.117,989,44.19,0.0567,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE0,T3_CONFIRM_VOL,BULL_RS70,0.0,577,46.97,0.0819,1.142,42.39,0.0,97,50.52,0.1687,1.306,577,46.97,0.0819,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE5,T3_CONFIRM_VOL,BULL_RS70,0.5,577,46.97,0.2979,1.823,12.39,0.0,97,50.52,0.4393,2.569,577,46.97,0.2979,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE8,T3_CONFIRM_VOL,BULL_RS70,0.8,577,46.97,0.2137,1.479,26.36,0.0,97,50.52,0.3519,1.958,577,46.97,0.2137,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE10,T3_CONFIRM_VOL,BULL_RS70,1.0,577,46.97,0.1779,1.369,30.6,0.0,97,50.52,0.2927,1.686,577,46.97,0.1779,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE12,T3_CONFIRM_VOL,BULL_RS70,1.2,577,46.97,0.1521,1.3,34.84,0.0,97,50.52,0.2815,1.643,577,46.97,0.1521,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_BE15,T3_CONFIRM_VOL,BULL_RS70,1.5,577,46.97,0.1229,1.229,37.09,0.0,97,50.52,0.2561,1.553,577,46.97,0.1229,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE0,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,0.0,1848,46.75,0.0926,1.161,48.17,0.0,396,43.18,0.0094,1.015,1848,46.75,0.0926,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE5,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,0.5,1848,46.75,0.3041,1.835,21.92,0.0,396,43.18,0.2734,1.787,1848,46.75,0.3041,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE8,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,0.8,1848,46.75,0.2264,1.512,24.12,0.0,396,43.18,0.1744,1.391,1848,46.75,0.2264,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE10,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,1.0,1848,46.75,0.1824,1.375,30.48,0.0,396,43.18,0.1096,1.214,1848,46.75,0.1824,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE12,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,1.2,1848,46.75,0.1541,1.3,33.81,0.0,396,43.18,0.0928,1.176,1848,46.75,0.1541,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_TIGHT_SPAN_BE15,T3_CONFIRM_VOL,BULL_TIGHT_SPAN,1.5,1848,46.75,0.1265,1.234,36.38,0.0,396,43.18,0.0607,1.108,1848,46.75,0.1265,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE0,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,0.0,373,39.68,-0.1076,0.835,59.38,0.0,56,37.5,-0.1284,0.803,305,41.31,-0.09,68,32.35,-0.1865,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE5,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,0.5,373,39.68,0.1569,1.407,19.63,0.0,56,37.5,0.2029,1.635,305,41.31,0.1695,68,32.35,0.1006,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE8,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,0.8,373,39.68,0.0306,1.06,39.83,0.0,56,37.5,0.0296,1.06,305,41.31,0.0533,68,32.35,-0.0712,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE10,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.0,373,39.68,0.0107,1.02,43.01,0.0,56,37.5,-0.0083,0.984,305,41.31,0.029,68,32.35,-0.0716,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE12,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.2,373,39.68,-0.0265,0.953,49.37,0.0,56,37.5,-0.0277,0.95,305,41.31,-0.0128,68,32.35,-0.088,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE15,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.5,373,39.68,-0.066,0.892,53.02,0.0,56,37.5,-0.0717,0.879,305,41.31,-0.0507,68,32.35,-0.1348,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE0,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.0,305,41.31,-0.09,0.86,49.99,0.0,51,41.18,-0.083,0.874,305,41.31,-0.09,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE5,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.5,305,41.31,0.1695,1.442,17.81,0.0,51,41.18,0.236,1.699,305,41.31,0.1695,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE8,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.8,305,41.31,0.0533,1.107,34.7,0.0,51,41.18,0.0905,1.187,305,41.31,0.0533,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE10,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.0,305,41.31,0.029,1.055,36.82,0.0,51,41.18,0.049,1.093,305,41.31,0.029,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE12,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.2,305,41.31,-0.0128,0.977,41.06,0.0,51,41.18,0.0277,1.051,305,41.31,-0.0128,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE15,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.5,305,41.31,-0.0507,0.916,44.69,0.0,51,41.18,-0.0206,0.965,305,41.31,-0.0507,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE0,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.0,239,47.7,0.0829,1.142,12.86,0.0,41,48.78,0.0838,1.136,239,47.7,0.0829,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE5,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.5,239,47.7,0.2834,1.741,7.03,0.0,41,48.78,0.2906,1.707,239,47.7,0.2834,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE8,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.8,239,47.7,0.1784,1.366,8.09,0.0,41,48.78,0.1872,1.364,239,47.7,0.1784,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE10,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.0,239,47.7,0.1512,1.294,9.15,0.0,41,48.78,0.1872,1.364,239,47.7,0.1512,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE12,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.2,239,47.7,0.1288,1.24,9.15,0.0,41,48.78,0.1355,1.239,239,47.7,0.1288,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE15,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.5,239,47.7,0.1065,1.19,9.6,0.0,41,48.78,0.1355,1.239,239,47.7,0.1065,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE0,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.0,136,50.74,0.1728,1.306,17.0,0.0,22,40.91,-0.0837,0.873,136,50.74,0.1728,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE5,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.5,136,50.74,0.4305,2.4,9.22,0.0,22,40.91,0.2535,1.787,136,50.74,0.4305,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE8,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.8,136,50.74,0.3209,1.769,14.88,0.0,22,40.91,0.1572,1.375,136,50.74,0.3209,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE10,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.0,136,50.74,0.2741,1.591,15.94,0.0,22,40.91,0.0608,1.118,136,50.74,0.2741,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE12,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.2,136,50.74,0.2585,1.539,15.94,0.0,22,40.91,0.0126,1.022,136,50.74,0.2585,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE15,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.5,136,50.74,0.2117,1.402,17.0,0.0,22,40.91,0.0126,1.022,136,50.74,0.2117,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.0,108,47.22,0.0762,1.129,20.6,0.0,11,36.36,-0.311,0.595,79,54.43,0.2066,18,33.33,-0.0525,11,18.18,-0.6496
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.5,108,47.22,0.3295,1.982,5.13,0.0,11,36.36,-0.0219,0.954,79,54.43,0.4625,18,33.33,0.2262,11,18.18,-0.4569
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE8,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.8,108,47.22,0.1873,1.392,12.62,0.0,11,36.36,-0.2146,0.68,79,54.43,0.3139,18,33.33,0.0252,11,18.18,-0.4569
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE10,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.0,108,47.22,0.1775,1.364,13.68,0.0,11,36.36,-0.2146,0.68,79,54.43,0.3005,18,33.33,0.0252,11,18.18,-0.4569
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE12,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.2,108,47.22,0.148,1.286,16.86,0.0,11,36.36,-0.311,0.595,79,54.43,0.2737,18,33.33,0.0252,11,18.18,-0.5533
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE15,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.5,108,47.22,0.1186,1.217,18.98,0.0,11,36.36,-0.311,0.595,79,54.43,0.2334,18,33.33,0.0252,11,18.18,-0.5533
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.0,79,54.43,0.2066,1.401,17.16,0.0,10,40.0,-0.2215,0.694,79,54.43,0.2066,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.5,79,54.43,0.4625,2.788,4.7,0.0,10,40.0,0.0965,1.238,79,54.43,0.4625,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE8,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.8,79,54.43,0.3139,1.771,10.8,0.0,10,40.0,-0.1155,0.813,79,54.43,0.3139,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE10,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.0,79,54.43,0.3005,1.714,11.86,0.0,10,40.0,-0.1155,0.813,79,54.43,0.3005,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE12,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.2,79,54.43,0.2737,1.612,13.98,0.0,10,40.0,-0.2215,0.694,79,54.43,0.2737,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE15,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.5,79,54.43,0.2334,1.479,16.1,0.0,10,40.0,-0.2215,0.694,79,54.43,0.2334,0,0.0,-9.99,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.0,97,50.52,0.1585,1.292,18.28,0.0,10,40.0,-0.2215,0.694,79,54.43,0.2066,18,33.33,-0.0525,0,0.0,-9.99
REVERSAL,REVERSAL_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.5,97,50.52,0.4186,2.477,4.42,0.0,10,40.0,0.0965,1.238,79,54.43,0.4625,18,33.33,0.2262,0,0.0,-9.99
