symbol,variant_id,date,partition,regime,entry_price,stop_loss,target_price,risk,target_r,r_multiple,outcome_type,bars_held
ABBOTINDIA,SC_ABL_2_NO_RSI_FILTER,2026-01-30,VAL,BEAR,27565.0,26297.85,30732.88,1267.15,2.5,-1.0,SL_HIT,11
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-02-02,VAL,BEAR,27325.0,26297.85,29892.88,1027.15,2.5,-1.0,SL_HIT,10
ABBOTINDIA,SC_ABL_4_NO_CPOS_FILTER,2026-02-03,VAL,BEAR,26880.0,26297.85,28335.38,582.15,2.5,-1.0,SL_HIT,9
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-02-17,VAL,BEAR,26620.0,26078.95,27972.62,541.05,2.5,-1.0,SL_HIT,8
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-02-27,VAL,BEAR,26530.0,25944.62,27993.45,585.38,2.5,2.5,TARGET_HIT,3
ABBOTINDIA,SC_V56_BALANCED_A_15D_16X,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_V56_BALANCED_B_10D_FAST,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_V56_BALANCED_C_BEAR_ONLY,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_V56_BALANCED_D_MULTI_REG,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_1_NO_RECLAIM_FILTER,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_2_NO_RSI_FILTER,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_4_NO_CPOS_FILTER,2026-03-02,VAL,BEAR,26805.0,25870.0,29142.5,935.0,2.5,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_5_FIXED_ATR_STOP,2026-03-02,VAL,BEAR,26805.0,26120.36,28516.6,684.64,2.5,-1.0,SL_HIT,12
ABBOTINDIA,SC_ABL_6_TARGET_30R,2026-03-02,VAL,BEAR,26805.0,25870.0,29610.0,935.0,3.0,-1.0,SL_HIT,14
ABBOTINDIA,SC_ABL_2_NO_RSI_FILTER,2026-03-04,VAL,NEUTRAL,27825.0,25870.0,32712.5,1955.0,2.5,-1.0,SL_HIT,13
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-03-24,VAL,BEAR,26800.0,25223.25,30741.88,1576.75,2.5,-1.0,SL_HIT,19
ABBOTINDIA,SC_ABL_4_NO_CPOS_FILTER,2026-04-27,VAL,BEAR,25425.0,25024.25,26426.88,400.75,2.5,2.5,TARGET_HIT,7
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-06-09,HOLDOUT,BEAR,26105.0,25541.65,27513.37,563.35,2.5,-1.0,SL_HIT,10
ABBOTINDIA,SC_ABL_3_NO_VOL_SURGE,2026-06-10,HOLDOUT,NEUTRAL,26455.0,25541.65,28738.37,913.35,2.5,-1.0,SL_HIT,9
ABBOTINDIA,SC_ABL_4_NO_CPOS_FILTER,2026-07-01,HOLDOUT,BEAR,25550.0,25074.0,26740.0,476.0,2.5,2.5,TARGET_HIT,3
ABCAPITAL,SC_ABL_1_NO_RECLAIM_FILTER,2025-08-18,DEV,BEAR,283.1499938964844,273.62,306.97,9.53,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_1_NO_RECLAIM_FILTER,2025-08-19,DEV,BEAR,287.3500061035156,273.62,321.68,13.73,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_2_NO_RSI_FILTER,2025-09-29,DEV,BEAR,289.8500061035156,276.31,323.7,13.54,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_2_NO_RSI_FILTER,2025-12-19,DEV,BEAR,348.70001220703125,340.99,367.98,7.71,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_2_NO_RSI_FILTER,2026-01-14,VAL,BEAR,358.6000061035156,343.28,396.9,15.32,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_2_NO_RSI_FILTER,2026-01-22,VAL,BEAR,354.5,341.38,387.3,13.12,2.5,2.5,TARGET_HIT,1
ABCAPITAL,SC_ABL_2_NO_RSI_FILTER,2026-08-18,HOLDOUT,BEAR,402.0,391.83,427.43,10.17,2.5,2.5,TARGET_HIT,1
ABDL,SC_V56_BALANCED_A_15D_16X,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_V56_BALANCED_B_10D_FAST,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_V56_BALANCED_C_BEAR_ONLY,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_V56_BALANCED_D_MULTI_REG,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_1_NO_RECLAIM_FILTER,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_2_NO_RSI_FILTER,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_3_NO_VOL_SURGE,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_4_NO_CPOS_FILTER,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1756.68,37.95,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_5_FIXED_ATR_STOP,2025-11-26,DEV,BEAR,1661.8093888342237,1620.69,1764.61,41.12,2.5,-1.0,SL_HIT,2
ABDL,SC_ABL_6_TARGET_30R,2025-11-26,DEV,BEAR,1661.8093888342237,1623.86,1775.66,37.95,3.0,-1.0,SL_HIT,2
ABDL,SC_V56_BALANCED_A_15D_16X,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_V56_BALANCED_B_10D_FAST,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_V56_BALANCED_C_BEAR_ONLY,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_V56_BALANCED_D_MULTI_REG,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_1_NO_RECLAIM_FILTER,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_2_NO_RSI_FILTER,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_3_NO_VOL_SURGE,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_4_NO_CPOS_FILTER,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1665.53,31.65,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_5_FIXED_ATR_STOP,2025-12-16,DEV,BEAR,1586.407999731336,1556.12,1662.13,30.29,2.5,2.5,TARGET_HIT,6
ABDL,SC_ABL_6_TARGET_30R,2025-12-16,DEV,BEAR,1586.407999731336,1554.76,1681.35,31.65,3.0,1.8509,EXPIRED_POS,20
ABDL,SC_ABL_4_NO_CPOS_FILTER,2025-12-17,DEV,BEAR,1593.8883155278654,1554.76,1691.71,39.13,2.5,1.3007,EXPIRED_POS,20
ABDL,SC_ABL_4_NO_CPOS_FILTER,2026-01-26,VAL,BEAR,1613.006968052727,1555.67,1756.35,57.34,2.5,2.5,TARGET_HIT,18
ABDL,SC_ABL_2_NO_RSI_FILTER,2026-03-24,VAL,NEUTRAL,1689.9859726871034,1653.3,1781.7,36.69,2.5,-1.0,SL_HIT,9
ABDL,SC_ABL_1_NO_RECLAIM_FILTER,2026-04-21,VAL,BEAR,1644.4330709116705,1604.18,1745.07,40.25,2.5,-1.0,SL_HIT,9
ABFRL,SC_ABL_1_NO_RECLAIM_FILTER,2026-01-19,VAL,BEAR,71.88999938964844,68.96,79.21,2.93,2.5,-1.0,SL_HIT,1
ABFRL,SC_ABL_4_NO_CPOS_FILTER,2026-03-18,VAL,BEAR,59.22999954223633,57.24,64.2,1.99,2.5,-1.0,SL_HIT,1
ABFRL,SC_ABL_4_NO_CPOS_FILTER,2026-03-20,VAL,BEAR,59.97999954223633,56.24,69.33,3.74,2.5,-1.0,SL_HIT,1
ABLBL,SC_V56_PRECISION_B_20X_VOL,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_PRECISION_C_TIGHT_SL,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_BALANCED_A_15D_16X,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_BALANCED_B_10D_FAST,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_BALANCED_C_BEAR_ONLY,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_BALANCED_D_MULTI_REG,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_ABL_2_NO_RSI_FILTER,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_ABL_3_NO_VOL_SURGE,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_ABL_4_NO_CPOS_FILTER,2025-11-13,DEV,BEAR,133.70999145507812,125.49,154.26,8.22,2.5,-1.0,SL_HIT,7
ABLBL,SC_ABL_5_FIXED_ATR_STOP,2025-11-13,DEV,BEAR,133.70999145507812,128.21,147.46,5.5,2.5,-1.0,SL_HIT,6
ABLBL,SC_ABL_6_TARGET_30R,2025-11-13,DEV,BEAR,133.70999145507812,125.49,158.37,8.22,3.0,-1.0,SL_HIT,7
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2025-11-24,DEV,BEAR,126.38886260986328,123.22,134.31,3.17,2.5,-1.0,SL_HIT,18
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2025-12-22,DEV,BEAR,119.29652404785156,113.82,132.99,5.48,2.5,-1.0,SL_HIT,16
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2025-12-24,DEV,BEAR,122.3801498413086,113.82,143.78,8.56,2.5,-1.0,SL_HIT,14
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2026-03-02,VAL,BEAR,100.27751159667969,96.3,110.22,3.98,2.5,-1.0,SL_HIT,8
ABLBL,SC_ABL_1_NO_RECLAIM_FILTER,2026-03-04,VAL,BEAR,99.34248352050781,96.3,106.95,3.04,2.5,-1.0,SL_HIT,7
ABLBL,SC_V56_PRECISION_A_25X_VOL,2026-03-05,VAL,BEAR,103.4904556274414,96.3,121.47,7.19,2.5,-1.0,SL_HIT,6
ABLBL,SC_V56_PRECISION_B_20X_VOL,2026-03-05,VAL,BEAR,103.4904556274414,96.3,121.47,7.19,2.5,-1.0,SL_HIT,6
ABLBL,SC_V56_BALANCED_A_15D_16X,2026-03-05,VAL,BEAR,103.4904556274414,96.3,121.47,7.19,2.5,-1.0,SL_HIT,6
ABLBL,SC_V56_BALANCED_B_10D_FAST,2026-03-05,VAL,BEAR,103.4904556274414,96.3,121.47,7.19,2.5,-1.0,SL_HIT,6
ABLBL,SC_V56_BALANCED_C_BEAR_ONLY,2026-03-05,VAL,BEAR,103.4904556274414,96.3,121.47,7.19,2.5,-1.0,SL_HIT,6
