scanner,ctype,combo,be,n,nc,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v512_wr,v512_er,v58_wr,v58_er
REVERSAL,SINGLE,G18_ACTIVE_NAME,1.2,23517,23517,40.89,0.166,1.283,456.49,0.0,4278,0.2637,1.467,-0.91,-0.086,0.1469,0.185,0.0783,-0.0094,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G18_ACTIVE_NAME,1.5,23517,23517,40.89,0.1485,1.246,462.54,0.0,4278,0.2504,1.433,-0.91,-0.1035,0.1293,0.1677,0.0603,-0.0278,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,0.0,3262,3262,40.25,0.0769,1.112,163.19,0.0,761,0.0647,1.092,-1.55,-0.1751,0.0232,0.1305,-0.0137,-0.1043,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,0.5,3262,3262,40.25,0.2166,1.396,163.19,0.0,761,0.1909,1.332,-1.55,-0.0354,0.1656,0.2677,0.1301,0.0436,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,0.8,3262,3262,40.25,0.1986,1.351,163.19,0.0,761,0.1776,1.302,-1.55,-0.0534,0.1472,0.25,0.1115,0.0245,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,1.0,3262,3262,40.25,0.1866,1.323,163.19,0.0,761,0.1678,1.281,-1.55,-0.0654,0.1349,0.2382,0.0991,0.0117,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,1.2,3262,3262,40.25,0.1743,1.295,163.19,0.0,761,0.1553,1.254,-1.55,-0.0777,0.1224,0.2262,0.0865,-0.0012,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G19_BULL_TIGHT,1.5,3262,3262,40.25,0.1558,1.256,163.19,0.0,761,0.1441,1.232,-1.55,-0.0962,0.1036,0.208,0.0675,-0.0208,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,0.0,3811,3811,41.28,0.0691,1.102,73.56,0.0,804,0.1365,1.206,-0.52,-0.1829,0.0201,0.1181,-0.0213,-0.1116,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,0.5,3811,3811,41.28,0.2051,1.378,73.56,0.0,804,0.262,1.489,-0.52,-0.0469,0.1584,0.2518,0.1188,0.0324,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,0.8,3811,3811,41.28,0.1879,1.336,73.56,0.0,804,0.2549,1.469,-0.52,-0.0641,0.1409,0.2349,0.101,0.0141,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,1.0,3811,3811,41.28,0.1757,1.307,73.56,0.0,804,0.2483,1.452,-0.52,-0.0763,0.1284,0.2229,0.0884,0.0012,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,1.2,3811,3811,41.28,0.1634,1.28,73.56,0.0,804,0.2338,1.414,-0.52,-0.0886,0.116,0.2109,0.0759,-0.0117,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G20_BULL_FAST,1.5,3811,3811,41.28,0.1463,1.243,73.56,0.0,804,0.2272,1.398,-0.52,-0.1057,0.0986,0.1941,0.0582,-0.0298,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,0.0,6656,6656,39.05,0.0399,1.057,288.87,0.0,1256,0.1616,1.243,-2.75,-0.2121,0.0025,0.0773,-0.051,-0.1419,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,0.5,6656,6656,39.05,0.1832,1.33,212.05,0.0,1256,0.2856,1.527,-2.75,-0.0688,0.1476,0.2189,0.0964,0.0097,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,0.8,6656,6656,39.05,0.1649,1.287,212.05,0.0,1256,0.2713,1.488,-2.75,-0.0871,0.1291,0.2008,0.0776,-0.0097,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,1.0,6656,6656,39.05,0.1528,1.261,212.05,0.0,1256,0.2679,1.479,-2.75,-0.0992,0.1168,0.1889,0.0651,-0.0226,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,1.2,6656,6656,39.05,0.1401,1.234,212.05,0.0,1256,0.2451,1.421,-2.75,-0.1119,0.1039,0.1763,0.052,-0.036,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G21_NONBEAR_ASYM,1.5,6656,6656,39.05,0.1211,1.196,288.87,0.0,1256,0.2333,1.393,-2.75,-0.1309,0.0847,0.1576,0.0325,-0.056,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,0.0,1120,1120,39.73,0.0481,1.069,63.08,0.0,257,0.0305,1.042,-2.07,-0.2039,-0.0433,0.1394,-0.0427,-0.1334,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,0.5,1120,1120,39.73,0.1895,1.339,63.08,0.0,257,0.1666,1.283,-2.07,-0.0625,0.1024,0.2765,0.1028,0.0161,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,0.8,1120,1120,39.73,0.1716,1.298,63.08,0.0,257,0.1542,1.257,-2.07,-0.0804,0.084,0.2592,0.0844,-0.0028,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,1.0,1120,1120,39.73,0.1593,1.27,63.08,0.0,257,0.1419,1.232,-2.07,-0.0927,0.0713,0.2473,0.0718,-0.0158,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,1.2,1120,1120,39.73,0.146,1.243,63.08,0.0,257,0.1254,1.199,-2.07,-0.106,0.0576,0.2345,0.0581,-0.0298,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G22_TRIPLE_BULL,1.5,1120,1120,39.73,0.1291,1.208,63.08,0.0,257,0.1089,1.169,-2.07,-0.1229,0.0401,0.218,0.0406,-0.0478,41.8,0.252,41.8,0.252
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,0.0,33137,33137,40.36,0.1077,1.161,481.93,0.0,6109,0.0633,1.095,-5.24,-0.1533,0.0907,0.1246,0.025,-0.0577,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,0.5,33137,33137,40.36,0.2432,1.457,481.93,0.0,6109,0.2034,1.385,-5.24,-0.0178,0.227,0.2594,0.1639,0.0846,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,0.8,33137,33137,40.36,0.2261,1.412,481.93,0.0,6109,0.1897,1.35,-5.24,-0.0349,0.2098,0.2423,0.1463,0.0666,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,1.0,33137,33137,40.36,0.2152,1.384,481.93,0.0,6109,0.177,1.319,-5.24,-0.0458,0.1988,0.2315,0.1351,0.0551,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,1.2,33137,33137,40.36,0.203,1.355,481.93,0.0,6109,0.1703,1.303,-5.24,-0.058,0.1866,0.2194,0.1226,0.0423,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G1_RISK_TIGHT,1.5,33137,33137,40.36,0.1853,1.314,481.93,0.0,6109,0.159,1.277,-5.24,-0.0757,0.1688,0.2018,0.1045,0.0238,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,0.0,82840,82840,43.96,0.098,1.165,764.53,0.0,17372,0.0974,1.161,-1.64,-0.163,0.0882,0.1079,0.0164,-0.0652,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,0.5,82840,82840,43.96,0.218,1.46,764.53,0.0,17372,0.2238,1.468,-1.64,-0.043,0.2086,0.2273,0.1395,0.061,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,0.8,82840,82840,43.96,0.2024,1.413,764.53,0.0,17372,0.2076,1.42,-1.64,-0.0586,0.193,0.2118,0.1235,0.0447,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,1.0,82840,82840,43.96,0.1921,1.384,764.53,0.0,17372,0.2031,1.407,-1.64,-0.0689,0.1826,0.2015,0.1129,0.0338,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,1.2,82840,82840,43.96,0.1815,1.356,764.53,0.0,17372,0.1932,1.38,-1.64,-0.0795,0.172,0.191,0.1021,0.0227,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G2_TARGET_HIGH,1.5,82840,82840,43.96,0.1661,1.316,764.53,0.0,17372,0.1789,1.342,-1.64,-0.0949,0.1565,0.1756,0.0862,0.0064,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,0.0,28995,28995,40.07,0.1774,1.253,340.91,0.0,5125,0.0368,1.049,-5.53,-0.0836,0.1581,0.1968,0.0945,0.0116,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,0.5,28995,28995,40.07,0.3197,1.573,340.91,0.0,5125,0.179,1.294,-5.53,0.0587,0.3013,0.3382,0.2402,0.1607,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,0.8,28995,28995,40.07,0.3011,1.522,340.91,0.0,5125,0.1618,1.258,-5.53,0.0401,0.2825,0.3196,0.2211,0.1412,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,1.0,28995,28995,40.07,0.2889,1.491,340.91,0.0,5125,0.1464,1.228,-5.53,0.0279,0.2702,0.3075,0.2086,0.1284,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,1.2,28995,28995,40.07,0.2766,1.46,340.91,0.0,5125,0.1425,1.221,-5.53,0.0156,0.2579,0.2953,0.196,0.1155,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G3_TIGHT_PCTSTOP,1.5,28995,28995,40.07,0.2581,1.417,340.91,0.0,5125,0.1277,1.193,-5.53,-0.0029,0.2393,0.277,0.1772,0.0962,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,0.0,37394,37394,43.96,0.0966,1.162,375.35,0.0,7768,0.0648,1.106,-1.64,-0.1644,0.082,0.1112,0.015,-0.0666,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,0.5,37394,37394,43.96,0.2173,1.459,375.35,0.0,7768,0.1973,1.41,-1.64,-0.0437,0.2033,0.2312,0.1388,0.0603,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,0.8,37394,37394,43.96,0.2016,1.412,375.35,0.0,7768,0.1826,1.368,-1.64,-0.0594,0.1876,0.2156,0.1227,0.0438,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,1.0,37394,37394,43.96,0.1915,1.383,375.35,0.0,7768,0.1756,1.349,-1.64,-0.0695,0.1774,0.2055,0.1123,0.0332,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,1.2,37394,37394,43.96,0.1806,1.354,375.35,0.0,7768,0.1674,1.328,-1.64,-0.0804,0.1664,0.1947,0.1011,0.0217,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G4_HIGH_R_TGT,1.5,37394,37394,43.96,0.1648,1.313,375.35,0.0,7768,0.1518,1.288,-1.64,-0.0962,0.1506,0.179,0.085,0.0052,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,0.0,29030,29030,44.42,0.1172,1.199,283.05,0.0,6094,0.1325,1.224,-1.18,-0.1438,0.1005,0.1338,0.0357,-0.0458,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,0.5,29030,29030,44.42,0.2355,1.501,283.05,0.0,6094,0.2587,1.556,-1.18,-0.0255,0.2197,0.2514,0.1572,0.0788,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,0.8,29030,29030,44.42,0.2202,1.454,283.05,0.0,6094,0.243,1.505,-1.18,-0.0408,0.2042,0.2362,0.1414,0.0626,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,1.0,29030,29030,44.42,0.2101,1.424,283.05,0.0,6094,0.2393,1.493,-1.18,-0.0509,0.1941,0.2262,0.1311,0.0521,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,1.2,29030,29030,44.42,0.1997,1.395,283.05,0.0,6094,0.23,1.465,-1.18,-0.0613,0.1836,0.2159,0.1204,0.0411,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G5_FAST_RESOLVE,1.5,29030,29030,44.42,0.1844,1.354,283.05,0.0,6094,0.2146,1.421,-1.18,-0.0766,0.1682,0.2007,0.1047,0.025,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,0.0,53714,53714,44.1,0.103,1.174,473.71,0.0,11255,0.0887,1.146,-1.5,-0.158,0.0908,0.1152,0.0214,-0.0601,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,0.5,53714,53714,44.1,0.2229,1.472,469.35,0.0,11255,0.2154,1.448,-1.5,-0.0381,0.2112,0.2345,0.1444,0.066,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,0.8,53714,53714,44.1,0.2071,1.424,469.35,0.0,11255,0.1984,1.399,-1.5,-0.0539,0.1954,0.2188,0.1283,0.0494,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,1.0,53714,53714,44.1,0.1968,1.395,469.35,0.0,11255,0.1939,1.386,-1.5,-0.0642,0.1851,0.2086,0.1177,0.0386,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,1.2,53714,53714,44.1,0.1862,1.366,469.35,0.0,11255,0.1836,1.359,-1.5,-0.0748,0.1744,0.1981,0.1068,0.0275,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G6_NO_STALL,1.5,53714,53714,44.1,0.1709,1.326,469.35,0.0,11255,0.1692,1.321,-1.5,-0.0901,0.159,0.1828,0.0911,0.0113,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,0.0,82840,82840,43.96,0.098,1.165,764.53,0.0,17372,0.0974,1.161,-1.64,-0.163,0.0882,0.1079,0.0164,-0.0652,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,0.5,82840,82840,43.96,0.218,1.46,764.53,0.0,17372,0.2238,1.468,-1.64,-0.043,0.2086,0.2273,0.1395,0.061,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,0.8,82840,82840,43.96,0.2024,1.413,764.53,0.0,17372,0.2076,1.42,-1.64,-0.0586,0.193,0.2118,0.1235,0.0447,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,1.0,82840,82840,43.96,0.1921,1.384,764.53,0.0,17372,0.2031,1.407,-1.64,-0.0689,0.1826,0.2015,0.1129,0.0338,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,1.2,82840,82840,43.96,0.1815,1.356,764.53,0.0,17372,0.1932,1.38,-1.64,-0.0795,0.172,0.191,0.1021,0.0227,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G11_NOT_IMMEDIATE,1.5,82840,82840,43.96,0.1661,1.316,764.53,0.0,17372,0.1789,1.342,-1.64,-0.0949,0.1565,0.1756,0.0862,0.0064,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,0.0,33139,33139,43.82,0.0919,1.154,437.58,0.0,6984,0.1059,1.175,-1.78,-0.1691,0.0764,0.1074,0.0102,-0.0714,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,0.5,33139,33139,43.82,0.2121,1.447,274.42,0.0,6984,0.2296,1.477,-1.78,-0.0489,0.1974,0.2269,0.1336,0.0551,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,0.8,33139,33139,43.82,0.1966,1.401,274.42,0.0,6984,0.2158,1.436,-1.78,-0.0644,0.1818,0.2115,0.1177,0.0388,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,1.0,33139,33139,43.82,0.1858,1.371,274.42,0.0,6984,0.2118,1.425,-1.78,-0.0752,0.1709,0.2007,0.1066,0.0275,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,1.2,33139,33139,43.82,0.1752,1.343,297.6,0.0,6984,0.2023,1.398,-1.78,-0.0858,0.1602,0.1902,0.0958,0.0163,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G12_EARLY_CYCLE,1.5,33139,33139,43.82,0.1599,1.304,331.87,0.0,6984,0.1878,1.359,-1.78,-0.1011,0.1448,0.175,0.0801,0.0002,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,0.0,79619,79619,44.32,0.1083,1.183,731.71,0.0,17016,0.1028,1.17,-1.28,-0.1527,0.0983,0.1183,0.0268,-0.0547,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,0.5,79619,79619,44.32,0.2277,1.483,731.71,0.0,17016,0.2297,1.482,-1.28,-0.0333,0.2181,0.2372,0.1493,0.0709,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,0.8,79619,79619,44.32,0.2123,1.436,731.71,0.0,17016,0.2131,1.432,-1.28,-0.0487,0.2026,0.2219,0.1335,0.0547,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,1.0,79619,79619,44.32,0.2019,1.407,731.71,0.0,17016,0.2085,1.419,-1.28,-0.0591,0.1923,0.2116,0.1228,0.0438,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,1.2,79619,79619,44.32,0.1914,1.377,731.71,0.0,17016,0.1982,1.39,-1.28,-0.0696,0.1817,0.2011,0.1121,0.0327,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G7_BULL,1.5,79619,79619,44.32,0.1761,1.337,731.71,0.0,17016,0.1842,1.353,-1.28,-0.0849,0.1663,0.1859,0.0964,0.0166,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,0.0,82840,82840,43.96,0.098,1.165,764.53,0.0,17372,0.0974,1.161,-1.64,-0.163,0.0882,0.1079,0.0164,-0.0652,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,0.5,82840,82840,43.96,0.218,1.46,764.53,0.0,17372,0.2238,1.468,-1.64,-0.043,0.2086,0.2273,0.1395,0.061,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,0.8,82840,82840,43.96,0.2024,1.413,764.53,0.0,17372,0.2076,1.42,-1.64,-0.0586,0.193,0.2118,0.1235,0.0447,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,1.0,82840,82840,43.96,0.1921,1.384,764.53,0.0,17372,0.2031,1.407,-1.64,-0.0689,0.1826,0.2015,0.1129,0.0338,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,1.2,82840,82840,43.96,0.1815,1.356,764.53,0.0,17372,0.1932,1.38,-1.64,-0.0795,0.172,0.191,0.1021,0.0227,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G8_NON_BEAR,1.5,82840,82840,43.96,0.1661,1.316,764.53,0.0,17372,0.1789,1.342,-1.64,-0.0949,0.1565,0.1756,0.0862,0.0064,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,0.0,3221,3221,34.86,-0.1554,0.773,671.65,0.0,356,-0.1605,0.752,-10.74,-0.4164,-0.2023,-0.1085,-0.2393,-0.3231,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,0.5,3221,3221,34.86,-0.0218,0.96,488.46,0.0,356,-0.0565,0.896,-10.74,-0.2828,-0.0668,0.0231,-0.1021,-0.1823,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,0.8,3221,3221,34.86,-0.0418,0.927,549.64,0.0,356,-0.0565,0.896,-10.74,-0.3028,-0.0871,0.0036,-0.1225,-0.2032,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,1.0,3221,3221,34.86,-0.052,0.911,572.98,0.0,356,-0.0565,0.896,-10.74,-0.313,-0.0975,-0.0065,-0.133,-0.214,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,1.2,3221,3221,34.86,-0.0642,0.892,578.83,0.0,356,-0.0565,0.896,-10.74,-0.3252,-0.1099,-0.0186,-0.1455,-0.2269,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G9_BEAR_NEUTRAL,1.5,3221,3221,34.86,-0.0822,0.866,614.76,0.0,356,-0.0781,0.861,-10.74,-0.3432,-0.1281,-0.0363,-0.164,-0.2458,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,0.0,33137,33137,45.93,0.0341,1.066,1009.51,0.0,8388,0.1913,1.382,0.33,-0.2269,0.0207,0.0475,-0.0467,-0.1275,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,0.5,33137,33137,45.93,0.139,1.334,422.12,0.0,8388,0.3016,1.772,0.33,-0.122,0.1262,0.1517,0.0611,-0.0168,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,0.8,33137,33137,45.93,0.1255,1.293,509.21,0.0,8388,0.294,1.738,0.33,-0.1355,0.1127,0.1384,0.0473,-0.031,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,1.0,33137,33137,45.93,0.1157,1.264,690.41,0.0,8388,0.2849,1.699,0.33,-0.1453,0.1028,0.1286,0.0372,-0.0413,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,1.2,33137,33137,45.93,0.1066,1.238,789.18,0.0,8388,0.2735,1.653,0.33,-0.1544,0.0937,0.1196,0.0279,-0.0509,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G13_UPPER_CLOSE,1.5,33137,33137,45.93,0.0934,1.203,959.11,0.0,8388,0.2629,1.612,0.33,-0.1676,0.0804,0.1065,0.0143,-0.0649,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,0.0,33137,33137,40.36,0.1077,1.161,481.93,0.0,6109,0.0633,1.095,-5.24,-0.1533,0.0907,0.1246,0.025,-0.0577,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,0.5,33137,33137,40.36,0.2432,1.457,481.93,0.0,6109,0.2034,1.385,-5.24,-0.0178,0.227,0.2594,0.1639,0.0846,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,0.8,33137,33137,40.36,0.2261,1.412,481.93,0.0,6109,0.1897,1.35,-5.24,-0.0349,0.2098,0.2423,0.1463,0.0666,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,1.0,33137,33137,40.36,0.2152,1.384,481.93,0.0,6109,0.177,1.319,-5.24,-0.0458,0.1988,0.2315,0.1351,0.0551,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,1.2,33137,33137,40.36,0.203,1.355,481.93,0.0,6109,0.1703,1.303,-5.24,-0.058,0.1866,0.2194,0.1226,0.0423,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G14_ASYMMETRIC,1.5,33137,33137,40.36,0.1853,1.314,481.93,0.0,6109,0.159,1.277,-5.24,-0.0757,0.1688,0.2018,0.1045,0.0238,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,0.0,37358,37358,43.93,0.1004,1.169,366.27,0.0,7847,0.1104,1.183,-1.67,-0.1606,0.0857,0.115,0.0188,-0.0628,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,0.5,37358,37358,43.93,0.2202,1.464,330.94,0.0,7847,0.2342,1.489,-1.67,-0.0408,0.2063,0.2342,0.1418,0.0633,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,0.8,37358,37358,43.93,0.2051,1.419,330.94,0.0,7847,0.2201,1.447,-1.67,-0.0559,0.191,0.2191,0.1262,0.0473,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,1.0,37358,37358,43.93,0.1943,1.388,330.94,0.0,7847,0.2138,1.428,-1.67,-0.0667,0.1802,0.2084,0.1152,0.036,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,1.2,37358,37358,43.93,0.184,1.36,330.94,0.0,7847,0.2056,1.405,-1.67,-0.077,0.1699,0.1982,0.1046,0.0252,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G16_FAST_TIGHT,1.5,37358,37358,43.93,0.1684,1.32,330.94,0.0,7847,0.1883,1.359,-1.67,-0.0926,0.1542,0.1827,0.0886,0.0088,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,0.0,49708,49708,44.72,0.123,1.209,669.47,0.0,8855,0.0584,1.092,-0.88,-0.138,0.1102,0.1358,0.0416,-0.0398,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,0.5,49708,49708,44.72,0.243,1.518,669.47,0.0,8855,0.1889,1.376,-0.88,-0.018,0.2309,0.2552,0.1647,0.0864,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,0.8,49708,49708,44.72,0.227,1.468,669.47,0.0,8855,0.1772,1.345,-0.88,-0.034,0.2148,0.2393,0.1483,0.0696,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,1.0,49708,49708,44.72,0.2169,1.438,669.47,0.0,8855,0.1704,1.327,-0.88,-0.0441,0.2046,0.2292,0.1379,0.0589,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,1.2,49708,49708,44.72,0.2068,1.409,669.47,0.0,8855,0.1639,1.311,-0.88,-0.0542,0.1944,0.2192,0.1275,0.0482,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G17_MID_PRICE,1.5,49708,49708,44.72,0.1914,1.367,669.47,0.0,8855,0.1464,1.269,-0.88,-0.0696,0.179,0.2039,0.1117,0.0321,45.6,0.261,45.6,0.261
PULLBACK_V2,SINGLE,G18_ACTIVE_NAME,0.0,82788,82788,43.98,0.0987,1.166,759.79,0.0,17347,0.0988,1.163,-1.62,-0.1623,0.0889,0.1086,0.0171,-0.0644,45.6,0.261,45.6,0.261
