symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1,signal_rr,score,support_type,stop_width_pct
JYOTICNC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-07-25,DEV,BULL,1460.2746551591313,1387.85,1641.34,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.959659808054327
JYOTICNC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-08,DEV,BULL,1455.2121474798755,1433.06,1510.59,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5222624081470508
JYOTICNC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-08,DEV,BULL,1455.2121474798755,1405.24,1580.14,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.434011155446775
JYOTICNC,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-08-08,DEV,BULL,1455.2121474798755,1433.06,1510.59,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5222624081470508
JYOTICNC,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-08-08,DEV,BULL,1455.2121474798755,1405.24,1580.14,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.434011155446775
JYOTICNC,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-08-08,DEV,BULL,1455.2121474798755,1433.06,1510.59,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5222624081470508
JYOTICNC,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-08-08,DEV,BULL,1455.2121474798755,1405.24,1580.14,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.434011155446775
JYOTICNC,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-08-08,DEV,BULL,1455.2121474798755,1404.28,1582.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.499980918114202
JYOTICNC,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-08-08,DEV,BULL,1455.2121474798755,1404.28,1582.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.499980918114202
JYOTICNC,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2025-08-08,DEV,BULL,1455.2121474798755,1404.28,1582.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.499980918114202
JYOTICNC,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-08-08,DEV,BULL,1455.2121474798755,1404.28,1582.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.499980918114202
JYOTICNC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-11,DEV,BULL,1464.7125621419343,1442.73,1519.67,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5008106511893309
JYOTICNC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-08-11,DEV,BULL,1464.7125621419343,1442.73,1519.67,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5008106511893309
JYOTICNC,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-08-11,DEV,BULL,1464.7125621419343,1405.24,1613.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.060357211312786
JYOTICNC,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-08-12,DEV,BULL,1467.002918613784,1443.8,1525.01,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5816545638306705
JYOTICNC,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-08-12,DEV,BULL,1467.002918613784,1405.24,1621.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.210142858621281
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-15,DEV,NEUTRAL,1229.3328857421875,1163.52,1393.87,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.353544715632835
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-15,DEV,NEUTRAL,1229.3328857421875,1134.03,1467.59,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.752406760407303
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-16,DEV,BULL,1243.142333984375,1175.18,1413.05,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.466979293235874
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-16,DEV,BULL,1243.142333984375,1136.0,1511.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,8.618669886413961
KAJARIACER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-16,DEV,BULL,1243.142333984375,1175.18,1413.05,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.466979293235874
KAJARIACER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-16,DEV,BULL,1243.142333984375,1136.0,1511.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,8.618669886413961
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-30,DEV,NEUTRAL,1217.0999755859375,1152.82,1377.8,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.281404722318874
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-30,DEV,NEUTRAL,1217.0999755859375,1168.89,1337.62,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.961053040258924
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-01,HOLDOUT,NEUTRAL,1101.699951171875,1046.52,1239.65,1.89,0,0,2.5,75.0,EMA20_SHELF,5.008618827039093
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-01,HOLDOUT,NEUTRAL,1101.699951171875,1030.79,1278.97,1.47,0,0,2.5,75.0,EMA20_SHELF,6.436412300504174
KAJARIACER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-06-01,HOLDOUT,NEUTRAL,1101.699951171875,1046.52,1239.65,1.89,0,0,2.5,75.0,EMA20_SHELF,5.008618827039093
KAJARIACER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-06-01,HOLDOUT,NEUTRAL,1101.699951171875,1030.79,1278.97,1.47,0,0,2.5,75.0,EMA20_SHELF,6.436412300504174
KAJARIACER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-06-01,HOLDOUT,NEUTRAL,1101.699951171875,1046.52,1239.65,1.89,0,0,2.5,75.0,EMA20_SHELF,5.008618827039093
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-22,HOLDOUT,BULL,1229.5999755859375,1172.58,1372.15,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.637278522941253
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-22,HOLDOUT,BULL,1229.5999755859375,1177.11,1360.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.268866023759045
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-24,HOLDOUT,BULL,1214.9000244140625,1155.67,1362.98,-0.11,0,0,2.5,75.0,EMA20_SHELF,4.875300290048858
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-24,HOLDOUT,BULL,1214.9000244140625,1170.48,1325.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.6562699416757303
KAJARIACER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-07-24,HOLDOUT,BULL,1214.9000244140625,1155.67,1362.98,-0.11,0,0,2.5,75.0,EMA20_SHELF,4.875300290048858
KAJARIACER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-24,HOLDOUT,BULL,1214.9000244140625,1155.67,1362.98,-0.11,0,0,2.5,75.0,EMA20_SHELF,4.875300290048858
KAJARIACER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-27,HOLDOUT,BULL,1220.0,1162.45,1363.88,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.717213114754094
KAJARIACER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-27,HOLDOUT,BULL,1220.0,1176.84,1327.9,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.537704918032793
KAJARIACER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-27,HOLDOUT,BULL,1220.0,1162.45,1363.88,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.717213114754094
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-17,DEV,BULL,1121.0624745459063,1101.21,1170.69,2.5,0,1,2.5,75.0,EMA20_SHELF,1.7708624627675311
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-17,DEV,BULL,1121.0624745459063,1098.52,1177.42,2.5,0,1,2.5,75.0,EMA20_SHELF,2.010813407614709
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-17,DEV,BULL,1121.0624745459063,1101.21,1170.69,2.5,0,1,2.5,75.0,EMA20_SHELF,1.7708624627675311
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-17,DEV,BULL,1121.0624745459063,1098.52,1177.42,2.5,0,1,2.5,75.0,EMA20_SHELF,2.010813407614709
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-21,DEV,BULL,1127.294100991443,1108.02,1175.48,2.5,0,1,2.5,75.0,EMA20_SHELF,1.7097668633670335
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-21,DEV,BULL,1127.294100991443,1097.58,1201.58,0.94,0,0,2.5,75.0,EMA20_SHELF,2.635878336035806
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-21,DEV,BULL,1127.294100991443,1108.02,1175.48,2.5,0,1,2.5,75.0,EMA20_SHELF,1.7097668633670335
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-21,DEV,BULL,1127.294100991443,1097.58,1201.58,0.94,0,0,2.5,75.0,EMA20_SHELF,2.635878336035806
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-22,DEV,BULL,1134.739470697741,1115.94,1181.74,2.5,0,1,2.5,75.0,EMA20_SHELF,1.6567213164957788
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-22,DEV,BULL,1134.739470697741,1097.58,1227.64,1.06,0,0,2.5,75.0,EMA20_SHELF,3.27471385787717
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-22,DEV,BULL,1134.739470697741,1115.94,1181.74,2.5,0,1,2.5,75.0,EMA20_SHELF,1.6567213164957788
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-22,DEV,BULL,1134.739470697741,1097.58,1227.64,1.06,0,0,2.5,75.0,EMA20_SHELF,3.27471385787717
KANSAINER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-10-22,DEV,BULL,1134.739470697741,1115.94,1181.74,2.5,0,1,2.5,75.0,EMA20_SHELF,1.6567213164957788
KANSAINER,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-10-22,DEV,BULL,1134.739470697741,1097.58,1227.64,1.06,0,0,2.5,75.0,EMA20_SHELF,3.27471385787717
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-10-22,DEV,BULL,1134.739470697741,1095.02,1234.04,0.99,0,0,2.5,75.0,EMA20_SHELF,3.500316303734264
KANSAINER,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-10-22,DEV,BULL,1134.739470697741,1095.02,1234.04,0.99,0,0,2.5,75.0,EMA20_SHELF,3.500316303734264
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-23,DEV,BULL,1136.0411346987848,1117.94,1181.29,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5933520491389783
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-23,DEV,BULL,1136.0411346987848,1097.58,1232.19,0.86,0,0,2.5,75.0,EMA20_SHELF,3.38554067489666
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-10-23,DEV,BULL,1136.0411346987848,1096.28,1235.44,0.83,0,0,2.5,75.0,EMA20_SHELF,3.499973151001026
KANSAINER,PULLBACK_CHAMPION_V1,2025-10-24,DEV,BULL,1149.1340109297098,1091.68,1292.77,0.99,0,0,2.5,75.0,EMA20_SHELF,4.999765944028271
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-24,DEV,BULL,1149.1340109297098,1131.81,1192.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5075709851885617
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-24,DEV,BULL,1149.1340109297098,1097.58,1278.02,1.11,0,0,2.5,75.0,EMA20_SHELF,4.486335835452296
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-24,DEV,BULL,1149.1340109297098,1131.81,1192.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5075709851885617
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-24,DEV,BULL,1149.1340109297098,1097.58,1278.02,1.11,0,0,2.5,75.0,EMA20_SHELF,4.486335835452296
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-31,DEV,BULL,1140.2087927975765,1122.21,1185.21,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5785523591179524
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-31,DEV,BULL,1140.2087927975765,1097.58,1246.78,0.19,0,0,2.5,75.0,EMA20_SHELF,3.7386830435664384
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-31,DEV,BULL,1140.2087927975765,1122.21,1185.21,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5785523591179524
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-31,DEV,BULL,1140.2087927975765,1097.58,1246.78,0.19,0,0,2.5,75.0,EMA20_SHELF,3.7386830435664384
KANSAINER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-10-31,DEV,BULL,1140.2087927975765,1122.21,1185.21,2.5,0,1,2.5,75.0,EMA20_SHELF,1.5785523591179524
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-03,DEV,BULL,1155.1071920024942,1137.9,1198.13,2.5,0,1,2.5,75.0,EMA20_SHELF,1.489661922428493
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-03,DEV,BULL,1155.1071920024942,1097.58,1298.93,-0.06,0,0,2.5,75.0,EMA20_SHELF,4.980247062851816
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-03,DEV,BULL,1155.1071920024942,1137.9,1198.13,2.5,0,1,2.5,75.0,EMA20_SHELF,1.489661922428493
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-03,DEV,BULL,1155.1071920024942,1097.58,1298.93,-0.06,0,0,2.5,75.0,EMA20_SHELF,4.980247062851816
KANSAINER,PULLBACK_CHAMPION_V1,2025-11-05,DEV,BULL,1170.9040027133108,1112.36,1317.26,-0.76,0,0,2.5,75.0,EMA20_SHELF,4.999897735224076
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-05,DEV,BULL,1170.9040027133108,1153.45,1214.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4906433552934264
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-05,DEV,BULL,1170.9040027133108,1115.01,1310.64,-0.8,0,0,2.5,75.0,EMA20_SHELF,4.773576875968381
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-05,DEV,BULL,1170.9040027133108,1153.45,1214.54,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4906433552934264
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-05,DEV,BULL,1170.9040027133108,1115.01,1310.64,-0.8,0,0,2.5,75.0,EMA20_SHELF,4.773576875968381
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-06,DEV,BULL,1175.7251926404208,1158.56,1218.64,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.4599663890735894
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-06,DEV,BULL,1175.7251926404208,1115.01,1327.51,-0.83,0,0,2.5,75.0,EMA20_SHELF,5.164063253936731
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-11-06,DEV,BULL,1175.7251926404208,1115.01,1327.51,-0.83,0,0,2.5,75.0,EMA20_SHELF,5.164063253936731
KANSAINER,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-11-06,DEV,BULL,1175.7251926404208,1115.01,1327.51,-0.83,0,0,2.5,75.0,EMA20_SHELF,5.164063253936731
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-10,DEV,BULL,1162.921546260834,1144.28,1209.53,2.5,0,1,2.5,75.0,EMA20_SHELF,1.602992594020861
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-10,DEV,BULL,1162.921546260834,1115.01,1282.7,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.11992936366903
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-11,DEV,BULL,1173.1552778353655,1155.54,1217.19,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5015299481811282
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-11,DEV,BULL,1173.1552778353655,1115.01,1318.52,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.956315581911
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-11,DEV,BULL,1173.1552778353655,1155.54,1217.19,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5015299481811282
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-11,DEV,BULL,1173.1552778353655,1115.01,1318.52,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.956315581911
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-19,DEV,BULL,1173.9970810550674,1156.05,1218.86,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5287159861537682
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-19,DEV,BULL,1173.9970810550674,1134.62,1272.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.3541038296006187
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-19,DEV,BULL,1173.9970810550674,1156.05,1218.86,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5287159861537682
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-19,DEV,BULL,1173.9970810550674,1134.62,1272.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.3541038296006187
KANSAINER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-11-19,DEV,BULL,1173.9970810550674,1156.05,1218.86,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5287159861537682
KANSAINER,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-11-19,DEV,BULL,1173.9970810550674,1134.62,1272.44,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.3541038296006187
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-11-19,DEV,BULL,1173.9970810550674,1132.91,1276.71,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4997600690916943
KANSAINER,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-11-19,DEV,BULL,1173.9970810550674,1132.91,1276.71,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4997600690916943
KANSAINER,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2025-11-19,DEV,BULL,1173.9970810550674,1132.91,1276.71,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4997600690916943
KANSAINER,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-11-19,DEV,BULL,1173.9970810550674,1132.91,1276.71,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.4997600690916943
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-27,DEV,BULL,1176.28872334444,1157.98,1222.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5564820933065189
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-27,DEV,BULL,1176.28872334444,1134.62,1280.46,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.542389085051085
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-27,DEV,BULL,1176.28872334444,1157.98,1222.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5564820933065189
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-27,DEV,BULL,1176.28872334444,1134.62,1280.46,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.542389085051085
KANSAINER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-11-27,DEV,BULL,1176.28872334444,1157.98,1222.06,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.5564820933065189
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-22,VAL,BULL,1122.1224867172514,1102.87,1170.25,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.715720604938083
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-22,VAL,BULL,1122.1224867172514,1061.79,1272.95,0.58,0,0,2.5,75.0,EMA20_SHELF,5.376640022049018
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-01-22,VAL,BULL,1122.1224867172514,1061.79,1272.95,0.58,0,0,2.5,75.0,EMA20_SHELF,5.376640022049018
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-26,VAL,BULL,1129.383465693396,1108.58,1181.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.8420196793498749
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-26,VAL,BULL,1129.383465693396,1070.05,1277.72,0.01,0,0,2.5,75.0,EMA20_SHELF,5.253615578387064
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-01-26,VAL,BULL,1129.383465693396,1108.58,1181.39,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.8420196793498749
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-01-26,VAL,BULL,1129.383465693396,1070.05,1277.72,0.01,0,0,2.5,75.0,EMA20_SHELF,5.253615578387064
KANSAINER,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-01-26,VAL,BULL,1129.383465693396,1070.05,1277.72,0.01,0,0,2.5,75.0,EMA20_SHELF,5.253615578387064
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-01-26,VAL,BULL,1129.383465693396,1070.05,1277.72,0.01,0,0,2.5,75.0,EMA20_SHELF,5.253615578387064
KANSAINER,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-01-26,VAL,BULL,1129.383465693396,1070.05,1277.72,0.01,0,0,2.5,75.0,EMA20_SHELF,5.253615578387064
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-29,VAL,BULL,1120.6909952593587,1099.47,1173.74,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.8935634665689056
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-29,VAL,BULL,1120.6909952593587,1084.4,1211.42,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.238269550917547
KANSAINER,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-01-29,VAL,BULL,1120.6909952593587,1081.47,1218.74,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.499715392134642
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-02-04,VAL,BULL,1106.6560194009112,1085.07,1160.62,2.5,0,1,2.5,75.0,EMA20_SHELF,1.950562688178108
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-02-04,VAL,BULL,1106.6560194009112,1066.37,1207.37,0.96,0,0,2.5,75.0,EMA20_SHELF,3.640337981690115
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-02-04,VAL,BULL,1106.6560194009112,1085.07,1160.62,2.5,0,1,2.5,75.0,EMA20_SHELF,1.950562688178108
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-02-04,VAL,BULL,1106.6560194009112,1066.37,1207.37,0.96,0,0,2.5,75.0,EMA20_SHELF,3.640337981690115
KANSAINER,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-02-04,VAL,BULL,1106.6560194009112,1085.07,1160.62,2.5,0,1,2.5,75.0,EMA20_SHELF,1.950562688178108
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-02-05,VAL,BULL,1130.7039837670404,1108.83,1185.39,0.2,0,0,2.5,75.0,EMA20_SHELF,1.934545564628276
KANSAINER,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-02-05,VAL,BULL,1130.7039837670404,1066.37,1291.54,0.07,0,0,2.5,75.0,EMA20_SHELF,5.689728230434475
KANSAINER,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-02-05,VAL,BULL,1130.7039837670404,1108.83,1185.39,0.2,0,0,2.5,75.0,EMA20_SHELF,1.934545564628276
KANSAINER,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-02-05,VAL,BULL,1130.7039837670404,1066.37,1291.54,0.07,0,0,2.5,75.0,EMA20_SHELF,5.689728230434475
KANSAINER,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-02-10,VAL,BULL,1138.4603131146882,1116.25,1193.99,-1.0,1,0,2.5,75.0,EMA20_SHELF,1.9509079814933148
