symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,stage,engine_path,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
TTKPRESTIG,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-16,VAL,NEUTRAL,590.62,575.37,626.83,2.37,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-19,1,0.13,1.23,0,0,0,1,0,0.9
TTKPRESTIG,REVERSAL_V22A_NO_BEAR,2026-01-16,VAL,NEUTRAL,590.62,575.37,626.83,2.37,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-19,1,0.13,1.23,0,0,0,1,0,0.9
TTKPRESTIG,REVERSAL_V22B_CAPITULATION,2026-01-16,VAL,NEUTRAL,590.62,575.37,626.83,2.37,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-19,1,0.13,1.23,0,0,0,1,0,0.9
TTKPRESTIG,REVERSAL_V22C_WIDER_SL,2026-01-16,VAL,NEUTRAL,590.62,570.05,631.76,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,3,0.1,1.45,0,0,0,1,0,0.67
ALIVUS,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-20,VAL,NEUTRAL,868.35,850.73,928.0,3.39,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,0.0,1.4,0,0,0,1,1,6.34
ALIVUS,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-20,VAL,NEUTRAL,868.35,832.77,928.0,1.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-22,2,0.61,1.39,0,0,0,1,1,3.14
ALIVUS,REVERSAL_V22A_NO_BEAR,2026-01-20,VAL,NEUTRAL,868.35,832.77,928.0,1.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-22,2,0.61,1.39,0,0,0,1,1,3.14
ALIVUS,REVERSAL_V22C_WIDER_SL,2026-01-20,VAL,NEUTRAL,868.35,820.11,964.83,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-22,2,0.45,1.02,0,0,0,1,1,2.31
CGCL,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-20,VAL,NEUTRAL,174.94,172.64,190.71,6.86,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,0.0,3.41,0,0,0,1,0,2.37
CGCL,REVERSAL_V22A_NO_BEAR,2026-01-20,VAL,NEUTRAL,174.94,172.64,190.71,6.86,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,0.0,3.41,0,0,0,1,0,2.37
CGCL,REVERSAL_V22C_WIDER_SL,2026-01-20,VAL,NEUTRAL,174.94,170.47,183.88,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,0.0,1.75,0,0,0,1,0,1.22
DRREDDY,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-20,VAL,BEAR,1159.35,1151.57,1257.03,12.56,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,3.46,2.34,1,1,1,1,1,12.67
DRREDDY,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-20,VAL,BEAR,1159.35,1148.31,1257.03,8.85,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,2.44,1.65,1,1,1,1,1,8.93
DRREDDY,REVERSAL_V22B_CAPITULATION,2026-01-20,VAL,BEAR,1159.35,1148.31,1257.03,8.85,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,1,2.44,1.65,1,1,1,1,1,8.93
DRREDDY,REVERSAL_V22C_WIDER_SL,2026-01-20,VAL,BEAR,1159.35,1138.05,1201.95,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2026-01-22,2,2.72,0.85,1,1,1,0,0,0.0
ALIVUS,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-22,VAL,NEUTRAL,861.5,832.77,928.0,2.31,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,2.31,T1_HIT,2026-01-28,3,2.63,0.0,1,1,1,0,0,0.0
RELAXO,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-22,VAL,NEUTRAL,365.05,353.37,403.2,3.27,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,3.27,T1_HIT,2026-01-30,5,3.29,0.93,1,1,1,0,0,0.0
RELAXO,REVERSAL_V22A_NO_BEAR,2026-01-22,VAL,NEUTRAL,365.05,353.37,403.2,3.27,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,3.27,T1_HIT,2026-01-30,5,3.29,0.93,1,1,1,0,0,0.0
RELAXO,REVERSAL_V22B_CAPITULATION,2026-01-22,VAL,NEUTRAL,365.05,353.37,403.2,3.27,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,3.27,T1_HIT,2026-01-30,5,3.29,0.93,1,1,1,0,0,0.0
RELAXO,REVERSAL_V22C_WIDER_SL,2026-01-22,VAL,NEUTRAL,365.05,349.26,396.63,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2026-01-30,5,2.44,0.69,1,1,1,0,0,0.0
SAKSOFT,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-22,VAL,NEUTRAL,171.71,165.96,198.5,4.66,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.22,1.07,0,0,0,1,0,1.49
SAKSOFT,REVERSAL_V22A_NO_BEAR,2026-01-22,VAL,NEUTRAL,171.71,165.96,198.5,4.66,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.22,1.07,0,0,0,1,0,1.49
SAKSOFT,REVERSAL_V22B_CAPITULATION,2026-01-22,VAL,NEUTRAL,171.71,165.96,198.5,4.66,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.22,1.07,0,0,0,1,0,1.49
SAKSOFT,REVERSAL_V22C_WIDER_SL,2026-01-22,VAL,NEUTRAL,171.71,162.82,189.49,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-02,6,0.93,2.4,0,0,0,1,0,0.96
SWIGGY,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-22,VAL,NEUTRAL,320.3,316.81,363.9,12.49,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.4,2.91,0,0,0,1,0,4.21
SWIGGY,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-22,VAL,NEUTRAL,320.3,311.34,363.9,4.87,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.16,1.13,0,0,0,1,0,1.64
SWIGGY,REVERSAL_V22A_NO_BEAR,2026-01-22,VAL,NEUTRAL,320.3,311.34,363.9,4.87,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.16,1.13,0,0,0,1,0,1.64
SWIGGY,REVERSAL_V22B_CAPITULATION,2026-01-22,VAL,NEUTRAL,320.3,311.34,363.9,4.87,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-23,1,0.16,1.13,0,0,0,1,0,1.64
SWIGGY,REVERSAL_V22C_WIDER_SL,2026-01-22,VAL,NEUTRAL,320.3,304.98,350.94,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-27,2,0.09,1.06,0,0,0,1,1,2.53
CGCL,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-27,VAL,NEUTRAL,169.73,165.17,185.04,3.36,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-02,4,2.34,1.85,1,1,1,1,0,2.45
CGCL,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-27,VAL,NEUTRAL,169.73,160.09,185.04,1.59,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.22,EXPIRED_NEG,2026-02-24,20,1.16,0.88,1,0,0,0,0,0.0
CGCL,REVERSAL_V22A_NO_BEAR,2026-01-27,VAL,NEUTRAL,169.73,160.09,185.04,1.59,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.22,EXPIRED_NEG,2026-02-24,20,1.16,0.88,1,0,0,0,0,0.0
CGCL,REVERSAL_V22B_CAPITULATION,2026-01-27,VAL,NEUTRAL,169.73,160.09,185.04,1.59,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.22,EXPIRED_NEG,2026-02-24,20,1.16,0.88,1,0,0,0,0,0.0
CGCL,REVERSAL_V22C_WIDER_SL,2026-01-27,VAL,NEUTRAL,169.73,157.6,193.99,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.17,EXPIRED_NEG,2026-02-24,20,0.92,0.7,0,0,0,0,0,0.0
SHYAMMETL,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-27,VAL,NEUTRAL,799.15,770.13,845.0,1.58,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,1.58,T1_HIT,2026-01-29,2,2.54,0.01,1,1,1,0,0,0.0
BALUFORGE,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-29,VAL,NEUTRAL,391.9,348.25,473.7,1.87,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,1.87,T1_HIT,2026-02-09,7,2.17,0.0,1,1,1,0,0,0.0
BALUFORGE,REVERSAL_V2B_DISPLACEMENT,2026-01-29,VAL,NEUTRAL,391.9,348.25,473.7,1.87,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,1.87,T1_HIT,2026-02-09,7,2.17,0.0,1,1,1,0,0,0.0
CSBBANK,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-29,VAL,NEUTRAL,435.3,401.63,535.55,2.98,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-02,2,0.37,1.11,0,0,0,0,0,-0.22
CSBBANK,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-29,VAL,NEUTRAL,435.3,384.57,535.55,1.98,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-16,12,0.24,1.22,0,0,0,0,0,-0.54
CSBBANK,REVERSAL_V22A_NO_BEAR,2026-01-29,VAL,NEUTRAL,435.3,384.57,535.55,1.98,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-16,12,0.24,1.22,0,0,0,0,0,-0.54
CSBBANK,REVERSAL_V22B_CAPITULATION,2026-01-29,VAL,NEUTRAL,435.3,384.57,535.55,1.98,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-16,12,0.24,1.22,0,0,0,0,0,-0.54
CSBBANK,REVERSAL_V22C_WIDER_SL,2026-01-29,VAL,NEUTRAL,435.3,368.71,568.48,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.48,EXPIRED_NEG,2026-02-26,20,0.19,0.93,0,0,0,0,0,0.0
POCL,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-29,VAL,NEUTRAL,499.68,495.51,599.08,23.84,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.27,SL_HIT,2026-01-30,1,0.56,7.6,0,0,0,1,0,8.17
POCL,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-29,VAL,NEUTRAL,499.68,463.87,599.08,2.78,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-02,2,0.06,1.09,0,0,0,1,0,0.95
POCL,REVERSAL_V22A_NO_BEAR,2026-01-29,VAL,NEUTRAL,499.68,463.87,599.08,2.78,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-02,2,0.06,1.09,0,0,0,1,0,0.95
POCL,REVERSAL_V22C_WIDER_SL,2026-01-29,VAL,NEUTRAL,499.68,448.32,602.4,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,18,0.66,1.34,0,0,0,0,0,-0.46
LUMAXTECH,REVERSAL_V2A_SWEEP_RECLAIM,2026-02-02,VAL,NEUTRAL,1373.7,1280.57,1703.1,3.54,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,3.54,T1_HIT,2026-02-11,7,4.09,0.0,1,1,1,0,0,0.0
LUMAXTECH,REVERSAL_V2B_DISPLACEMENT,2026-02-02,VAL,NEUTRAL,1373.7,1280.57,1703.1,3.54,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,3.54,T1_HIT,2026-02-11,7,4.09,0.0,1,1,1,0,0,0.0
LUMAXTECH,REVERSAL_V2C_HIGHER_LOW,2026-02-02,VAL,NEUTRAL,1373.7,1280.57,1703.1,3.54,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,3.54,T1_HIT,2026-02-11,7,4.09,0.0,1,1,1,0,0,0.0
LUMAXTECH,REVERSAL_V2D_FULL_FUNNEL,2026-02-02,VAL,NEUTRAL,1373.7,1280.57,1703.1,3.54,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,3.54,T1_HIT,2026-02-11,7,4.09,0.0,1,1,1,0,0,0.0
AWFIS,REVERSAL_V21A_SWEEP_RECLAIM,2026-02-04,VAL,NEUTRAL,388.95,372.18,437.2,2.88,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-05,1,0.0,1.11,0,0,0,1,0,0.77
AWFIS,REVERSAL_V22A_NO_BEAR,2026-02-04,VAL,NEUTRAL,388.95,372.18,437.2,2.88,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-05,1,0.0,1.11,0,0,0,1,0,0.77
AWFIS,REVERSAL_V22B_CAPITULATION,2026-02-04,VAL,NEUTRAL,388.95,372.18,437.2,2.88,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-05,1,0.0,1.11,0,0,0,1,0,0.77
AWFIS,REVERSAL_V22C_WIDER_SL,2026-02-04,VAL,NEUTRAL,388.95,363.58,439.69,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-06,2,0.0,1.28,0,0,0,1,0,0.51
CAPILLARY,REVERSAL_V2A_SWEEP_RECLAIM,2026-02-16,VAL,NEUTRAL,525.75,509.39,634.0,6.62,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,6,2.4,1.33,1,1,1,1,0,1.18
CAPILLARY,REVERSAL_V21A_SWEEP_RECLAIM,2026-02-16,VAL,NEUTRAL,525.75,486.56,634.0,2.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.14,SL_HIT,2026-03-02,10,1.0,1.14,1,0,0,1,0,0.06
CAPILLARY,REVERSAL_V22A_NO_BEAR,2026-02-16,VAL,NEUTRAL,525.75,486.56,634.0,2.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.14,SL_HIT,2026-03-02,10,1.0,1.14,1,0,0,1,0,0.06
CAPILLARY,REVERSAL_V22B_CAPITULATION,2026-02-16,VAL,NEUTRAL,525.75,486.56,634.0,2.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.14,SL_HIT,2026-03-02,10,1.0,1.14,1,0,0,1,0,0.06
CAPILLARY,REVERSAL_V22C_WIDER_SL,2026-02-16,VAL,NEUTRAL,525.75,473.71,629.83,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.35,EXPIRED_NEG,2026-03-17,20,0.75,0.86,0,0,0,0,0,0.0
MPHASIS,REVERSAL_V21A_SWEEP_RECLAIM,2026-02-16,VAL,NEUTRAL,2397.23,2282.24,2897.32,4.35,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-20,4,0.5,1.19,0,0,0,0,0,-0.86
MPHASIS,REVERSAL_V22A_NO_BEAR,2026-02-16,VAL,NEUTRAL,2397.23,2282.24,2897.32,4.35,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-20,4,0.5,1.19,0,0,0,0,0,-0.86
MPHASIS,REVERSAL_V22B_CAPITULATION,2026-02-16,VAL,NEUTRAL,2397.23,2282.24,2897.32,4.35,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-20,4,0.5,1.19,0,0,0,0,0,-0.86
MPHASIS,REVERSAL_V22C_WIDER_SL,2026-02-16,VAL,NEUTRAL,2397.23,2241.72,2708.25,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-23,5,0.37,1.05,0,0,0,0,0,-0.65
FSL,REVERSAL_V2A_SWEEP_RECLAIM,2026-02-20,VAL,NEUTRAL,243.15,238.91,291.44,11.39,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-23,1,3.05,1.19,1,1,1,0,0,-0.86
FSL,REVERSAL_V21A_SWEEP_RECLAIM,2026-02-20,VAL,NEUTRAL,243.15,235.91,291.44,6.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,2,1.79,2.23,1,1,0,0,0,-1.66
FSL,REVERSAL_V22A_NO_BEAR,2026-02-20,VAL,NEUTRAL,243.15,235.91,291.44,6.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,2,1.79,2.23,1,1,0,0,0,-1.66
FSL,REVERSAL_V22B_CAPITULATION,2026-02-20,VAL,NEUTRAL,243.15,235.91,291.44,6.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,2,1.79,2.23,1,1,0,0,0,-1.66
FSL,REVERSAL_V22C_WIDER_SL,2026-02-20,VAL,NEUTRAL,243.15,230.86,267.73,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-02-24,2,1.05,1.31,1,0,0,0,0,-0.98
HOMEFIRST,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-02,VAL,NEUTRAL,1091.7,1061.98,1254.14,5.47,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,-1.0,SL_HIT,2026-03-05,2,0.28,2.15,0,0,0,1,0,0.62
HOMEFIRST,REVERSAL_V2B_DISPLACEMENT,2026-03-02,VAL,NEUTRAL,1091.7,1061.98,1254.14,5.47,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,-1.0,SL_HIT,2026-03-05,2,0.28,2.15,0,0,0,1,0,0.62
JAYKAY,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-02,VAL,NEUTRAL,145.19,139.35,218.75,12.6,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,-1.0,SL_HIT,2026-03-04,1,1.3,1.23,1,0,0,1,0,0.0
JAYKAY,REVERSAL_V2B_DISPLACEMENT,2026-03-02,VAL,NEUTRAL,145.19,139.35,218.75,12.6,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,-1.0,SL_HIT,2026-03-04,1,1.3,1.23,1,0,0,1,0,0.0
JAYKAY,REVERSAL_V2C_HIGHER_LOW,2026-03-02,VAL,NEUTRAL,145.19,139.35,218.75,12.6,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,-1.0,SL_HIT,2026-03-04,1,1.3,1.23,1,0,0,1,0,0.0
JAYKAY,REVERSAL_V2D_FULL_FUNNEL,2026-03-02,VAL,NEUTRAL,145.19,139.35,218.75,12.6,92.0,HIGH_CONFIDENCE_ALERT,STAGE5_HIGH_CONFIDENCE,-1.0,SL_HIT,2026-03-04,1,1.3,1.23,1,0,0,1,0,0.0
BONDADA,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-05,VAL,NEUTRAL,283.32,279.32,343.16,14.96,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-12,5,4.1,1.65,1,1,1,1,0,3.05
BONDADA,REVERSAL_V21A_SWEEP_RECLAIM,2026-03-05,VAL,NEUTRAL,283.32,276.34,343.16,8.57,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-16,7,2.35,2.95,1,1,1,1,0,1.75
BONDADA,REVERSAL_V22A_NO_BEAR,2026-03-05,VAL,NEUTRAL,283.32,276.34,343.16,8.57,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-16,7,2.35,2.95,1,1,1,1,0,1.75
BONDADA,REVERSAL_V22B_CAPITULATION,2026-03-05,VAL,NEUTRAL,283.32,276.34,343.16,8.57,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-16,7,2.35,2.95,1,1,1,1,0,1.75
BONDADA,REVERSAL_V22C_WIDER_SL,2026-03-05,VAL,NEUTRAL,283.32,270.07,309.82,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-16,7,1.24,1.55,1,0,0,1,0,0.92
HINDPETRO,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-05,VAL,NEUTRAL,418.4,398.1,458.7,1.99,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.64,SL_HIT,2026-03-09,2,0.08,2.38,0,0,0,0,0,-0.58
HINDPETRO,REVERSAL_V21A_SWEEP_RECLAIM,2026-03-05,VAL,NEUTRAL,418.4,398.1,458.7,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.64,SL_HIT,2026-03-09,2,0.08,2.38,0,0,0,0,0,-0.58
HINDPETRO,REVERSAL_V22A_NO_BEAR,2026-03-05,VAL,NEUTRAL,418.4,398.1,458.7,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.64,SL_HIT,2026-03-09,2,0.08,2.38,0,0,0,0,0,-0.58
HINDPETRO,REVERSAL_V22B_CAPITULATION,2026-03-05,VAL,NEUTRAL,418.4,398.1,458.7,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.64,SL_HIT,2026-03-09,2,0.08,2.38,0,0,0,0,0,-0.58
HINDPETRO,REVERSAL_V22C_WIDER_SL,2026-03-05,VAL,NEUTRAL,418.4,391.51,472.18,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.23,SL_HIT,2026-03-09,2,0.06,1.79,0,0,0,0,0,-0.44
HAPPSTMNDS,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-09,VAL,NEUTRAL,337.29,329.64,385.18,6.26,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,6.26,T1_HIT,2026-03-10,1,8.41,0.33,1,1,1,0,0,0.0
HAPPSTMNDS,REVERSAL_V21A_SWEEP_RECLAIM,2026-03-09,VAL,NEUTRAL,337.29,325.4,385.18,4.03,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,4.03,T1_HIT,2026-03-10,1,5.41,0.21,1,1,1,0,0,0.0
HAPPSTMNDS,REVERSAL_V22A_NO_BEAR,2026-03-09,VAL,NEUTRAL,337.29,325.4,385.18,4.03,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,4.03,T1_HIT,2026-03-10,1,5.41,0.21,1,1,1,0,0,0.0
HAPPSTMNDS,REVERSAL_V22B_CAPITULATION,2026-03-09,VAL,NEUTRAL,337.29,325.4,385.18,4.03,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,4.03,T1_HIT,2026-03-10,1,5.41,0.21,1,1,1,0,0,0.0
HAPPSTMNDS,REVERSAL_V22C_WIDER_SL,2026-03-09,VAL,NEUTRAL,337.29,318.52,374.83,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2026-03-10,1,3.43,0.13,1,1,1,0,0,0.0
SONATSOFTW,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-09,VAL,NEUTRAL,242.74,240.26,287.46,18.03,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-11,2,3.77,1.54,1,1,1,1,0,0.02
SONATSOFTW,REVERSAL_V21A_SWEEP_RECLAIM,2026-03-09,VAL,NEUTRAL,242.74,233.17,287.46,4.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-13,4,0.98,1.6,0,0,0,0,0,-0.35
SONATSOFTW,REVERSAL_V22A_NO_BEAR,2026-03-09,VAL,NEUTRAL,242.74,233.17,287.46,4.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-13,4,0.98,1.6,0,0,0,0,0,-0.35
SONATSOFTW,REVERSAL_V22B_CAPITULATION,2026-03-09,VAL,NEUTRAL,242.74,233.17,287.46,4.67,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-13,4,0.98,1.6,0,0,0,0,0,-0.35
SONATSOFTW,REVERSAL_V22C_WIDER_SL,2026-03-09,VAL,NEUTRAL,242.74,227.56,273.1,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-13,4,0.62,1.01,0,0,0,0,0,-0.22
CHOLAHLDNG,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-13,VAL,NEUTRAL,1553.9,1473.6,1700.4,1.82,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,-1.21,SL_HIT,2026-03-19,4,0.28,1.82,0,0,0,0,0,-0.95
CHOLAHLDNG,REVERSAL_V2B_DISPLACEMENT,2026-03-13,VAL,NEUTRAL,1553.9,1473.6,1700.4,1.82,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,-1.21,SL_HIT,2026-03-19,4,0.28,1.82,0,0,0,0,0,-0.95
JKLAKSHMI,REVERSAL_V2A_SWEEP_RECLAIM,2026-03-13,VAL,NEUTRAL,591.8,587.02,726.76,28.23,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-03-16,1,1.78,4.96,1,1,0,1,0,5.59
