scanner,combo,ctype,be,n_candidates,n_confirmed,n_executed,funnel_pct,wr,er,pf,dwr,der
ACCUMULATION_VCP,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.5,12158,1052,1052,8.7,9.13,-0.6649,0.244,-35.13,-0.7829
ACCUMULATION_VCP,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.8,12158,1052,1052,8.7,9.13,-0.6931,0.237,-35.13,-0.8111
ACCUMULATION_VCP,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.0,12158,1052,1052,8.7,9.13,-0.7123,0.232,-35.13,-0.8303
ACCUMULATION_VCP,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.2,12158,1052,1052,8.7,9.13,-0.7324,0.227,-35.13,-0.8504
ACCUMULATION_VCP,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.5,12158,1052,1052,8.7,9.13,-0.7606,0.22,-35.13,-0.8786
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.0,12158,71,71,0.6,8.45,-0.9144,0.175,-35.81,-1.0324
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.5,12158,71,71,0.6,8.45,-0.7054,0.216,-35.81,-0.8234
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.8,12158,71,71,0.6,8.45,-0.7203,0.212,-35.81,-0.8383
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.0,12158,71,71,0.6,8.45,-0.7502,0.206,-35.81,-0.8682
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.2,12158,71,71,0.6,8.45,-0.7651,0.203,-35.81,-0.8831
ACCUMULATION_VCP,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.5,12158,71,71,0.6,8.45,-0.7949,0.196,-35.81,-0.9129
REVERSAL,G1_RISK_TIGHT,SINGLE,0.0,23559,9424,9424,40.0,40.34,0.0686,1.1,-1.46,-0.1834
REVERSAL,G1_RISK_TIGHT,SINGLE,0.5,23559,9424,9424,40.0,40.34,0.2083,1.38,-1.46,-0.0437
REVERSAL,G1_RISK_TIGHT,SINGLE,0.8,23559,9424,9424,40.0,40.34,0.191,1.338,-1.46,-0.061
REVERSAL,G1_RISK_TIGHT,SINGLE,1.0,23559,9424,9424,40.0,40.34,0.179,1.31,-1.46,-0.073
REVERSAL,G1_RISK_TIGHT,SINGLE,1.2,23559,9424,9424,40.0,40.34,0.1665,1.282,-1.46,-0.0855
REVERSAL,G1_RISK_TIGHT,SINGLE,1.5,23559,9424,9424,40.0,40.34,0.148,1.243,-1.46,-0.104
REVERSAL,G2_TARGET_HIGH,SINGLE,0.0,23559,20987,20987,89.1,40.57,0.0691,1.101,-1.23,-0.1829
REVERSAL,G2_TARGET_HIGH,SINGLE,0.5,23559,20987,20987,89.1,40.57,0.206,1.377,-1.23,-0.046
REVERSAL,G2_TARGET_HIGH,SINGLE,0.8,23559,20987,20987,89.1,40.57,0.1882,1.334,-1.23,-0.0638
REVERSAL,G2_TARGET_HIGH,SINGLE,1.0,23559,20987,20987,89.1,40.57,0.1762,1.306,-1.23,-0.0758
REVERSAL,G2_TARGET_HIGH,SINGLE,1.2,23559,20987,20987,89.1,40.57,0.1643,1.28,-1.23,-0.0877
REVERSAL,G2_TARGET_HIGH,SINGLE,1.5,23559,20987,20987,89.1,40.57,0.1469,1.243,-1.23,-0.1051
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,0.0,23559,8249,8249,35.0,42.07,0.1222,1.183,0.27,-0.1298
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,0.5,23559,8249,8249,35.0,42.07,0.2577,1.485,0.27,0.0057
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,0.8,23559,8249,8249,35.0,42.07,0.2401,1.437,0.27,-0.0119
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,1.0,23559,8249,8249,35.0,42.07,0.2281,1.407,0.27,-0.0239
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,1.2,23559,8249,8249,35.0,42.07,0.2162,1.378,0.27,-0.0358
REVERSAL,G3_TIGHT_PCTSTOP,SINGLE,1.5,23559,8249,8249,35.0,42.07,0.1991,1.337,0.27,-0.0529
REVERSAL,G4_HIGH_R_TGT,SINGLE,0.0,23559,10535,10535,44.7,40.98,0.0723,1.106,-0.82,-0.1797
REVERSAL,G4_HIGH_R_TGT,SINGLE,0.5,23559,10535,10535,44.7,40.98,0.2088,1.384,-0.82,-0.0432
REVERSAL,G4_HIGH_R_TGT,SINGLE,0.8,23559,10535,10535,44.7,40.98,0.1909,1.34,-0.82,-0.0611
REVERSAL,G4_HIGH_R_TGT,SINGLE,1.0,23559,10535,10535,44.7,40.98,0.1788,1.312,-0.82,-0.0732
REVERSAL,G4_HIGH_R_TGT,SINGLE,1.2,23559,10535,10535,44.7,40.98,0.1671,1.286,-0.82,-0.0849
REVERSAL,G4_HIGH_R_TGT,SINGLE,1.5,23559,10535,10535,44.7,40.98,0.1497,1.248,-0.82,-0.1023
REVERSAL,G5_FAST_RESOLVE,SINGLE,0.0,23559,8286,8286,35.2,40.74,0.0645,1.094,-1.06,-0.1875
REVERSAL,G5_FAST_RESOLVE,SINGLE,0.5,23559,8286,8286,35.2,40.74,0.2018,1.369,-1.06,-0.0502
REVERSAL,G5_FAST_RESOLVE,SINGLE,0.8,23559,8286,8286,35.2,40.74,0.1841,1.326,-1.06,-0.0679
REVERSAL,G5_FAST_RESOLVE,SINGLE,1.0,23559,8286,8286,35.2,40.74,0.1721,1.298,-1.06,-0.0799
REVERSAL,G5_FAST_RESOLVE,SINGLE,1.2,23559,8286,8286,35.2,40.74,0.1602,1.272,-1.06,-0.0918
REVERSAL,G5_FAST_RESOLVE,SINGLE,1.5,23559,8286,8286,35.2,40.74,0.1424,1.235,-1.06,-0.1096
REVERSAL,G6_NO_STALL,SINGLE,0.0,23559,15213,15213,64.6,41.09,0.0799,1.118,-0.71,-0.1721
REVERSAL,G6_NO_STALL,SINGLE,0.5,23559,15213,15213,64.6,41.09,0.216,1.398,-0.71,-0.036
REVERSAL,G6_NO_STALL,SINGLE,0.8,23559,15213,15213,64.6,41.09,0.1984,1.354,-0.71,-0.0536
REVERSAL,G6_NO_STALL,SINGLE,1.0,23559,15213,15213,64.6,41.09,0.1864,1.326,-0.71,-0.0656
REVERSAL,G6_NO_STALL,SINGLE,1.2,23559,15213,15213,64.6,41.09,0.1746,1.299,-0.71,-0.0774
REVERSAL,G6_NO_STALL,SINGLE,1.5,23559,15213,15213,64.6,41.09,0.1571,1.261,-0.71,-0.0949
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,0.0,23559,23559,23559,100.0,40.9,0.0712,1.105,-0.9,-0.1808
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,0.5,23559,23559,23559,100.0,40.9,0.2076,1.382,-0.9,-0.0444
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,0.8,23559,23559,23559,100.0,40.9,0.19,1.338,-0.9,-0.062
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,1.0,23559,23559,23559,100.0,40.9,0.1781,1.311,-0.9,-0.0739
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,1.2,23559,23559,23559,100.0,40.9,0.1662,1.284,-0.9,-0.0858
REVERSAL,G11_NOT_IMMEDIATE,SINGLE,1.5,23559,23559,23559,100.0,40.9,0.1488,1.247,-0.9,-0.1032
REVERSAL,G12_EARLY_CYCLE,SINGLE,0.0,23559,9494,9494,40.3,40.51,0.0623,1.091,-1.29,-0.1897
REVERSAL,G12_EARLY_CYCLE,SINGLE,0.5,23559,9494,9494,40.3,40.51,0.1996,1.364,-1.29,-0.0524
REVERSAL,G12_EARLY_CYCLE,SINGLE,0.8,23559,9494,9494,40.3,40.51,0.1819,1.322,-1.29,-0.0701
REVERSAL,G12_EARLY_CYCLE,SINGLE,1.0,23559,9494,9494,40.3,40.51,0.1699,1.294,-1.29,-0.0821
REVERSAL,G12_EARLY_CYCLE,SINGLE,1.2,23559,9494,9494,40.3,40.51,0.1577,1.268,-1.29,-0.0943
REVERSAL,G12_EARLY_CYCLE,SINGLE,1.5,23559,9494,9494,40.3,40.51,0.14,1.231,-1.29,-0.112
REVERSAL,G7_BULL,SINGLE,0.0,23559,10845,10845,46.0,41.28,0.0748,1.111,-0.52,-0.1772
REVERSAL,G7_BULL,SINGLE,0.5,23559,10845,10845,46.0,41.28,0.2097,1.388,-0.52,-0.0423
REVERSAL,G7_BULL,SINGLE,0.8,23559,10845,10845,46.0,41.28,0.1922,1.344,-0.52,-0.0598
REVERSAL,G7_BULL,SINGLE,1.0,23559,10845,10845,46.0,41.28,0.1802,1.316,-0.52,-0.0718
REVERSAL,G7_BULL,SINGLE,1.2,23559,10845,10845,46.0,41.28,0.1679,1.288,-0.52,-0.0841
REVERSAL,G7_BULL,SINGLE,1.5,23559,10845,10845,46.0,41.28,0.1518,1.253,-0.52,-0.1002
REVERSAL,G8_NON_BEAR,SINGLE,0.0,23559,19716,19716,83.7,40.32,0.0542,1.079,-1.48,-0.1978
REVERSAL,G8_NON_BEAR,SINGLE,0.5,23559,19716,19716,83.7,40.32,0.1919,1.35,-1.48,-0.0601
REVERSAL,G8_NON_BEAR,SINGLE,0.8,23559,19716,19716,83.7,40.32,0.174,1.307,-1.48,-0.078
REVERSAL,G8_NON_BEAR,SINGLE,1.0,23559,19716,19716,83.7,40.32,0.162,1.28,-1.48,-0.09
REVERSAL,G8_NON_BEAR,SINGLE,1.2,23559,19716,19716,83.7,40.32,0.1499,1.254,-1.48,-0.1021
REVERSAL,G8_NON_BEAR,SINGLE,1.5,23559,19716,19716,83.7,40.32,0.1324,1.218,-1.48,-0.1196
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,0.0,23559,12714,12714,54.0,40.58,0.0682,1.1,-1.22,-0.1838
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,0.5,23559,12714,12714,54.0,40.58,0.2058,1.376,-1.22,-0.0462
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,0.8,23559,12714,12714,54.0,40.58,0.1882,1.334,-1.22,-0.0638
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,1.0,23559,12714,12714,54.0,40.58,0.1763,1.306,-1.22,-0.0757
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,1.2,23559,12714,12714,54.0,40.58,0.1643,1.279,-1.22,-0.0877
REVERSAL,G9_BEAR_NEUTRAL,SINGLE,1.5,23559,12714,12714,54.0,40.58,0.1471,1.243,-1.22,-0.1049
REVERSAL,G13_UPPER_CLOSE,SINGLE,0.0,23559,9426,9426,40.0,39.31,0.0206,1.03,-2.49,-0.2314
REVERSAL,G13_UPPER_CLOSE,SINGLE,0.5,23559,9426,9426,40.0,39.31,0.1587,1.286,-2.49,-0.0933
REVERSAL,G13_UPPER_CLOSE,SINGLE,0.8,23559,9426,9426,40.0,39.31,0.1414,1.247,-2.49,-0.1106
REVERSAL,G13_UPPER_CLOSE,SINGLE,1.0,23559,9426,9426,40.0,39.31,0.1293,1.221,-2.49,-0.1227
REVERSAL,G13_UPPER_CLOSE,SINGLE,1.2,23559,9426,9426,40.0,39.31,0.1177,1.198,-2.49,-0.1343
REVERSAL,G13_UPPER_CLOSE,SINGLE,1.5,23559,9426,9426,40.0,39.31,0.1,1.163,-2.49,-0.152
REVERSAL,G14_ASYMMETRIC,SINGLE,0.0,23559,8184,8184,34.7,40.05,0.0702,1.102,-1.75,-0.1818
REVERSAL,G14_ASYMMETRIC,SINGLE,0.5,23559,8184,8184,34.7,40.05,0.2104,1.383,-1.75,-0.0416
REVERSAL,G14_ASYMMETRIC,SINGLE,0.8,23559,8184,8184,34.7,40.05,0.1926,1.34,-1.75,-0.0594
REVERSAL,G14_ASYMMETRIC,SINGLE,1.0,23559,8184,8184,34.7,40.05,0.1806,1.312,-1.75,-0.0714
REVERSAL,G14_ASYMMETRIC,SINGLE,1.2,23559,8184,8184,34.7,40.05,0.1683,1.285,-1.75,-0.0837
REVERSAL,G14_ASYMMETRIC,SINGLE,1.5,23559,8184,8184,34.7,40.05,0.1497,1.245,-1.75,-0.1023
REVERSAL,G16_FAST_TIGHT,SINGLE,0.0,23559,10689,10689,45.4,40.8,0.0688,1.101,-1.0,-0.1832
REVERSAL,G16_FAST_TIGHT,SINGLE,0.5,23559,10689,10689,45.4,40.8,0.2055,1.377,-1.0,-0.0465
REVERSAL,G16_FAST_TIGHT,SINGLE,0.8,23559,10689,10689,45.4,40.8,0.1876,1.333,-1.0,-0.0644
REVERSAL,G16_FAST_TIGHT,SINGLE,1.0,23559,10689,10689,45.4,40.8,0.1756,1.305,-1.0,-0.0764
REVERSAL,G16_FAST_TIGHT,SINGLE,1.2,23559,10689,10689,45.4,40.8,0.1636,1.279,-1.0,-0.0884
REVERSAL,G16_FAST_TIGHT,SINGLE,1.5,23559,10689,10689,45.4,40.8,0.1464,1.242,-1.0,-0.1056
REVERSAL,G17_MID_PRICE,SINGLE,0.0,23559,14135,14135,60.0,41.5,0.0947,1.14,-0.3,-0.1573
REVERSAL,G17_MID_PRICE,SINGLE,0.5,23559,14135,14135,60.0,41.5,0.2307,1.427,-0.3,-0.0213
REVERSAL,G17_MID_PRICE,SINGLE,0.8,23559,14135,14135,60.0,41.5,0.2128,1.381,-0.3,-0.0392
REVERSAL,G17_MID_PRICE,SINGLE,1.0,23559,14135,14135,60.0,41.5,0.2008,1.352,-0.3,-0.0512
REVERSAL,G17_MID_PRICE,SINGLE,1.2,23559,14135,14135,60.0,41.5,0.1888,1.324,-0.3,-0.0632
REVERSAL,G17_MID_PRICE,SINGLE,1.5,23559,14135,14135,60.0,41.5,0.1714,1.286,-0.3,-0.0806
REVERSAL,G18_ACTIVE_NAME,SINGLE,0.0,23559,23517,23517,99.8,40.89,0.071,1.104,-0.91,-0.181
REVERSAL,G18_ACTIVE_NAME,SINGLE,0.5,23559,23517,23517,99.8,40.89,0.2074,1.381,-0.91,-0.0446
REVERSAL,G18_ACTIVE_NAME,SINGLE,0.8,23559,23517,23517,99.8,40.89,0.1897,1.338,-0.91,-0.0623
REVERSAL,G18_ACTIVE_NAME,SINGLE,1.0,23559,23517,23517,99.8,40.89,0.1779,1.31,-0.91,-0.0741
REVERSAL,G18_ACTIVE_NAME,SINGLE,1.2,23559,23517,23517,99.8,40.89,0.166,1.283,-0.91,-0.086
REVERSAL,G18_ACTIVE_NAME,SINGLE,1.5,23559,23517,23517,99.8,40.89,0.1485,1.246,-0.91,-0.1035
REVERSAL,G19_BULL_TIGHT,SINGLE,0.0,23559,3262,3262,13.8,40.25,0.0769,1.112,-1.55,-0.1751
REVERSAL,G19_BULL_TIGHT,SINGLE,0.5,23559,3262,3262,13.8,40.25,0.2166,1.396,-1.55,-0.0354
REVERSAL,G19_BULL_TIGHT,SINGLE,0.8,23559,3262,3262,13.8,40.25,0.1986,1.351,-1.55,-0.0534
REVERSAL,G19_BULL_TIGHT,SINGLE,1.0,23559,3262,3262,13.8,40.25,0.1866,1.323,-1.55,-0.0654
REVERSAL,G19_BULL_TIGHT,SINGLE,1.2,23559,3262,3262,13.8,40.25,0.1743,1.295,-1.55,-0.0777
REVERSAL,G19_BULL_TIGHT,SINGLE,1.5,23559,3262,3262,13.8,40.25,0.1558,1.256,-1.55,-0.0962
REVERSAL,G20_BULL_FAST,SINGLE,0.0,23559,3811,3811,16.2,41.28,0.0691,1.102,-0.52,-0.1829
REVERSAL,G20_BULL_FAST,SINGLE,0.5,23559,3811,3811,16.2,41.28,0.2051,1.378,-0.52,-0.0469
REVERSAL,G20_BULL_FAST,SINGLE,0.8,23559,3811,3811,16.2,41.28,0.1879,1.336,-0.52,-0.0641
REVERSAL,G20_BULL_FAST,SINGLE,1.0,23559,3811,3811,16.2,41.28,0.1757,1.307,-0.52,-0.0763
REVERSAL,G20_BULL_FAST,SINGLE,1.2,23559,3811,3811,16.2,41.28,0.1634,1.28,-0.52,-0.0886
REVERSAL,G20_BULL_FAST,SINGLE,1.5,23559,3811,3811,16.2,41.28,0.1463,1.243,-0.52,-0.1057
REVERSAL,G21_NONBEAR_ASYM,SINGLE,0.0,23559,6656,6656,28.3,39.05,0.0399,1.057,-2.75,-0.2121
REVERSAL,G21_NONBEAR_ASYM,SINGLE,0.5,23559,6656,6656,28.3,39.05,0.1832,1.33,-2.75,-0.0688
REVERSAL,G21_NONBEAR_ASYM,SINGLE,0.8,23559,6656,6656,28.3,39.05,0.1649,1.287,-2.75,-0.0871
REVERSAL,G21_NONBEAR_ASYM,SINGLE,1.0,23559,6656,6656,28.3,39.05,0.1528,1.261,-2.75,-0.0992
REVERSAL,G21_NONBEAR_ASYM,SINGLE,1.2,23559,6656,6656,28.3,39.05,0.1401,1.234,-2.75,-0.1119
REVERSAL,G21_NONBEAR_ASYM,SINGLE,1.5,23559,6656,6656,28.3,39.05,0.1211,1.196,-2.75,-0.1309
REVERSAL,G22_TRIPLE_BULL,SINGLE,0.0,23559,1120,1120,4.8,39.73,0.0481,1.069,-2.07,-0.2039
REVERSAL,G22_TRIPLE_BULL,SINGLE,0.5,23559,1120,1120,4.8,39.73,0.1895,1.339,-2.07,-0.0625
REVERSAL,G22_TRIPLE_BULL,SINGLE,0.8,23559,1120,1120,4.8,39.73,0.1716,1.298,-2.07,-0.0804
REVERSAL,G22_TRIPLE_BULL,SINGLE,1.0,23559,1120,1120,4.8,39.73,0.1593,1.27,-2.07,-0.0927
REVERSAL,G22_TRIPLE_BULL,SINGLE,1.2,23559,1120,1120,4.8,39.73,0.146,1.243,-2.07,-0.106
REVERSAL,G22_TRIPLE_BULL,SINGLE,1.5,23559,1120,1120,4.8,39.73,0.1291,1.208,-2.07,-0.1229
REVERSAL,G1_G5_TIGHT_FAST,PAIR,0.0,23559,3291,3291,14.0,40.02,0.0575,1.083,-1.78,-0.1945
REVERSAL,G1_G5_TIGHT_FAST,PAIR,0.5,23559,3291,3291,14.0,40.02,0.1985,1.358,-1.78,-0.0535
REVERSAL,G1_G5_TIGHT_FAST,PAIR,0.8,23559,3291,3291,14.0,40.02,0.1808,1.316,-1.78,-0.0712
REVERSAL,G1_G5_TIGHT_FAST,PAIR,1.0,23559,3291,3291,14.0,40.02,0.1685,1.289,-1.78,-0.0835
REVERSAL,G1_G5_TIGHT_FAST,PAIR,1.2,23559,3291,3291,14.0,40.02,0.156,1.261,-1.78,-0.096
REVERSAL,G1_G5_TIGHT_FAST,PAIR,1.5,23559,3291,3291,14.0,40.02,0.1373,1.223,-1.78,-0.1147
REVERSAL,G1_G7_TIGHT_BULL,PAIR,0.0,23559,3262,3262,13.8,40.25,0.0769,1.112,-1.55,-0.1751
REVERSAL,G1_G7_TIGHT_BULL,PAIR,0.5,23559,3262,3262,13.8,40.25,0.2166,1.396,-1.55,-0.0354
REVERSAL,G1_G7_TIGHT_BULL,PAIR,0.8,23559,3262,3262,13.8,40.25,0.1986,1.351,-1.55,-0.0534
REVERSAL,G1_G7_TIGHT_BULL,PAIR,1.0,23559,3262,3262,13.8,40.25,0.1866,1.323,-1.55,-0.0654
REVERSAL,G1_G7_TIGHT_BULL,PAIR,1.2,23559,3262,3262,13.8,40.25,0.1743,1.295,-1.55,-0.0777
REVERSAL,G1_G7_TIGHT_BULL,PAIR,1.5,23559,3262,3262,13.8,40.25,0.1558,1.256,-1.55,-0.0962
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,0.0,23559,3813,3813,16.2,40.52,0.0866,1.127,-1.28,-0.1654
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,0.5,23559,3813,3813,16.2,40.52,0.2259,1.414,-1.28,-0.0261
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,0.8,23559,3813,3813,16.2,40.52,0.2084,1.37,-1.28,-0.0436
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,1.0,23559,3813,3813,16.2,40.52,0.1964,1.342,-1.28,-0.0556
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,1.2,23559,3813,3813,16.2,40.52,0.1839,1.313,-1.28,-0.0681
REVERSAL,G1_G12_TIGHT_EARLY,PAIR,1.5,23559,3813,3813,16.2,40.52,0.1655,1.273,-1.28,-0.0865
REVERSAL,G2_G5_TGT_FAST,PAIR,0.0,23559,7397,7397,31.4,40.5,0.065,1.095,-1.3,-0.187
REVERSAL,G2_G5_TGT_FAST,PAIR,0.5,23559,7397,7397,31.4,40.5,0.2027,1.37,-1.3,-0.0493
REVERSAL,G2_G5_TGT_FAST,PAIR,0.8,23559,7397,7397,31.4,40.5,0.1848,1.327,-1.3,-0.0672
REVERSAL,G2_G5_TGT_FAST,PAIR,1.0,23559,7397,7397,31.4,40.5,0.1726,1.299,-1.3,-0.0794
REVERSAL,G2_G5_TGT_FAST,PAIR,1.2,23559,7397,7397,31.4,40.5,0.1608,1.273,-1.3,-0.0912
REVERSAL,G2_G5_TGT_FAST,PAIR,1.5,23559,7397,7397,31.4,40.5,0.1431,1.235,-1.3,-0.1089
REVERSAL,G2_G7_TGT_BULL,PAIR,0.0,23559,10080,10080,42.8,41.14,0.0761,1.112,-0.66,-0.1759
REVERSAL,G2_G7_TGT_BULL,PAIR,0.5,23559,10080,10080,42.8,41.14,0.2112,1.389,-0.66,-0.0408
REVERSAL,G2_G7_TGT_BULL,PAIR,0.8,23559,10080,10080,42.8,41.14,0.1938,1.346,-0.66,-0.0582
REVERSAL,G2_G7_TGT_BULL,PAIR,1.0,23559,10080,10080,42.8,41.14,0.1816,1.317,-0.66,-0.0704
REVERSAL,G2_G7_TGT_BULL,PAIR,1.2,23559,10080,10080,42.8,41.14,0.1695,1.29,-0.66,-0.0825
REVERSAL,G2_G7_TGT_BULL,PAIR,1.5,23559,10080,10080,42.8,41.14,0.1532,1.255,-0.66,-0.0988
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,0.0,23559,4181,4181,17.7,40.37,0.0748,1.11,-1.43,-0.1772
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,0.5,23559,4181,4181,17.7,40.37,0.2123,1.389,-1.43,-0.0397
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,0.8,23559,4181,4181,17.7,40.37,0.1943,1.345,-1.43,-0.0577
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,1.0,23559,4181,4181,17.7,40.37,0.1821,1.316,-1.43,-0.0699
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,1.2,23559,4181,4181,17.7,40.37,0.1706,1.291,-1.43,-0.0814
REVERSAL,G3_G7_PCTSTOP_BULL,PAIR,1.5,23559,4181,4181,17.7,40.37,0.1545,1.256,-1.43,-0.0975
REVERSAL,G4_G7_HRR_BULL,PAIR,0.0,23559,4843,4843,20.6,41.46,0.0845,1.126,-0.34,-0.1675
REVERSAL,G4_G7_HRR_BULL,PAIR,0.5,23559,4843,4843,20.6,41.46,0.2189,1.407,-0.34,-0.0331
REVERSAL,G4_G7_HRR_BULL,PAIR,0.8,23559,4843,4843,20.6,41.46,0.2014,1.363,-0.34,-0.0506
REVERSAL,G4_G7_HRR_BULL,PAIR,1.0,23559,4843,4843,20.6,41.46,0.1894,1.334,-0.34,-0.0626
REVERSAL,G4_G7_HRR_BULL,PAIR,1.2,23559,4843,4843,20.6,41.46,0.1773,1.306,-0.34,-0.0747
REVERSAL,G4_G7_HRR_BULL,PAIR,1.5,23559,4843,4843,20.6,41.46,0.1602,1.269,-0.34,-0.0918
REVERSAL,G5_G7_FAST_BULL,PAIR,0.0,23559,3811,3811,16.2,41.28,0.0691,1.102,-0.52,-0.1829
REVERSAL,G5_G7_FAST_BULL,PAIR,0.5,23559,3811,3811,16.2,41.28,0.2051,1.378,-0.52,-0.0469
REVERSAL,G5_G7_FAST_BULL,PAIR,0.8,23559,3811,3811,16.2,41.28,0.1879,1.336,-0.52,-0.0641
REVERSAL,G5_G7_FAST_BULL,PAIR,1.0,23559,3811,3811,16.2,41.28,0.1757,1.307,-0.52,-0.0763
REVERSAL,G5_G7_FAST_BULL,PAIR,1.2,23559,3811,3811,16.2,41.28,0.1634,1.28,-0.52,-0.0886
REVERSAL,G5_G7_FAST_BULL,PAIR,1.5,23559,3811,3811,16.2,41.28,0.1463,1.243,-0.52,-0.1057
REVERSAL,G5_G13_FAST_CLV,PAIR,0.0,23559,3322,3322,14.1,39.1,0.0017,1.002,-2.7,-0.2503
REVERSAL,G5_G13_FAST_CLV,PAIR,0.5,23559,3322,3322,14.1,39.1,0.1398,1.25,-2.7,-0.1122
REVERSAL,G5_G13_FAST_CLV,PAIR,0.8,23559,3322,3322,14.1,39.1,0.1225,1.212,-2.7,-0.1295
REVERSAL,G5_G13_FAST_CLV,PAIR,1.0,23559,3322,3322,14.1,39.1,0.1109,1.188,-2.7,-0.1411
REVERSAL,G5_G13_FAST_CLV,PAIR,1.2,23559,3322,3322,14.1,39.1,0.0989,1.165,-2.7,-0.1531
REVERSAL,G5_G13_FAST_CLV,PAIR,1.5,23559,3322,3322,14.1,39.1,0.0809,1.131,-2.7,-0.1711
REVERSAL,G7_G13_BULL_CLV,PAIR,0.0,23559,3203,3203,13.6,42.3,0.1017,1.154,0.5,-0.1503
REVERSAL,G7_G13_BULL_CLV,PAIR,0.5,23559,3203,3203,13.6,42.3,0.2347,1.446,0.5,-0.0173
REVERSAL,G7_G13_BULL_CLV,PAIR,0.8,23559,3203,3203,13.6,42.3,0.2173,1.4,0.5,-0.0347
REVERSAL,G7_G13_BULL_CLV,PAIR,1.0,23559,3203,3203,13.6,42.3,0.2053,1.37,0.5,-0.0467
REVERSAL,G7_G13_BULL_CLV,PAIR,1.2,23559,3203,3203,13.6,42.3,0.1938,1.342,0.5,-0.0582
REVERSAL,G7_G13_BULL_CLV,PAIR,1.5,23559,3203,3203,13.6,42.3,0.1759,1.301,0.5,-0.0761
REVERSAL,G7_G14_BULL_ASYM,PAIR,0.0,23559,3027,3027,12.8,40.24,0.084,1.123,-1.56,-0.168
REVERSAL,G7_G14_BULL_ASYM,PAIR,0.5,23559,3027,3027,12.8,40.24,0.2231,1.408,-1.56,-0.0289
REVERSAL,G7_G14_BULL_ASYM,PAIR,0.8,23559,3027,3027,12.8,40.24,0.2056,1.364,-1.56,-0.0464
REVERSAL,G7_G14_BULL_ASYM,PAIR,1.0,23559,3027,3027,12.8,40.24,0.1935,1.336,-1.56,-0.0585
REVERSAL,G7_G14_BULL_ASYM,PAIR,1.2,23559,3027,3027,12.8,40.24,0.1813,1.308,-1.56,-0.0707
REVERSAL,G7_G14_BULL_ASYM,PAIR,1.5,23559,3027,3027,12.8,40.24,0.1628,1.268,-1.56,-0.0892
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,0.0,23559,6656,6656,28.3,39.05,0.0399,1.057,-2.75,-0.2121
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,0.5,23559,6656,6656,28.3,39.05,0.1832,1.33,-2.75,-0.0688
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,0.8,23559,6656,6656,28.3,39.05,0.1649,1.287,-2.75,-0.0871
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,1.0,23559,6656,6656,28.3,39.05,0.1528,1.261,-2.75,-0.0992
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,1.2,23559,6656,6656,28.3,39.05,0.1401,1.234,-2.75,-0.1119
REVERSAL,G8_G14_NBEAR_ASYM,PAIR,1.5,23559,6656,6656,28.3,39.05,0.1211,1.196,-2.75,-0.1309
REVERSAL,G12_G7_EARLY_BULL,PAIR,0.0,23559,4347,4347,18.5,40.95,0.0652,1.096,-0.85,-0.1868
