symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
^CNXENERGY,TECHNICAL_CHAMPION_V1,2025-10-29,DEV,BULL,36347.95,35872.8,37298.24,-1.0,SL_HIT,5
^CNXENERGY,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-02-04,VAL,BULL,36370.35,35335.94,38439.17,-0.093,HORIZON_REACHED,20
^CNXENERGY,TECHNICAL_CHAMPION_V1,2026-02-04,VAL,BULL,36370.35,35335.94,38439.17,-0.093,HORIZON_REACHED,20
^CNXENERGY,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-15,VAL,BULL,37993.5,37052.15,39876.2,2.0,T1_HIT,5
^CNXENERGY,TECHNICAL_CHAMPION_V1,2026-04-15,VAL,BULL,37993.5,37052.15,39876.2,2.0,T1_HIT,5
PIIND,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-24,VAL,BULL,1156.45,1141.51,1186.35,-1.0,SL_HIT,1
PIIND,TECHNICAL_CHAMPION_V1,2026-04-24,VAL,BULL,1156.45,1141.51,1186.35,-1.0,SL_HIT,1
^NSEBANK,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-01-02,VAL,BULL,60150.95,59615.7,61221.44,-1.0,SL_HIT,4
^NSEBANK,TECHNICAL_CHAMPION_V1,2026-01-02,VAL,BULL,60150.95,59615.7,61221.44,-1.0,SL_HIT,4
AEROFLEX,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-07,VAL,BULL,413.21,382.28,475.06,-1.0,SL_HIT,3
AEROFLEX,TECHNICAL_CHAMPION_V1,2026-05-07,VAL,BULL,413.21,382.28,475.06,-1.0,SL_HIT,3
UCOBANK,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-15,VAL,BULL,1838.76,1814.48,1887.33,2.0,T1_HIT,4
UCOBANK,TECHNICAL_CHAMPION_V1,2026-05-15,VAL,BULL,1838.76,1814.48,1887.33,2.0,T1_HIT,4
OFSS,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-24,VAL,BULL,8699.76,8321.82,9455.64,2.0,T1_HIT,3
OFSS,TECHNICAL_CHAMPION_V1,2026-04-24,VAL,BULL,8699.76,8321.82,9455.64,2.0,T1_HIT,3
OFSS,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-10,HOLDOUT,BULL,11651.0,11114.8,12723.39,-1.0,SL_HIT,8
OFSS,TECHNICAL_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,11651.0,11114.8,12723.39,-1.0,SL_HIT,8
ADANIENSOL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-17,VAL,BULL,1259.8,1189.61,1400.19,2.0,T1_HIT,5
ADANIENSOL,TECHNICAL_CHAMPION_V1,2026-04-17,VAL,BULL,1259.8,1189.61,1400.19,2.0,T1_HIT,5
ADANIENSOL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-24,VAL,BULL,1411.95,1318.3,1599.26,-1.0,SL_HIT,4
ADANIENSOL,TECHNICAL_CHAMPION_V1,2026-04-24,VAL,BULL,1411.95,1318.3,1599.26,-1.0,SL_HIT,4
GNFC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-14,VAL,BULL,519.95,500.81,558.23,-1.0,SL_HIT,12
GNFC,TECHNICAL_CHAMPION_V1,2026-05-14,VAL,BULL,519.95,500.81,558.23,-1.0,SL_HIT,12
ADANIENT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-09-22,DEV,BULL,2628.32,2552.79,2779.39,-1.0,SL_HIT,4
ADANIENT,TECHNICAL_CHAMPION_V1,2025-09-22,DEV,BULL,2628.32,2552.79,2779.39,-1.0,SL_HIT,4
ADANIENT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-04,VAL,BULL,2484.59,2379.83,2694.11,2.0,T1_HIT,8
ADANIENT,TECHNICAL_CHAMPION_V1,2026-05-04,VAL,BULL,2484.59,2379.83,2694.11,2.0,T1_HIT,8
AADHARHFC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,BULL,515.1,493.27,558.75,-1.0,SL_HIT,1
AADHARHFC,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,515.1,493.27,558.75,-1.0,SL_HIT,1
AADHARHFC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-03,HOLDOUT,BULL,555.6,528.95,608.9,-1.0,SL_HIT,3
AADHARHFC,TECHNICAL_CHAMPION_V1,2026-07-03,HOLDOUT,BULL,555.6,528.95,608.9,-1.0,SL_HIT,3
KRISHANA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-08,VAL,BULL,119.7,112.86,133.4,-1.0,SL_HIT,3
KRISHANA,TECHNICAL_CHAMPION_V1,2026-04-08,VAL,BULL,119.7,112.86,133.4,-1.0,SL_HIT,3
KRISHANA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-16,VAL,BULL,127.95,118.83,146.19,-1.0,SL_HIT,10
KRISHANA,TECHNICAL_CHAMPION_V1,2026-04-16,VAL,BULL,127.95,118.83,146.19,-1.0,SL_HIT,10
KRISHANA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-23,HOLDOUT,BULL,155.75,143.81,179.63,2.0,T1_HIT,5
KRISHANA,TECHNICAL_CHAMPION_V1,2026-07-23,HOLDOUT,BULL,155.75,143.81,179.63,2.0,T1_HIT,5
KRISHANA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-30,HOLDOUT,BULL,180.05,166.78,206.59,0.895,HORIZON_REACHED,20
KRISHANA,TECHNICAL_CHAMPION_V1,2026-07-30,HOLDOUT,BULL,180.05,166.78,206.59,0.895,HORIZON_REACHED,20
TTKPRESTIG,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-02,HOLDOUT,BULL,639.05,607.88,701.39,-1.0,SL_HIT,2
TTKPRESTIG,TECHNICAL_CHAMPION_V1,2026-07-02,HOLDOUT,BULL,639.05,607.88,701.39,-1.0,SL_HIT,2
ANGELONE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-08,VAL,BULL,266.79,251.85,296.68,2.0,T1_HIT,4
ANGELONE,TECHNICAL_CHAMPION_V1,2026-04-08,VAL,BULL,266.79,251.85,296.68,2.0,T1_HIT,4
ANGELONE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-21,VAL,BULL,338.6,320.15,375.52,-1.0,SL_HIT,11
ANGELONE,TECHNICAL_CHAMPION_V1,2026-05-21,VAL,BULL,338.6,320.15,375.52,-1.0,SL_HIT,11
BALKRISIND,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-30,HOLDOUT,BULL,2303.2,2248.67,2412.26,-1.0,SL_HIT,1
BALKRISIND,TECHNICAL_CHAMPION_V1,2026-07-30,HOLDOUT,BULL,2303.2,2248.67,2412.26,-1.0,SL_HIT,1
POLYMED,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-02,HOLDOUT,BULL,1732.3,1645.01,1906.88,-1.0,SL_HIT,4
POLYMED,TECHNICAL_CHAMPION_V1,2026-07-02,HOLDOUT,BULL,1732.3,1645.01,1906.88,-1.0,SL_HIT,4
ASKAUTOLTD,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-10-03,DEV,BULL,2055.32,2032.69,2100.58,2.0,T1_HIT,7
ASKAUTOLTD,TECHNICAL_CHAMPION_V1,2025-10-03,DEV,BULL,2055.32,2032.69,2100.58,2.0,T1_HIT,7
CRISIL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-17,VAL,BEAR,4326.42,4113.63,4752.0,-1.0,SL_HIT,16
CRISIL,TECHNICAL_CHAMPION_V1,2026-04-17,VAL,BEAR,4326.42,4113.63,4752.0,-1.0,SL_HIT,16
TCS,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-12,DEV,BULL,3018.19,2952.88,3148.81,2.0,T1_HIT,17
TCS,TECHNICAL_CHAMPION_V1,2025-11-12,DEV,BULL,3018.19,2952.88,3148.81,2.0,T1_HIT,17
VOLTAMP,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-09-05,DEV,NEUTRAL,1868.01,1844.54,1914.95,-1.0,SL_HIT,7
VOLTAMP,TECHNICAL_CHAMPION_V1,2025-09-05,DEV,NEUTRAL,1868.01,1844.54,1914.95,-1.0,SL_HIT,7
DEEPAKFERT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-21,VAL,BULL,1383.7,1302.69,1545.72,2.0,T1_HIT,14
DEEPAKFERT,TECHNICAL_CHAMPION_V1,2026-05-21,VAL,BULL,1383.7,1302.69,1545.72,2.0,T1_HIT,14
EICHERMOT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-02-13,VAL,BULL,8065.0,7773.84,8647.32,-1.0,SL_HIT,8
EICHERMOT,TECHNICAL_CHAMPION_V1,2026-02-13,VAL,BULL,8065.0,7773.84,8647.32,-1.0,SL_HIT,8
SOUTHBANK,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-08,VAL,BULL,2839.94,2801.05,2917.72,-1.0,SL_HIT,1
SOUTHBANK,TECHNICAL_CHAMPION_V1,2026-05-08,VAL,BULL,2839.94,2801.05,2917.72,-1.0,SL_HIT,1
HINDUNILVR,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-17,VAL,BEAR,2218.24,2137.89,2378.92,2.0,T1_HIT,3
HINDUNILVR,TECHNICAL_CHAMPION_V1,2026-04-17,VAL,BEAR,2218.24,2137.89,2378.92,2.0,T1_HIT,3
OLECTRA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,BULL,1520.3,1422.05,1716.8,-1.0,SL_HIT,12
OLECTRA,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,1520.3,1422.05,1716.8,-1.0,SL_HIT,12
IDBI,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-08-01,DEV,BULL,1375.72,1361.22,1404.72,2.0,T1_HIT,4
IDBI,TECHNICAL_CHAMPION_V1,2025-08-01,DEV,BULL,1375.72,1361.22,1404.72,2.0,T1_HIT,4
ABFRL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-08-06,HOLDOUT,BEAR,63.26,60.48,68.82,-1.0,SL_HIT,2
ABFRL,TECHNICAL_CHAMPION_V1,2026-08-06,HOLDOUT,BEAR,63.26,60.48,68.82,-1.0,SL_HIT,2
INDIGO,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-02-06,VAL,BULL,1122.46,1109.84,1147.69,-1.0,SL_HIT,3
INDIGO,TECHNICAL_CHAMPION_V1,2026-02-06,VAL,BULL,1122.46,1109.84,1147.69,-1.0,SL_HIT,3
NAUKRI,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-12,HOLDOUT,BULL,2166.67,2130.25,2239.52,-1.0,SL_HIT,1
NAUKRI,TECHNICAL_CHAMPION_V1,2026-06-12,HOLDOUT,BULL,2166.67,2130.25,2239.52,-1.0,SL_HIT,1
PNB,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-24,HOLDOUT,BULL,1347.25,1328.82,1384.11,-1.0,SL_HIT,7
PNB,TECHNICAL_CHAMPION_V1,2026-07-24,HOLDOUT,BULL,1347.25,1328.82,1384.11,-1.0,SL_HIT,7
NAZARA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-12-31,DEV,BULL,273.55,255.03,310.59,0.856,HORIZON_REACHED,20
NAZARA,TECHNICAL_CHAMPION_V1,2025-12-31,DEV,BULL,273.55,255.03,310.59,0.856,HORIZON_REACHED,20
BHARTIARTL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-10-20,DEV,BULL,2051.5,2004.23,2146.04,-1.0,SL_HIT,2
BHARTIARTL,TECHNICAL_CHAMPION_V1,2025-10-20,DEV,BULL,2051.5,2004.23,2146.04,-1.0,SL_HIT,2
BHARTIARTL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,NEUTRAL,1910.8,1855.57,2021.26,-1.0,SL_HIT,4
BHARTIARTL,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,NEUTRAL,1910.8,1855.57,2021.26,-1.0,SL_HIT,4
SYRMA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-12,DEV,BULL,892.9,837.38,1003.93,-1.0,SL_HIT,7
SYRMA,TECHNICAL_CHAMPION_V1,2025-11-12,DEV,BULL,892.9,837.38,1003.93,-1.0,SL_HIT,7
TATASTEEL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-10-28,DEV,BULL,178.14,173.04,188.33,-1.0,SL_HIT,6
TATASTEEL,TECHNICAL_CHAMPION_V1,2025-10-28,DEV,BULL,178.14,173.04,188.33,-1.0,SL_HIT,6
NORTHARC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-01-22,VAL,BULL,276.87,266.31,297.99,-1.0,SL_HIT,2
NORTHARC,TECHNICAL_CHAMPION_V1,2026-01-22,VAL,BULL,276.87,266.31,297.99,-1.0,SL_HIT,2
NORTHARC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-10,HOLDOUT,BULL,325.3,306.71,362.49,-1.0,SL_HIT,5
NORTHARC,TECHNICAL_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,325.3,306.71,362.49,-1.0,SL_HIT,5
ENDURANCE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-22,VAL,BULL,2721.8,2563.5,3038.41,-1.0,SL_HIT,9
ENDURANCE,TECHNICAL_CHAMPION_V1,2026-05-22,VAL,BULL,2721.8,2563.5,3038.41,-1.0,SL_HIT,9
SUZLON,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-16,VAL,NEUTRAL,50.25,47.93,54.9,2.0,T1_HIT,5
SUZLON,TECHNICAL_CHAMPION_V1,2026-04-16,VAL,NEUTRAL,50.25,47.93,54.9,2.0,T1_HIT,5
TRENT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,BEAR,3205.8,3059.78,3497.85,-1.0,SL_HIT,12
TRENT,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,BEAR,3205.8,3059.78,3497.85,-1.0,SL_HIT,12
NATCOPHARM,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-26,DEV,BULL,925.83,882.91,1011.66,-1.0,SL_HIT,1
NATCOPHARM,TECHNICAL_CHAMPION_V1,2025-11-26,DEV,BULL,925.83,882.91,1011.66,-1.0,SL_HIT,1
KARURVYSYA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-10-20,DEV,BULL,241.31,231.19,261.55,1.224,HORIZON_REACHED,20
KARURVYSYA,TECHNICAL_CHAMPION_V1,2025-10-20,DEV,BULL,241.31,231.19,261.55,1.224,HORIZON_REACHED,20
IPCALAB,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-01-08,VAL,BULL,1544.0,1473.46,1685.09,-1.0,SL_HIT,7
IPCALAB,TECHNICAL_CHAMPION_V1,2026-01-08,VAL,BULL,1544.0,1473.46,1685.09,-1.0,SL_HIT,7
CCAVENUE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-18,HOLDOUT,BEAR,15.01,14.39,16.25,2.0,T1_HIT,5
CCAVENUE,TECHNICAL_CHAMPION_V1,2026-06-18,HOLDOUT,BEAR,15.01,14.39,16.25,2.0,T1_HIT,5
CCAVENUE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-25,HOLDOUT,NEUTRAL,16.07,15.31,17.59,2.0,T1_HIT,4
CCAVENUE,TECHNICAL_CHAMPION_V1,2026-06-25,HOLDOUT,NEUTRAL,16.07,15.31,17.59,2.0,T1_HIT,4
BAJAJELEC,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-01-23,VAL,BULL,1977.27,1954.39,2023.04,-1.0,SL_HIT,2
BAJAJELEC,TECHNICAL_CHAMPION_V1,2026-01-23,VAL,BULL,1977.27,1954.39,2023.04,-1.0,SL_HIT,2
TATACONSUM,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,BULL,2070.1,2042.35,2125.6,-1.0,SL_HIT,1
TATACONSUM,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,2070.1,2042.35,2125.6,-1.0,SL_HIT,1
ASIANPAINT,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-08,VAL,BULL,2577.54,2496.09,2740.44,-1.0,SL_HIT,2
ASIANPAINT,TECHNICAL_CHAMPION_V1,2026-05-08,VAL,BULL,2577.54,2496.09,2740.44,-1.0,SL_HIT,2
COCHINSHIP,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-08-06,HOLDOUT,NEUTRAL,1490.0,1443.49,1583.02,-1.0,SL_HIT,7
COCHINSHIP,TECHNICAL_CHAMPION_V1,2026-08-06,HOLDOUT,NEUTRAL,1490.0,1443.49,1583.02,-1.0,SL_HIT,7
JGCHEM,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-10,HOLDOUT,BULL,456.35,436.43,496.19,-1.0,SL_HIT,4
JGCHEM,TECHNICAL_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,456.35,436.43,496.19,-1.0,SL_HIT,4
RELIANCE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-20,DEV,BULL,1541.97,1513.71,1598.49,-1.0,SL_HIT,10
RELIANCE,TECHNICAL_CHAMPION_V1,2025-11-20,DEV,BULL,1541.97,1513.71,1598.49,-1.0,SL_HIT,10
TVSMOTOR,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-31,HOLDOUT,BULL,4313.1,4158.64,4622.01,-0.085,HORIZON_REACHED,20
TVSMOTOR,TECHNICAL_CHAMPION_V1,2026-07-31,HOLDOUT,BULL,4313.1,4158.64,4622.01,-0.085,HORIZON_REACHED,20
MCX,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-26,DEV,BULL,2056.6,1976.83,2216.14,-1.0,SL_HIT,10
MCX,TECHNICAL_CHAMPION_V1,2025-11-26,DEV,BULL,2056.6,1976.83,2216.14,-1.0,SL_HIT,10
ORIENTCEM,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-03,HOLDOUT,BEAR,142.29,137.75,151.36,-1.0,SL_HIT,3
ORIENTCEM,TECHNICAL_CHAMPION_V1,2026-07-03,HOLDOUT,BEAR,142.29,137.75,151.36,-1.0,SL_HIT,3
ONESOURCE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-08-01,DEV,BULL,1348.51,1333.87,1377.78,2.0,T1_HIT,2
ONESOURCE,TECHNICAL_CHAMPION_V1,2025-08-01,DEV,BULL,1348.51,1333.87,1377.78,2.0,T1_HIT,2
INDIANB,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-10-28,DEV,BULL,835.11,801.76,901.8,0.994,HORIZON_REACHED,20
INDIANB,TECHNICAL_CHAMPION_V1,2025-10-28,DEV,BULL,835.11,801.76,901.8,0.994,HORIZON_REACHED,20
INDIANB,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-01-22,VAL,BULL,878.05,841.2,951.73,-1.0,SL_HIT,2
INDIANB,TECHNICAL_CHAMPION_V1,2026-01-22,VAL,BULL,878.05,841.2,951.73,-1.0,SL_HIT,2
BHARATFORG,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-19,DEV,BULL,1440.18,1386.02,1548.5,-1.0,SL_HIT,10
BHARATFORG,TECHNICAL_CHAMPION_V1,2025-11-19,DEV,BULL,1440.18,1386.02,1548.5,-1.0,SL_HIT,10
BHARATFORG,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-15,HOLDOUT,BULL,2014.39,1936.51,2170.15,2.0,T1_HIT,10
BHARATFORG,TECHNICAL_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,2014.39,1936.51,2170.15,2.0,T1_HIT,10
BHARATFORG,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-22,HOLDOUT,BULL,2097.44,2016.22,2259.87,1.374,HORIZON_REACHED,20
BHARATFORG,TECHNICAL_CHAMPION_V1,2026-06-22,HOLDOUT,BULL,2097.44,2016.22,2259.87,1.374,HORIZON_REACHED,20
LODHA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-03,HOLDOUT,BULL,1057.0,1015.8,1139.4,2.0,T1_HIT,3
LODHA,TECHNICAL_CHAMPION_V1,2026-07-03,HOLDOUT,BULL,1057.0,1015.8,1139.4,2.0,T1_HIT,3
LODHA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-10,HOLDOUT,BULL,1220.75,1152.84,1356.56,-1.0,SL_HIT,2
LODHA,TECHNICAL_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,1220.75,1152.84,1356.56,-1.0,SL_HIT,2
SCHAEFFLER,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-19,HOLDOUT,BULL,4329.9,4131.79,4726.11,-1.0,SL_HIT,6
SCHAEFFLER,TECHNICAL_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,4329.9,4131.79,4726.11,-1.0,SL_HIT,6
IIFL,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-12-24,DEV,BULL,597.73,572.87,647.44,2.0,T1_HIT,8
IIFL,TECHNICAL_CHAMPION_V1,2025-12-24,DEV,BULL,597.73,572.87,647.44,2.0,T1_HIT,8
TRITURBINE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-21,VAL,BULL,705.6,655.71,805.37,-1.0,SL_HIT,12
TRITURBINE,TECHNICAL_CHAMPION_V1,2026-05-21,VAL,BULL,705.6,655.71,805.37,-1.0,SL_HIT,12
PREMIERENE,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-01,VAL,NEUTRAL,937.01,882.19,1046.65,2.0,T1_HIT,10
PREMIERENE,TECHNICAL_CHAMPION_V1,2026-04-01,VAL,NEUTRAL,937.01,882.19,1046.65,2.0,T1_HIT,10
POWERINDIA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-04,DEV,BULL,20457.0,19545.86,22279.29,2.0,T1_HIT,11
POWERINDIA,TECHNICAL_CHAMPION_V1,2025-11-04,DEV,BULL,20457.0,19545.86,22279.29,2.0,T1_HIT,11
POWERINDIA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-02-06,VAL,BULL,21871.0,20685.89,24241.21,2.0,T1_HIT,11
POWERINDIA,TECHNICAL_CHAMPION_V1,2026-02-06,VAL,BULL,21871.0,20685.89,24241.21,2.0,T1_HIT,11
POWERINDIA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-09,VAL,BULL,27315.0,25948.39,30048.21,2.0,T1_HIT,7
POWERINDIA,TECHNICAL_CHAMPION_V1,2026-04-09,VAL,BULL,27315.0,25948.39,30048.21,2.0,T1_HIT,7
POWERINDIA,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-29,VAL,BULL,38445.0,36380.36,42574.29,-1.0,SL_HIT,1
POWERINDIA,TECHNICAL_CHAMPION_V1,2026-05-29,VAL,BULL,38445.0,36380.36,42574.29,-1.0,SL_HIT,1
SBIN,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-04,DEV,BULL,940.64,919.8,982.34,-0.309,HORIZON_REACHED,20
SBIN,TECHNICAL_CHAMPION_V1,2025-11-04,DEV,BULL,940.64,919.8,982.34,-0.309,HORIZON_REACHED,20
CHOICEIN,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-06-15,HOLDOUT,BEAR,702.25,678.0,750.74,2.0,T1_HIT,10
CHOICEIN,TECHNICAL_CHAMPION_V1,2026-06-15,HOLDOUT,BEAR,702.25,678.0,750.74,2.0,T1_HIT,10
WEWORK,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-21,DEV,BULL,1580.27,1561.07,1618.66,2.0,T1_HIT,2
WEWORK,TECHNICAL_CHAMPION_V1,2025-11-21,DEV,BULL,1580.27,1561.07,1618.66,2.0,T1_HIT,2
MINDACORP,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-08-03,HOLDOUT,BULL,726.78,697.69,784.98,-1.0,SL_HIT,16
MINDACORP,TECHNICAL_CHAMPION_V1,2026-08-03,HOLDOUT,BULL,726.78,697.69,784.98,-1.0,SL_HIT,16
ADANIPORTS,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2025-11-12,DEV,BULL,1500.58,1455.5,1590.73,-1.0,SL_HIT,19
ADANIPORTS,TECHNICAL_CHAMPION_V1,2025-11-12,DEV,BULL,1500.58,1455.5,1590.73,-1.0,SL_HIT,19
ADANIPORTS,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-17,VAL,BULL,1566.8,1503.83,1692.74,2.0,T1_HIT,11
ADANIPORTS,TECHNICAL_CHAMPION_V1,2026-04-17,VAL,BULL,1566.8,1503.83,1692.74,2.0,T1_HIT,11
SIGNPOST,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-20,VAL,BULL,270.41,253.59,304.05,2.0,T1_HIT,11
SIGNPOST,TECHNICAL_CHAMPION_V1,2026-04-20,VAL,BULL,270.41,253.59,304.05,2.0,T1_HIT,11
ZENSARTECH,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-03,HOLDOUT,BEAR,503.86,477.67,556.25,-1.0,SL_HIT,1
ZENSARTECH,TECHNICAL_CHAMPION_V1,2026-07-03,HOLDOUT,BEAR,503.86,477.67,556.25,-1.0,SL_HIT,1
NAVINFLUOR,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-02-09,VAL,BULL,6590.07,6268.23,7233.76,-1.0,SL_HIT,5
NAVINFLUOR,TECHNICAL_CHAMPION_V1,2026-02-09,VAL,BULL,6590.07,6268.23,7233.76,-1.0,SL_HIT,5
NAVINFLUOR,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-20,VAL,BULL,6463.72,6139.95,7111.27,2.0,T1_HIT,8
NAVINFLUOR,TECHNICAL_CHAMPION_V1,2026-04-20,VAL,BULL,6463.72,6139.95,7111.27,2.0,T1_HIT,8
NAVINFLUOR,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-07-20,HOLDOUT,BULL,7861.5,7532.46,8519.57,-1.0,SL_HIT,4
NAVINFLUOR,TECHNICAL_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,7861.5,7532.46,8519.57,-1.0,SL_HIT,4
AVALON,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-04-09,VAL,BULL,1046.55,972.75,1194.15,2.0,T1_HIT,17
AVALON,TECHNICAL_CHAMPION_V1,2026-04-09,VAL,BULL,1046.55,972.75,1194.15,2.0,T1_HIT,17
AVALON,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-05-08,VAL,BULL,1387.0,1291.93,1577.14,-1.0,SL_HIT,2
AVALON,TECHNICAL_CHAMPION_V1,2026-05-08,VAL,BULL,1387.0,1291.93,1577.14,-1.0,SL_HIT,2
AVALON,TECHNICAL_CHALL_A_HIGH_CONFLUENCE,2026-08-07,HOLDOUT,BULL,1965.3,1824.26,2247.39,2.0,T1_HIT,7
