symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,vol_ratio,t3_depth,dryup_ratio,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,r3_hit,r5_hit,r10_hit,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
MANAPPURAM,VCP_CHALL_F_REGIME_ALIGNED,2026-07-06,HOLDOUT,BULL,345.11,300.1,457.63,2.5,78.0,3.4065990233102097,7.79,1.2,0.42,EXPIRED_POS,2026-08-03,20,0.79,0.61,0,0,0,0,0,0,0,0,0.0
MANAPPURAM,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-06,HOLDOUT,BULL,345.11,300.1,457.63,2.5,78.0,3.4065990233102097,7.79,1.2,0.42,EXPIRED_POS,2026-08-03,20,0.79,0.61,0,0,0,0,0,0,0,0,0.0
MANAPPURAM,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-06,HOLDOUT,BULL,345.11,300.1,457.63,2.5,78.0,3.4065990233102097,7.79,1.2,0.42,EXPIRED_POS,2026-08-03,20,0.79,0.61,0,0,0,0,0,0,0,0,0.0
MANAPPURAM,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-06,HOLDOUT,BULL,345.11,300.1,457.63,2.5,78.0,3.4065990233102097,7.79,1.2,0.42,EXPIRED_POS,2026-08-03,20,0.79,0.61,0,0,0,0,0,0,0,0,0.0
METROPOLIS,VCP_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,573.55,506.55,741.05,2.5,83.0,3.876075438823298,8.39,1.67,0.34,EXPIRED_POS,2026-08-03,20,0.53,0.5,0,0,0,0,0,0,0,0,0.0
METROPOLIS,VCP_CHALL_F_REGIME_ALIGNED,2026-07-06,HOLDOUT,BULL,573.55,506.55,741.05,2.5,83.0,3.876075438823298,8.39,1.67,0.34,EXPIRED_POS,2026-08-03,20,0.53,0.5,0,0,0,0,0,0,0,0,0.0
PHOENIXLTD,VCP_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,2105.8,1813.57,2836.38,2.5,78.0,3.0639824286505144,10.67,1.61,-0.52,EXPIRED_NEG,2026-08-03,20,0.22,0.78,0,0,0,0,0,0,0,0,0.0
PHOENIXLTD,VCP_CHALL_F_REGIME_ALIGNED,2026-07-06,HOLDOUT,BULL,2105.8,1813.57,2836.38,2.5,78.0,3.0639824286505144,10.67,1.61,-0.52,EXPIRED_NEG,2026-08-03,20,0.22,0.78,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_D_T3_MODERATE,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_E_EXPANSION_THRUST,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_F_REGIME_ALIGNED,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_H_TIGHT_THRUST,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
RADICO,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-06,HOLDOUT,BULL,4106.7,3512.91,5591.17,2.5,78.0,2.909971139071864,6.93,1.31,0.59,EXPIRED_POS,2026-08-03,20,0.65,0.16,0,0,0,0,0,0,0,0,0.0
WELCORP,VCP_CHAMPION_V1,2026-07-06,HOLDOUT,BULL,1543.6,1339.35,2054.22,2.5,78.0,10.158143492043118,9.39,1.45,0.84,EXPIRED_POS,2026-08-03,20,0.87,0.12,0,0,0,0,0,0,0,0,0.0
WELCORP,VCP_CHALL_F_REGIME_ALIGNED,2026-07-06,HOLDOUT,BULL,1543.6,1339.35,2054.22,2.5,78.0,10.158143492043118,9.39,1.45,0.84,EXPIRED_POS,2026-08-03,20,0.87,0.12,0,0,0,0,0,0,0,0,0.0
GNA,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,529.25,396.48,861.17,2.5,78.0,3.106323013240802,10.68,0.24,0.07,EXPIRED_POS,2026-08-10,20,0.55,0.33,0,0,0,0,0,0,0,0,0.0
GNA,VCP_CHALL_A_VOL_DRYUP,2026-07-13,HOLDOUT,BULL,529.25,396.48,861.17,2.5,78.0,3.106323013240802,10.68,0.24,0.07,EXPIRED_POS,2026-08-10,20,0.55,0.33,0,0,0,0,0,0,0,0,0.0
GNA,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,529.25,396.48,861.17,2.5,78.0,3.106323013240802,10.68,0.24,0.07,EXPIRED_POS,2026-08-10,20,0.55,0.33,0,0,0,0,0,0,0,0,0.0
IPCALAB,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,1823.3,1575.89,2441.82,2.5,78.0,1.5540525020564584,9.75,0.86,-0.56,EXPIRED_NEG,2026-08-10,20,0.49,0.6,0,0,0,0,0,0,0,0,0.0
IPCALAB,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,1823.3,1575.89,2441.82,2.5,78.0,1.5540525020564584,9.75,0.86,-0.56,EXPIRED_NEG,2026-08-10,20,0.49,0.6,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_A_VOL_DRYUP,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_D_T3_MODERATE,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_E_EXPANSION_THRUST,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_H_TIGHT_THRUST,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
JSWINFRA,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-13,HOLDOUT,BULL,351.2,303.71,469.93,2.5,78.0,2.431776502882514,6.99,0.47,-0.19,EXPIRED_NEG,2026-08-10,20,0.01,0.87,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_D_T3_MODERATE,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_E_EXPANSION_THRUST,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_H_TIGHT_THRUST,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SHYAMMETL,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-13,HOLDOUT,BULL,1029.35,903.47,1344.05,2.5,78.0,4.559994371755853,6.43,1.13,-0.21,EXPIRED_NEG,2026-08-10,20,0.48,0.37,0,0,0,0,0,0,0,0,0.0
SKMEGGPROD,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,360.9,234.2,677.65,2.5,78.0,6.255063987915822,11.77,0.54,-1.0,SL_HIT,2026-08-05,17,0.07,1.04,0,0,0,0,0,0,0,0,-0.85
SKMEGGPROD,VCP_CHALL_A_VOL_DRYUP,2026-07-13,HOLDOUT,BULL,360.9,234.2,677.65,2.5,78.0,6.255063987915822,11.77,0.54,-1.0,SL_HIT,2026-08-05,17,0.07,1.04,0,0,0,0,0,0,0,0,-0.85
SKMEGGPROD,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,360.9,234.2,677.65,2.5,78.0,6.255063987915822,11.77,0.54,-1.0,SL_HIT,2026-08-05,17,0.07,1.04,0,0,0,0,0,0,0,0,-0.85
SURYODAY,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,190.02,164.46,253.92,2.5,78.0,2.7077046408447782,8.59,1.13,-1.0,SL_HIT,2026-07-28,11,1.09,1.01,1,0,0,0,0,0,0,0,-0.69
SURYODAY,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,190.02,164.46,253.92,2.5,78.0,2.7077046408447782,8.59,1.13,-1.0,SL_HIT,2026-07-28,11,1.09,1.01,1,0,0,0,0,0,0,0,-0.69
TORNTPHARM,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,4951.1,4413.0,6296.35,2.5,93.0,1.4609789274217746,7.55,1.25,-0.05,EXPIRED_NEG,2026-08-10,20,0.56,0.48,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_D_T3_MODERATE,2026-07-13,HOLDOUT,BULL,4951.1,4413.0,6296.35,2.5,93.0,1.4609789274217746,7.55,1.25,-0.05,EXPIRED_NEG,2026-08-10,20,0.56,0.48,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,4951.1,4413.0,6296.35,2.5,93.0,1.4609789274217746,7.55,1.25,-0.05,EXPIRED_NEG,2026-08-10,20,0.56,0.48,0,0,0,0,0,0,0,0,0.0
UTLSOLAR,VCP_CHAMPION_V1,2026-07-13,HOLDOUT,BULL,401.1,296.03,663.78,2.5,78.0,3.745623178207374,17.72,1.43,-0.02,EXPIRED_NEG,2026-08-10,20,0.23,0.45,0,0,0,0,0,0,0,0,0.0
UTLSOLAR,VCP_CHALL_F_REGIME_ALIGNED,2026-07-13,HOLDOUT,BULL,401.1,296.03,663.78,2.5,78.0,3.745623178207374,17.72,1.43,-0.02,EXPIRED_NEG,2026-08-10,20,0.23,0.45,0,0,0,0,0,0,0,0,0.0
FLUOROCHEM,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,4316.2,3757.27,5713.52,2.5,78.0,2.020359978044125,8.53,1.55,0.7,EXPIRED_POS,2026-08-17,20,1.15,0.0,1,0,0,0,0,0,0,0,0.0
FLUOROCHEM,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,4316.2,3757.27,5713.52,2.5,78.0,2.020359978044125,8.53,1.55,0.7,EXPIRED_POS,2026-08-17,20,1.15,0.0,1,0,0,0,0,0,0,0,0.0
JGCHEM,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,489.2,409.07,689.52,2.5,78.0,30.071758154242065,10.11,1.14,1.39,EXPIRED_POS,2026-08-17,20,2.06,0.27,1,1,1,0,0,0,0,0,0.0
JGCHEM,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,489.2,409.07,689.52,2.5,78.0,30.071758154242065,10.11,1.14,1.39,EXPIRED_POS,2026-08-17,20,2.06,0.27,1,1,1,0,0,0,0,0,0.0
LLOYDSME,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,1907.9,1680.06,2477.5,2.5,83.0,1.3689658553011343,9.0,1.08,0.15,EXPIRED_POS,2026-08-17,20,0.95,0.23,0,0,0,0,0,0,0,0,0.0
LLOYDSME,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,1907.9,1680.06,2477.5,2.5,83.0,1.3689658553011343,9.0,1.08,0.15,EXPIRED_POS,2026-08-17,20,0.95,0.23,0,0,0,0,0,0,0,0,0.0
MBAPL,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,145.55,102.74,252.58,2.5,78.0,2.286709278519885,19.86,1.26,0.45,EXPIRED_POS,2026-08-17,20,0.64,0.21,0,0,0,0,0,0,0,0,0.0
MBAPL,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,145.55,102.74,252.58,2.5,78.0,2.286709278519885,19.86,1.26,0.45,EXPIRED_POS,2026-08-17,20,0.64,0.21,0,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_A_VOL_DRYUP,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_D_T3_MODERATE,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_E_EXPANSION_THRUST,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_H_TIGHT_THRUST,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
NAVINFLUOR,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-20,HOLDOUT,BULL,7861.5,7186.82,9548.2,2.5,78.0,2.148047568459982,6.38,0.79,0.43,EXPIRED_POS,2026-08-17,20,1.35,0.73,1,0,0,0,0,0,0,0,0.0
SOLARINDS,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,19028.0,16739.92,24748.2,2.5,83.0,1.610131366299014,8.93,0.67,0.42,EXPIRED_POS,2026-08-17,20,0.6,0.53,0,0,0,0,0,0,0,0,0.0
SOLARINDS,VCP_CHALL_A_VOL_DRYUP,2026-07-20,HOLDOUT,BULL,19028.0,16739.92,24748.2,2.5,83.0,1.610131366299014,8.93,0.67,0.42,EXPIRED_POS,2026-08-17,20,0.6,0.53,0,0,0,0,0,0,0,0,0.0
SOLARINDS,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,19028.0,16739.92,24748.2,2.5,83.0,1.610131366299014,8.93,0.67,0.42,EXPIRED_POS,2026-08-17,20,0.6,0.53,0,0,0,0,0,0,0,0,0.0
STYLAMIND,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,3414.3,2920.96,4647.65,2.5,78.0,2.324236079726252,12.5,1.0,0.34,EXPIRED_POS,2026-08-17,20,1.49,0.27,1,0,0,0,0,0,0,0,0.0
STYLAMIND,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,3414.3,2920.96,4647.65,2.5,78.0,2.324236079726252,12.5,1.0,0.34,EXPIRED_POS,2026-08-17,20,1.49,0.27,1,0,0,0,0,0,0,0,0.0
TINNARUBR,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,1189.9,862.1,2009.4,2.5,78.0,17.653230371149025,13.63,0.85,-0.49,EXPIRED_NEG,2026-08-17,20,0.4,0.51,0,0,0,0,0,0,0,0,0.0
TINNARUBR,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,1189.9,862.1,2009.4,2.5,78.0,17.653230371149025,13.63,0.85,-0.49,EXPIRED_NEG,2026-08-17,20,0.4,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_B_TIGHTNESS,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_D_T3_MODERATE,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_E_EXPANSION_THRUST,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_F_REGIME_ALIGNED,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_H_TIGHT_THRUST,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
WAKEFIT,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-20,HOLDOUT,BULL,763.49,684.34,961.37,2.5,83.0,1.9431846657596972,5.18,1.08,-0.08,EXPIRED_NEG,2026-08-14,20,0.39,0.51,0,0,0,0,0,0,0,0,0.0
APCOTEXIND,VCP_CHAMPION_V1,2026-07-27,HOLDOUT,BULL,588.5,480.55,858.38,2.5,78.0,2.990556515371862,11.55,1.47,0.28,EXPIRED_POS,2026-08-24,20,1.14,0.2,1,0,0,0,0,0,0,0,0.0
APCOTEXIND,VCP_CHALL_F_REGIME_ALIGNED,2026-07-27,HOLDOUT,BULL,588.5,480.55,858.38,2.5,78.0,2.990556515371862,11.55,1.47,0.28,EXPIRED_POS,2026-08-24,20,1.14,0.2,1,0,0,0,0,0,0,0,0.0
DEEPINDS,VCP_CHAMPION_V1,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_D_T3_MODERATE,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_E_EXPANSION_THRUST,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_F_REGIME_ALIGNED,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_G_RUNNER_EXPANSION,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_H_TIGHT_THRUST,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
DEEPINDS,VCP_CHALL_J_CHANDELIER_TRAIL,2026-07-27,HOLDOUT,BULL,516.45,424.56,746.18,2.5,88.0,9.661601204920483,6.86,1.02,1.64,EXPIRED_POS,2026-08-19,17,2.22,0.16,1,1,1,0,0,0,0,0,0.0
KRISHANA,VCP_CHAMPION_V1,2026-07-27,HOLDOUT,BULL,167.65,122.19,281.3,2.5,83.0,1.5690698776569565,18.85,1.49,0.7,EXPIRED_POS,2026-08-24,20,0.76,0.16,0,0,0,0,0,0,0,0,0.0
KRISHANA,VCP_CHALL_F_REGIME_ALIGNED,2026-07-27,HOLDOUT,BULL,167.65,122.19,281.3,2.5,83.0,1.5690698776569565,18.85,1.49,0.7,EXPIRED_POS,2026-08-24,20,0.76,0.16,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHAMPION_V1,2026-07-27,HOLDOUT,BULL,1713.4,1425.76,2432.5,2.5,88.0,3.2817962907245524,5.57,0.66,0.29,EXPIRED_POS,2026-08-24,20,0.55,0.02,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_A_VOL_DRYUP,2026-07-27,HOLDOUT,BULL,1713.4,1425.76,2432.5,2.5,88.0,3.2817962907245524,5.57,0.66,0.29,EXPIRED_POS,2026-08-24,20,0.55,0.02,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_B_TIGHTNESS,2026-07-27,HOLDOUT,BULL,1713.4,1425.76,2432.5,2.5,88.0,3.2817962907245524,5.57,0.66,0.29,EXPIRED_POS,2026-08-24,20,0.55,0.02,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_C_COMBINED,2026-07-27,HOLDOUT,BULL,1713.4,1425.76,2432.5,2.5,88.0,3.2817962907245524,5.57,0.66,0.29,EXPIRED_POS,2026-08-24,20,0.55,0.02,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_D_T3_MODERATE,2026-07-27,HOLDOUT,BULL,1713.4,1425.76,2432.5,2.5,88.0,3.2817962907245524,5.57,0.66,0.29,EXPIRED_POS,2026-08-24,20,0.55,0.02,0,0,0,0,0,0,0,0,0.0
