symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
USHAMART,SHORT_COVERING_CHAMPION_V1,2026-01-30,VAL,NEUTRAL,409.25,397.72,432.32,-1.0,SL_HIT,1
SKMEGGPROD,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-01,VAL,BULL,202.07,193.77,218.69,-1.0,SL_HIT,2
SKMEGGPROD,SHORT_COVERING_CHAMPION_V1,2026-01-01,VAL,BULL,202.07,193.77,218.69,-1.0,SL_HIT,2
SKMEGGPROD,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-08,VAL,BEAR,173.4,166.04,188.11,-1.0,SL_HIT,2
SKMEGGPROD,SHORT_COVERING_CHAMPION_V1,2026-01-08,VAL,BEAR,173.4,166.04,188.11,-1.0,SL_HIT,2
IGL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-11-25,DEV,BEAR,191.18,187.29,198.95,2.0,T1_HIT,3
IGL,SHORT_COVERING_CHAMPION_V1,2025-11-25,DEV,BEAR,191.18,187.29,198.95,2.0,T1_HIT,3
IGL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-21,VAL,BEAR,173.11,169.35,180.64,-1.0,SL_HIT,3
IGL,SHORT_COVERING_CHAMPION_V1,2026-01-21,VAL,BEAR,173.11,169.35,180.64,-1.0,SL_HIT,3
IGL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-12,VAL,BEAR,166.41,163.55,172.15,-1.0,SL_HIT,1
IGL,SHORT_COVERING_CHAMPION_V1,2026-02-12,VAL,BEAR,166.41,163.55,172.15,-1.0,SL_HIT,1
GODIGIT,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-07-20,HOLDOUT,BEAR,280.9,273.27,296.17,-1.0,SL_HIT,4
GODIGIT,SHORT_COVERING_CHAMPION_V1,2026-07-20,HOLDOUT,BEAR,280.9,273.27,296.17,-1.0,SL_HIT,4
GODIGIT,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-07-27,HOLDOUT,BEAR,254.8,242.11,280.19,2.0,T1_HIT,7
GODIGIT,SHORT_COVERING_CHAMPION_V1,2026-07-27,HOLDOUT,BEAR,254.8,242.11,280.19,2.0,T1_HIT,7
SIGACHI,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-27,VAL,BEAR,19.61,18.69,21.44,2.0,T1_HIT,5
SIGACHI,SHORT_COVERING_CHAMPION_V1,2026-01-27,VAL,BEAR,19.61,18.69,21.44,2.0,T1_HIT,5
KRBL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-08,VAL,BEAR,371.65,354.74,405.47,-1.0,SL_HIT,3
KRBL,SHORT_COVERING_CHAMPION_V1,2026-01-08,VAL,BEAR,371.65,354.74,405.47,-1.0,SL_HIT,3
DRREDDY,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-09-29,DEV,NEUTRAL,1226.82,1212.08,1256.29,-1.0,SL_HIT,1
DRREDDY,SHORT_COVERING_CHAMPION_V1,2025-09-29,DEV,NEUTRAL,1226.82,1212.08,1256.29,-1.0,SL_HIT,1
