symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_pattern_type,gate_clv_floor,gate_rvol_floor,gate_upper_wick,gate_risk_pct,naive_baseline_fired,data_source_flags
ACC,2026-06-23 15:30:00 IST,BULL,2026-06-23 09:15:00 IST,4082.8,3973.9,4246.15,4300.6,4355.05,4409.5,2026-06-30 15:30:00 IST,3973.9,STOP_LOSS,-1.0,5,89.0,CUP_HANDLE,True,True,True,2.67,True,NONE
ACC,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,4124.51,3877.04,4495.71,4619.45,4743.19,4866.92,2026-08-20 15:30:00 IST,3877.04,STOP_LOSS,-1.0,1,89.0,V_REVERSAL,True,True,True,6.0,True,NONE
ACI,2025-02-28 15:30:00 IST,BEAR,2025-02-28 09:15:00 IST,1613.02,1587.53,1651.25,1664.0,1676.74,1689.49,2025-03-03 15:30:00 IST,1587.53,STOP_LOSS,-1.0,1,89.0,WYCKOFF_SPRING_TYPE_2,True,True,True,1.58,True,NONE
ACI,2025-09-30 15:30:00 IST,BULL,2025-09-30 09:15:00 IST,1401.37,1375.38,1440.35,1453.35,1466.34,1479.34,2025-10-02 15:30:00 IST,1375.38,STOP_LOSS,-1.0,2,94.0,CUP_HANDLE,True,True,True,1.85,True,NONE
ACI,2025-11-11 15:30:00 IST,BULL,2025-11-11 09:15:00 IST,1413.41,1329.54,1539.2,1581.15,1623.09,1665.02,2025-12-09 15:30:00 IST,1528.94,TIMEOUT_20D,1.38,20,84.0,V_REVERSAL,True,True,True,5.93,True,NONE
ACI,2026-03-20 15:30:00 IST,SIDEWAYS,2026-03-20 09:15:00 IST,1632.1,1595.91,1686.38,1704.48,1722.57,1740.67,2026-04-02 15:30:00 IST,1686.38,TARGET_1,1.5,9,88.0,CUP_HANDLE,True,True,True,2.22,True,NONE
ACI,2026-08-10 15:30:00 IST,BULL,2026-08-10 09:15:00 IST,1951.92,1885.44,2051.64,2084.88,2118.12,2151.36,2026-08-18 15:30:00 IST,1885.44,STOP_LOSS,-1.0,7,90.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.41,True,NONE
ADANIENSOL,2025-10-23 15:30:00 IST,BULL,2025-10-23 09:15:00 IST,952.4,903.61,1025.59,1049.98,1074.38,1098.77,2025-11-12 15:30:00 IST,1025.59,TARGET_1,1.5,14,82.0,HIGHER_LOW_REVERSAL,True,True,True,5.12,True,NONE
ADANIENSOL,2025-10-29 15:30:00 IST,BULL,2025-10-29 09:15:00 IST,967.55,909.5,1054.62,1083.65,1112.67,1141.7,2025-11-26 15:30:00 IST,984.35,TIMEOUT_20D,0.29,20,92.0,ASCENDING_TRIANGLE,True,True,True,6.0,True,NONE
ADANIENSOL,2025-12-19 15:30:00 IST,BULL,2025-12-19 09:15:00 IST,988.25,941.62,1058.19,1081.51,1104.83,1128.14,2025-12-31 15:30:00 IST,1058.19,TARGET_1,1.5,8,93.0,CUP_HANDLE,True,True,True,4.72,True,NONE
ADANIENSOL,2026-02-03 15:30:00 IST,SIDEWAYS,2026-02-03 09:15:00 IST,974.4,915.94,1062.09,1091.32,1120.55,1149.78,2026-03-03 15:30:00 IST,960.5,TIMEOUT_20D,-0.24,20,88.0,BULL_PENNANT,True,True,True,6.0,True,NONE
ADANIENSOL,2026-03-10 15:30:00 IST,BULL,2026-03-10 09:15:00 IST,1013.6,953.31,1104.03,1134.18,1164.33,1194.47,2026-03-22 15:30:00 IST,953.31,STOP_LOSS,-1.0,9,86.0,CUP_HANDLE,True,True,True,5.95,True,NONE
ADANIENSOL,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,1157.9,1088.43,1262.11,1296.84,1331.58,1366.31,2026-04-16 15:30:00 IST,1262.11,TARGET_1,1.5,4,91.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIENSOL,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,1259.8,1184.21,1373.19,1410.98,1448.77,1486.57,2026-04-21 15:30:00 IST,1373.19,TARGET_1,1.5,3,89.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADANIENSOL,2026-04-24 15:30:00 IST,BULL,2026-04-24 09:15:00 IST,1411.95,1327.23,1539.03,1581.39,1623.75,1666.11,2026-04-29 15:30:00 IST,1327.23,STOP_LOSS,-1.0,4,95.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADANIENSOL,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,1540.1,1447.69,1678.71,1724.92,1771.12,1817.33,2026-06-02 15:30:00 IST,1447.69,STOP_LOSS,-1.0,5,83.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIENSOL,2026-06-05 15:30:00 IST,BULL,2026-06-05 09:15:00 IST,1579.0,1484.26,1721.11,1768.48,1815.85,1863.22,2026-06-10 15:30:00 IST,1484.26,STOP_LOSS,-1.0,4,83.0,BULL_PENNANT,True,True,True,6.0,True,NONE
ADANIENSOL,2026-08-14 15:30:00 IST,SIDEWAYS,2026-08-14 09:15:00 IST,1616.0,1562.35,1696.48,1723.3,1750.13,1776.95,2026-08-18 15:30:00 IST,1562.35,STOP_LOSS,-1.0,3,92.0,SHAKEOUT_RECLAIM,True,True,True,3.32,True,NONE
ADANIENSOL,2026-08-27 15:30:00 IST,SIDEWAYS,2026-08-27 09:15:00 IST,1617.0,1519.98,1762.53,1811.04,1859.55,1908.06,2026-08-30 15:30:00 IST,1519.98,STOP_LOSS,-1.0,2,87.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIGREEN,2025-12-11 15:30:00 IST,BEAR,2025-12-11 09:15:00 IST,1018.8,970.12,1091.82,1116.16,1140.5,1164.84,2026-01-08 15:30:00 IST,970.12,STOP_LOSS,-1.0,20,93.0,SHAKEOUT_RECLAIM,True,True,True,4.78,True,NONE
ADANIGREEN,2026-04-06 15:30:00 IST,SIDEWAYS,2026-04-06 09:15:00 IST,921.1,865.83,1004.0,1031.64,1059.28,1086.91,2026-04-07 15:30:00 IST,1004.0,TARGET_1,1.5,2,98.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADANIGREEN,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,1085.35,1020.23,1183.03,1215.59,1248.15,1280.71,2026-04-19 15:30:00 IST,1183.03,TARGET_1,1.5,5,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIGREEN,2026-06-05 15:30:00 IST,BULL,2026-06-05 09:15:00 IST,1525.7,1434.16,1663.01,1708.78,1754.55,1800.32,2026-07-02 15:30:00 IST,1556.2,TIMEOUT_20D,0.33,20,93.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIGREEN,2026-08-25 15:30:00 IST,BEAR,2026-08-25 09:15:00 IST,1330.0,1274.69,1412.96,1440.62,1468.27,1495.93,2026-08-30 15:30:00 IST,1274.69,STOP_LOSS,-1.0,4,90.0,SHAKEOUT_RECLAIM,True,True,True,4.16,True,NONE
ACUTAAS,2025-03-13 15:30:00 IST,BULL,2025-03-13 09:15:00 IST,1959.66,1882.32,2075.68,2114.34,2153.01,2191.68,2025-03-24 15:30:00 IST,2075.68,TARGET_1,1.5,7,78.0,CUP_HANDLE,True,True,True,3.95,True,NONE
ACUTAAS,2025-03-21 15:30:00 IST,BULL,2025-03-21 09:15:00 IST,2047.68,1994.14,2128.0,2154.76,2181.53,2208.3,2025-03-25 15:30:00 IST,2128.0,TARGET_1,1.5,2,89.0,BULL_FLAG,True,True,True,2.61,True,NONE
ACUTAAS,2025-07-28 15:30:00 IST,BULL,2025-07-28 09:15:00 IST,2351.12,2317.36,2401.75,2418.64,2435.52,2452.4,2025-07-29 15:30:00 IST,2401.75,TARGET_1,1.5,1,90.0,CUP_HANDLE,True,True,True,1.44,True,NONE
ACUTAAS,2025-09-03 15:30:00 IST,BULL,2025-09-03 09:15:00 IST,2533.58,2446.07,2664.86,2708.6,2752.35,2796.11,2025-10-01 15:30:00 IST,2582.06,TIMEOUT_20D,0.55,20,87.0,BULL_FLAG,True,True,True,3.45,True,NONE
ACUTAAS,2025-10-14 15:30:00 IST,BULL,2025-10-14 09:15:00 IST,2619.97,2566.56,2700.09,2726.79,2753.49,2780.2,2025-10-20 15:30:00 IST,2566.56,STOP_LOSS,-1.0,4,88.0,CUP_HANDLE,True,True,True,2.04,True,NONE
ACUTAAS,2026-01-15 15:30:00 IST,BULL,2026-01-15 09:15:00 IST,2726.76,2576.31,2952.45,3027.66,3102.89,3178.11,2026-02-12 15:30:00 IST,2634.84,TIMEOUT_20D,-0.61,20,81.0,V_REVERSAL,True,True,True,5.52,True,NONE
ACUTAAS,2026-02-17 15:30:00 IST,BEAR,2026-02-17 09:15:00 IST,2631.77,2568.67,2726.43,2757.97,2789.52,2821.07,2026-02-26 15:30:00 IST,2726.43,TARGET_1,1.5,7,90.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.4,True,NONE
ACUTAAS,2026-07-03 15:30:00 IST,BEAR,2026-07-03 09:15:00 IST,2497.63,2428.51,2601.31,2635.87,2670.43,2704.99,2026-07-24 15:30:00 IST,2601.31,TARGET_1,1.5,15,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.77,True,NONE
ACUTAAS,2026-08-14 15:30:00 IST,BULL,2026-08-14 09:15:00 IST,2813.45,2682.59,3009.74,3075.17,3140.6,3206.03,2026-08-18 15:30:00 IST,3009.74,TARGET_1,1.5,3,95.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.65,True,NONE
ADANIENT,2024-11-27 15:30:00 IST,BEAR,2024-11-27 09:15:00 IST,2395.54,2251.81,2611.14,2683.0,2754.86,2826.73,2024-12-25 15:30:00 IST,2397.99,TIMEOUT_20D,0.02,20,93.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2024-12-30 15:30:00 IST,SIDEWAYS,2024-12-30 09:15:00 IST,2589.91,2434.51,2823.0,2900.71,2978.41,3056.11,2025-01-09 15:30:00 IST,2434.51,STOP_LOSS,-1.0,9,97.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2025-01-14 15:30:00 IST,BEAR,2025-01-14 09:15:00 IST,2378.31,2235.61,2592.35,2663.71,2735.06,2806.41,2025-01-29 15:30:00 IST,2235.61,STOP_LOSS,-1.0,12,90.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2025-03-27 15:30:00 IST,BULL,2025-03-27 09:15:00 IST,2361.12,2285.35,2474.78,2512.66,2550.55,2588.43,2025-04-06 15:30:00 IST,2285.35,STOP_LOSS,-1.0,6,87.0,CUP_HANDLE,True,True,True,3.21,True,NONE
ADANIENT,2025-05-05 15:30:00 IST,BULL,2025-05-05 09:15:00 IST,2453.19,2306.0,2673.97,2747.57,2821.16,2894.76,2025-05-07 15:30:00 IST,2306.0,STOP_LOSS,-1.0,3,91.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2025-05-12 15:30:00 IST,BULL,2025-05-12 09:15:00 IST,2423.02,2277.63,2641.09,2713.8,2786.49,2859.19,2025-06-08 15:30:00 IST,2579.67,TIMEOUT_20D,1.08,20,88.0,CUP_HANDLE,True,True,True,6.0,True,NONE
ADANIENT,2025-08-11 15:30:00 IST,BEAR,2025-08-11 09:15:00 IST,2282.38,2153.01,2476.43,2541.12,2605.8,2670.49,2025-09-09 15:30:00 IST,2339.15,TIMEOUT_20D,0.44,20,92.0,SHAKEOUT_RECLAIM,True,True,True,5.67,True,NONE
ADANIENT,2025-09-11 15:30:00 IST,SIDEWAYS,2025-09-11 09:15:00 IST,2397.73,2253.86,2613.53,2685.47,2757.4,2829.34,2025-09-21 15:30:00 IST,2613.53,TARGET_1,1.5,7,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIENT,2025-09-22 15:30:00 IST,SIDEWAYS,2025-09-22 09:15:00 IST,2628.32,2470.63,2864.87,2943.7,3022.55,3101.39,2025-10-20 15:30:00 IST,2548.76,TIMEOUT_20D,-0.5,20,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIENT,2025-11-12 15:30:00 IST,BEAR,2025-11-12 09:15:00 IST,2407.61,2263.15,2624.3,2696.53,2768.76,2840.99,2025-11-26 15:30:00 IST,2263.15,STOP_LOSS,-1.0,11,88.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2026-04-28 15:30:00 IST,BULL,2026-04-28 09:15:00 IST,2411.32,2266.64,2628.34,2700.68,2773.02,2845.36,2026-05-13 15:30:00 IST,2628.34,TARGET_1,1.5,12,90.0,BULL_FLAG,True,True,True,6.0,True,NONE
ADANIENT,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,2484.59,2335.51,2708.21,2782.75,2857.29,2931.83,2026-05-13 15:30:00 IST,2708.21,TARGET_1,1.5,8,91.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADANIENT,2026-05-14 15:30:00 IST,BULL,2026-05-14 09:15:00 IST,2711.69,2548.99,2955.73,3037.09,3118.44,3199.79,2026-05-25 15:30:00 IST,2955.73,TARGET_1,1.5,8,92.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIENT,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,2967.97,2789.89,3235.1,3324.13,3413.17,3502.21,2026-06-22 15:30:00 IST,2962.9,TIMEOUT_20D,-0.03,20,90.0,BULL_FLAG,True,True,True,6.0,True,NONE
ADANIENT,2026-06-05 15:30:00 IST,BULL,2026-06-05 09:15:00 IST,3046.84,2864.03,3321.05,3412.46,3503.86,3595.27,2026-07-02 15:30:00 IST,3212.1,TIMEOUT_20D,0.9,20,95.0,BULL_FLAG,True,True,True,6.0,True,NONE
ADANIENT,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,3143.6,2954.98,3426.53,3520.84,3615.15,3709.46,2026-07-28 15:30:00 IST,3024.5,TIMEOUT_20D,-0.63,20,91.0,ASCENDING_TRIANGLE,True,True,True,6.0,True,NONE
ADANIENT,2026-08-14 15:30:00 IST,SIDEWAYS,2026-08-14 09:15:00 IST,3035.1,2918.14,3210.54,3269.02,3327.5,3385.98,2026-08-30 15:30:00 IST,2918.14,STOP_LOSS,-1.0,11,92.0,SHAKEOUT_RECLAIM,True,True,True,3.85,True,NONE
ADANIENT,2026-08-27 15:30:00 IST,SIDEWAYS,2026-08-27 09:15:00 IST,3169.0,2978.86,3454.21,3549.28,3644.35,3739.42,2026-08-30 15:30:00 IST,2978.86,STOP_LOSS,-1.0,2,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIPORTS,2025-10-29 15:30:00 IST,BULL,2025-10-29 09:15:00 IST,1448.69,1397.06,1526.15,1551.95,1577.77,1603.58,2025-11-26 15:30:00 IST,1502.77,TIMEOUT_20D,1.05,20,86.0,CUP_HANDLE,True,True,True,3.56,True,NONE
ADANIPORTS,2025-11-12 15:30:00 IST,BULL,2025-11-12 09:15:00 IST,1500.58,1439.72,1591.86,1622.3,1652.73,1683.16,2025-12-09 15:30:00 IST,1491.81,TIMEOUT_20D,-0.14,20,89.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.06,True,NONE
ADANIPORTS,2026-01-29 15:30:00 IST,SIDEWAYS,2026-01-29 09:15:00 IST,1411.85,1327.14,1538.91,1581.27,1623.62,1665.98,2026-02-03 15:30:00 IST,1538.91,TARGET_1,1.5,4,82.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIPORTS,2026-02-04 15:30:00 IST,SIDEWAYS,2026-02-04 09:15:00 IST,1561.32,1496.22,1658.97,1691.52,1724.07,1756.62,2026-02-15 15:30:00 IST,1496.22,STOP_LOSS,-1.0,8,97.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.17,True,NONE
ADANIPORTS,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,1735.29,1631.17,1891.46,1943.53,1995.59,2047.65,2026-05-31 15:30:00 IST,1776.02,TIMEOUT_20D,0.39,20,90.0,BULL_FLAG,True,True,True,6.0,True,NONE
ADANIPORTS,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,1828.6,1769.01,1917.98,1947.78,1977.57,2007.37,2026-07-14 15:30:00 IST,1829.1,TIMEOUT_20D,0.01,20,82.0,CUP_HANDLE,True,True,True,3.26,True,NONE
ADANIPORTS,2026-09-03 15:30:00 IST,SIDEWAYS,2026-09-03 09:15:00 IST,1706.5,1604.11,1860.09,1911.28,1962.48,2013.67,2026-09-10 15:30:00 IST,1764.6,TIMEOUT_20D,0.57,5,82.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADVAIT,2026-06-03 15:30:00 IST,BULL,2026-06-03 09:15:00 IST,2063.6,1939.78,2249.33,2311.24,2373.15,2435.06,2026-06-03 15:30:00 IST,2249.33,TARGET_1,1.5,1,88.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADVAIT,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,2346.2,2205.43,2557.35,2627.74,2698.12,2768.51,2026-06-10 15:30:00 IST,2205.43,STOP_LOSS,-1.0,2,92.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
ADVAIT,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,2232.8,2098.83,2433.76,2500.74,2567.73,2634.71,2026-08-06 15:30:00 IST,2433.76,TARGET_1,1.5,14,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADVENZYMES,2026-01-07 15:30:00 IST,SIDEWAYS,2026-01-07 09:15:00 IST,311.26,292.58,339.27,348.62,357.96,367.3,2026-01-11 15:30:00 IST,292.58,STOP_LOSS,-1.0,3,80.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADVENZYMES,2026-01-29 15:30:00 IST,SIDEWAYS,2026-01-29 09:15:00 IST,296.82,279.01,323.53,332.44,341.35,350.25,2026-02-01 15:30:00 IST,279.01,STOP_LOSS,-1.0,2,87.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADVENZYMES,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,329.13,309.38,358.75,368.63,378.5,388.38,2026-05-04 15:30:00 IST,358.75,TARGET_1,1.5,6,95.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,6.0,True,NONE
ADFFOODS,2025-10-27 15:30:00 IST,SIDEWAYS,2025-10-27 09:15:00 IST,216.51,203.52,236.01,242.49,248.98,255.48,2025-11-09 15:30:00 IST,236.01,TARGET_1,1.5,9,87.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADFFOODS,2025-11-06 15:30:00 IST,SIDEWAYS,2025-11-06 09:15:00 IST,224.22,210.77,244.4,251.12,257.84,264.57,2025-11-19 15:30:00 IST,210.77,STOP_LOSS,-1.0,10,88.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADFFOODS,2025-12-16 15:30:00 IST,SIDEWAYS,2025-12-16 09:15:00 IST,218.04,204.96,237.66,244.2,250.74,257.28,2025-12-28 15:30:00 IST,204.96,STOP_LOSS,-1.0,8,85.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADFFOODS,2026-02-04 15:30:00 IST,SIDEWAYS,2026-02-04 09:15:00 IST,225.52,211.99,245.82,252.58,259.35,266.11,2026-02-23 15:30:00 IST,211.99,STOP_LOSS,-1.0,14,91.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADFFOODS,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,233.53,219.52,254.54,261.55,268.55,275.56,2026-04-22 15:30:00 IST,254.54,TARGET_1,1.5,1,94.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADFFOODS,2026-05-22 15:30:00 IST,BULL,2026-05-22 09:15:00 IST,283.25,266.25,308.75,317.25,325.75,334.25,2026-05-28 15:30:00 IST,266.25,STOP_LOSS,-1.0,5,90.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
ADFFOODS,2026-06-16 15:30:00 IST,BULL,2026-06-16 09:15:00 IST,301.25,283.18,328.36,337.39,346.42,355.46,2026-07-01 15:30:00 IST,328.36,TARGET_1,1.5,12,88.0,BULL_PENNANT,True,True,True,6.0,True,NONE
ADANIPOWER,2025-03-18 15:30:00 IST,SIDEWAYS,2025-03-18 09:15:00 IST,1756.72,1651.32,1914.82,1967.52,2020.22,2072.92,2025-04-15 15:30:00 IST,1826.62,TIMEOUT_20D,0.66,20,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
ADANIPOWER,2025-04-01 15:30:00 IST,BULL,2025-04-01 09:15:00 IST,1885.84,1817.18,1988.83,2023.16,2057.49,2091.82,2025-04-09 15:30:00 IST,1817.18,STOP_LOSS,-1.0,6,93.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.64,True,NONE
ADANIPOWER,2025-08-27 15:30:00 IST,BULL,2025-08-27 09:15:00 IST,1958.45,1840.94,2134.71,2193.47,2252.22,2310.98,2025-09-24 15:30:00 IST,1971.06,TIMEOUT_20D,0.11,20,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
ADANIPOWER,2025-11-27 15:30:00 IST,BULL,2025-11-27 09:15:00 IST,2066.6,2016.2,2142.2,2167.4,2192.6,2217.8,2025-12-12 15:30:00 IST,2142.2,TARGET_1,1.5,11,84.0,CUP_HANDLE,True,True,True,2.44,True,NONE
ADANIPOWER,2026-04-03 15:30:00 IST,BULL,2026-04-03 09:15:00 IST,2465.3,2391.11,2576.6,2613.68,2650.78,2687.87,2026-04-29 15:30:00 IST,2576.6,TARGET_1,1.5,18,86.0,V_REVERSAL,True,True,True,3.01,True,NONE
ADANIPOWER,2026-08-06 15:30:00 IST,BULL,2026-08-06 09:15:00 IST,2711.45,2659.8,2788.92,2814.75,2840.57,2866.4,2026-08-11 15:30:00 IST,2659.8,STOP_LOSS,-1.0,3,85.0,CUP_HANDLE,True,True,True,1.9,True,NONE
ADANIPOWER,2026-08-25 15:30:00 IST,BEAR,2026-08-25 09:15:00 IST,206.33,200.42,215.2,218.15,221.11,224.06,2026-08-26 15:30:00 IST,215.2,TARGET_1,1.5,2,95.0,SHAKEOUT_RECLAIM,True,True,True,2.86,True,NONE
AEGISLOG,2025-04-15 15:30:00 IST,SIDEWAYS,2025-04-15 09:15:00 IST,889.09,842.05,959.64,983.17,1006.69,1030.21,2025-04-24 15:30:00 IST,959.64,TARGET_1,1.5,7,94.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.29,True,NONE
AEGISLOG,2025-05-19 15:30:00 IST,BULL,2025-05-19 09:15:00 IST,954.32,934.18,984.53,994.6,1004.67,1014.74,2025-05-23 15:30:00 IST,984.53,TARGET_1,1.5,4,86.0,CUP_HANDLE,True,True,True,2.11,True,NONE
AEGISLOG,2025-05-26 15:30:00 IST,BULL,2025-05-26 09:15:00 IST,997.56,955.25,1061.03,1082.18,1103.33,1124.49,2025-05-30 15:30:00 IST,955.25,STOP_LOSS,-1.0,4,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.24,True,NONE
AEGISLOG,2025-06-09 15:30:00 IST,BULL,2025-06-09 09:15:00 IST,1008.95,983.11,1047.71,1060.63,1073.55,1086.47,2025-06-12 15:30:00 IST,1047.71,TARGET_1,1.5,3,88.0,CUP_HANDLE,True,True,True,2.56,True,NONE
AEGISLOG,2025-10-03 15:30:00 IST,BULL,2025-10-03 09:15:00 IST,1171.03,1142.72,1213.51,1227.65,1241.8,1255.96,2025-10-14 15:30:00 IST,1142.72,STOP_LOSS,-1.0,7,82.0,CUP_HANDLE,True,True,True,2.42,True,NONE
AEGISLOG,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,1039.45,988.64,1115.66,1141.07,1166.48,1191.88,2026-01-09 15:30:00 IST,1024.65,TIMEOUT_20D,-0.29,20,84.0,V_REVERSAL,True,True,True,4.89,True,NONE
AEGISLOG,2026-08-14 15:30:00 IST,SIDEWAYS,2026-08-14 09:15:00 IST,818.75,804.46,840.18,847.33,854.47,861.62,2026-08-18 15:30:00 IST,840.18,TARGET_1,1.5,3,84.0,CUP_HANDLE,True,True,True,1.75,True,NONE
AEGISVOPAK,2025-04-08 15:30:00 IST,BULL,2025-04-08 09:15:00 IST,1008.23,977.67,1054.08,1069.35,1084.63,1099.91,2025-04-21 15:30:00 IST,1054.08,TARGET_1,1.5,9,95.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.03,True,NONE
AEGISVOPAK,2025-11-26 15:30:00 IST,BULL,2025-11-26 09:15:00 IST,1413.59,1328.78,1540.82,1583.21,1625.61,1668.02,2025-12-24 15:30:00 IST,1427.87,TIMEOUT_20D,0.17,20,87.0,V_REVERSAL,True,True,True,6.0,True,NONE
AEGISVOPAK,2026-01-07 15:30:00 IST,BULL,2026-01-07 09:15:00 IST,1451.59,1385.55,1550.66,1583.67,1616.69,1649.71,2026-02-04 15:30:00 IST,1505.74,TIMEOUT_20D,0.82,20,91.0,HIGHER_LOW_REVERSAL,True,True,True,4.55,True,NONE
AEGISVOPAK,2026-02-17 15:30:00 IST,BULL,2026-02-17 09:15:00 IST,1479.11,1444.78,1530.59,1547.77,1564.93,1582.1,2026-02-19 15:30:00 IST,1444.78,STOP_LOSS,-1.0,2,86.0,CUP_HANDLE,True,True,True,2.32,True,NONE
AEGISVOPAK,2026-06-01 15:30:00 IST,BULL,2026-06-01 09:15:00 IST,1459.4,1427.78,1506.83,1522.64,1538.45,1554.26,2026-06-04 15:30:00 IST,1506.83,TARGET_1,1.5,3,84.0,CUP_HANDLE,True,True,True,2.17,True,NONE
AEGISVOPAK,2026-06-08 15:30:00 IST,BULL,2026-06-08 09:15:00 IST,1494.75,1465.48,1538.66,1553.29,1567.92,1582.56,2026-06-22 15:30:00 IST,1538.66,TARGET_1,1.5,10,87.0,CUP_HANDLE,True,True,True,1.96,True,NONE
AEROFLEX,2026-02-17 15:30:00 IST,BULL,2026-02-17 09:15:00 IST,206.49,194.1,225.08,231.27,237.47,243.66,2026-02-17 15:30:00 IST,225.08,TARGET_1,1.5,1,89.0,CUP_HANDLE,True,True,True,6.0,True,NONE
AEROFLEX,2026-03-24 15:30:00 IST,BULL,2026-03-24 09:15:00 IST,251.85,236.74,274.52,282.07,289.62,297.18,2026-03-29 15:30:00 IST,236.74,STOP_LOSS,-1.0,3,96.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
AEROFLEX,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,304.23,285.98,331.61,340.73,349.86,358.98,2026-04-23 15:30:00 IST,285.98,STOP_LOSS,-1.0,2,87.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
AEROFLEX,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,304.89,286.6,332.33,341.47,350.61,359.76,2026-05-05 15:30:00 IST,332.33,TARGET_1,1.5,5,88.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
AEROFLEX,2026-08-04 15:30:00 IST,SIDEWAYS,2026-08-04 09:15:00 IST,463.8,435.97,505.54,519.46,533.38,547.29,2026-08-05 15:30:00 IST,435.97,STOP_LOSS,-1.0,2,92.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
