scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_uptrend,gate_pullback_zone,gate_vol_dryup
PULLBACK,SUNCLAY,2024-11-14,BULL,2273.35,2104.4,2611.26,2363.15,TIME_EXPIRY,0.5315,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-11-18,BULL,2282.25,2112.59,2621.56,2112.59,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-11-28,BULL,2363.55,2200.44,2689.78,2689.78,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-12-03,BULL,2425.5,2268.58,2739.33,2739.33,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-12-23,BULL,2422.65,2244.35,2779.25,2730.5,TIME_EXPIRY,1.7266,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-12-24,BULL,2434.35,2253.34,2796.37,2796.37,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2024-12-26,BULL,2476.9,2298.31,2834.07,2834.07,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2026-07-14,BULL,1382.2,1307.91,1530.78,1307.91,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2026-07-15,BULL,1392.5,1321.2,1535.09,1321.2,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2026-07-16,BULL,1389.2,1317.67,1532.26,1317.67,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2026-07-23,BULL,1364.0,1293.55,1504.9,1293.55,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNCLAY,2026-07-27,BULL,1399.8,1327.42,1544.55,1327.42,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-05-03,BULL,1501.35,1434.26,1635.53,1434.26,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-06-06,BULL,1537.4,1486.84,1638.52,1486.84,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-06-09,BULL,1522.75,1466.7,1634.86,1466.7,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-06-14,BULL,1500.4,1442.22,1616.76,1477.05,TIME_EXPIRY,-0.4013,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-06-23,BULL,1479.3,1423.11,1591.67,1515.35,TIME_EXPIRY,0.6416,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-06-29,BULL,1477.05,1428.76,1573.62,1573.62,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-07-11,BULL,1504.15,1452.43,1607.58,1607.58,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-07-13,BULL,1533.8,1480.55,1640.31,1571.1,TIME_EXPIRY,0.7004,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-08-04,BULL,1584.7,1531.6,1690.91,1690.91,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-08-16,BULL,1546.4,1479.68,1679.85,1503.05,TIME_EXPIRY,-0.6497,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-08-17,BULL,1557.4,1492.39,1687.43,1492.39,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-08-23,BULL,1535.1,1472.78,1659.75,1575.65,TIME_EXPIRY,0.6506,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-09-06,BULL,1592.55,1527.51,1722.64,1602.9,TIME_EXPIRY,0.1591,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-09-15,BULL,1620.75,1561.9,1738.46,1561.9,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-09-29,BULL,1583.3,1512.75,1724.4,1549.75,TIME_EXPIRY,-0.4756,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-10-03,BULL,1598.95,1529.58,1737.7,1529.58,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-12-18,BULL,1762.8,1702.36,1883.68,1740.8,TIME_EXPIRY,-0.364,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2017-12-28,BULL,1743.85,1684.36,1862.84,1862.84,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-01-05,BULL,1754.4,1707.51,1848.18,1848.18,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-02,BULL,1699.35,1633.14,1831.76,1689.25,TIME_EXPIRY,-0.1526,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-04,BULL,1722.2,1654.66,1857.28,1654.66,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-09,BULL,1704.55,1640.23,1833.18,1709.55,TIME_EXPIRY,0.0777,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-12,BULL,1675.3,1612.42,1801.05,1801.05,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-13,BULL,1681.9,1620.37,1804.95,1804.95,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-16,BULL,1689.25,1627.05,1813.65,1813.65,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-04-18,BULL,1704.35,1646.38,1820.28,1820.28,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-07,BULL,1762.1,1700.44,1885.43,1700.44,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-11,BULL,1751.85,1689.68,1876.18,1689.68,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-14,BULL,1754.1,1692.08,1878.14,1692.08,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-16,BULL,1776.55,1712.93,1903.8,1712.93,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-17,BULL,1766.8,1703.41,1893.57,1703.41,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-05-30,BULL,1804.75,1730.05,1954.16,1730.05,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2018-06-08,BULL,1773.6,1674.86,1971.08,1674.86,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-06-19,BULL,1522.6,1440.92,1685.96,1685.96,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-06-20,BULL,1539.6,1455.96,1706.89,1638.7,TIME_EXPIRY,1.1848,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-07-25,BULL,1596.35,1531.5,1726.05,1531.5,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-10-07,BULL,1612.3,1546.55,1743.8,1648.45,TIME_EXPIRY,0.5498,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-10-27,BULL,1614.0,1564.98,1712.05,1594.55,TIME_EXPIRY,-0.3967,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-11-11,BULL,1594.55,1551.61,1680.42,1680.42,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-11-19,BULL,1657.25,1600.95,1769.85,1600.95,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-12-19,BULL,1672.3,1598.91,1819.07,1655.4,TIME_EXPIRY,-0.2303,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2019-12-27,BULL,1631.75,1571.57,1752.1,1675.4,TIME_EXPIRY,0.7254,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-01-02,BULL,1641.7,1583.63,1757.84,1669.0,TIME_EXPIRY,0.4701,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-01-03,BULL,1655.4,1596.54,1773.12,1596.54,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-01-09,BULL,1635.75,1569.62,1768.01,1654.4,TIME_EXPIRY,0.282,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-01-14,BULL,1668.0,1610.81,1782.38,1656.6,TIME_EXPIRY,-0.1993,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-01-28,BULL,1656.6,1604.01,1761.79,1761.79,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-02-01,BULL,1644.15,1593.85,1744.76,1744.76,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-02-03,BULL,1650.85,1601.08,1750.4,1750.4,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-02-06,BULL,1674.15,1617.99,1786.47,1617.99,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2020-02-10,BULL,1699.95,1639.92,1820.02,1639.92,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-01-19,BULL,1821.5,1728.71,2007.07,1728.71,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-01-20,BULL,1821.65,1734.26,1996.42,1734.26,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-02-04,BULL,1880.2,1778.69,2083.22,2083.22,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-04-13,BULL,2471.2,2299.68,2814.23,2299.68,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-04-16,BULL,2432.8,2256.02,2786.36,2256.02,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-07-07,BULL,2664.35,2574.2,2844.65,2647.7,TIME_EXPIRY,-0.1847,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-07-16,BULL,2652.7,2585.57,2786.96,2585.57,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2021-08-06,BULL,2632.9,2537.55,2823.6,2537.55,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-10-14,BULL,2243.3,2128.33,2473.25,2351.4,TIME_EXPIRY,0.9402,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-11-11,BULL,2321.6,2224.26,2516.27,2224.26,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-12-06,BULL,2316.1,2231.96,2484.37,2379.4,TIME_EXPIRY,0.7524,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-12-07,BULL,2345.9,2261.3,2515.1,2261.3,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-12-13,BULL,2330.15,2244.92,2500.62,2320.9,TIME_EXPIRY,-0.1085,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2022-12-27,BULL,2320.9,2227.78,2507.15,2348.6,TIME_EXPIRY,0.2975,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-01-09,BULL,2336.5,2245.2,2519.1,2283.55,TIME_EXPIRY,-0.5799,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-01-10,BULL,2348.6,2258.56,2528.68,2267.7,TIME_EXPIRY,-0.8985,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-01-13,BULL,2321.65,2232.56,2499.83,2232.56,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-02-07,BULL,2321.7,2262.07,2440.96,2339.5,TIME_EXPIRY,0.2985,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-02-10,BULL,2324.2,2265.81,2440.98,2301.35,TIME_EXPIRY,-0.3913,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-02-21,BULL,2339.5,2281.98,2454.54,2281.98,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-04-27,BULL,2334.35,2253.24,2496.57,2377.95,TIME_EXPIRY,0.5375,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-04-28,BULL,2355.35,2275.14,2515.76,2389.55,TIME_EXPIRY,0.4264,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-05-05,BULL,2348.2,2279.57,2485.45,2485.45,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-05-08,BULL,2366.25,2300.75,2497.26,2497.26,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-05-15,BULL,2389.55,2313.19,2542.27,2542.27,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-07-19,BULL,2575.1,2501.18,2722.93,2573.5,TIME_EXPIRY,-0.0216,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-07-21,BULL,2612.15,2537.8,2760.85,2578.25,TIME_EXPIRY,-0.4559,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-07-26,BULL,2600.2,2522.72,2755.16,2604.8,TIME_EXPIRY,0.0594,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-07-27,BULL,2620.35,2539.16,2782.72,2601.6,TIME_EXPIRY,-0.2309,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2023-09-06,BULL,2620.2,2554.09,2752.42,2752.42,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-03-18,BULL,3850.15,3649.04,4252.36,4252.36,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-03-19,BULL,3885.4,3686.98,4282.25,4282.25,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-03-20,BULL,3974.3,3776.41,4370.08,4370.08,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-03-21,BULL,4027.5,3826.84,4428.82,4428.82,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-06-07,BULL,4547.2,4183.06,5275.49,4753.65,TIME_EXPIRY,0.5669,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-06-10,BULL,4621.05,4266.69,5329.78,4879.2,TIME_EXPIRY,0.7285,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-06-19,BULL,4706.4,4370.65,5377.9,4597.15,TIME_EXPIRY,-0.3254,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-06-21,BULL,4788.15,4486.44,5391.57,4486.44,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-07-08,BULL,4637.35,4432.65,5046.74,4432.65,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-08-22,BULL,4416.45,4178.85,4891.65,4891.65,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-08-27,BULL,4579.1,4320.4,5096.5,5096.5,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2024-08-28,BULL,4665.5,4401.38,5193.75,4622.75,TIME_EXPIRY,-0.1619,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-04-04,BULL,4578.75,4321.03,5094.19,5094.19,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-04-08,BULL,4689.9,4421.42,5226.87,5226.87,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-06-02,BULL,5183.0,4888.32,5772.35,4993.0,TIME_EXPIRY,-0.6448,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-03,BULL,5140.0,4943.61,5532.78,4943.61,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-04,BULL,5168.0,4975.96,5552.08,4975.96,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-07,BULL,5166.5,4972.81,5553.88,4972.81,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-08,BULL,5175.5,4984.25,5558.0,4984.25,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-10,BULL,5077.5,4875.6,5481.3,5131.5,TIME_EXPIRY,0.2675,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-15,BULL,5075.0,4875.24,5474.52,4875.24,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-17,BULL,5133.5,4935.35,5529.8,4935.35,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-18,BULL,5166.5,4975.89,5547.72,4975.89,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2025-07-21,BULL,5227.0,5039.42,5602.15,5039.42,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-01-19,BULL,5152.0,4909.43,5637.14,5358.5,TIME_EXPIRY,0.8513,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-01-21,BULL,5044.0,4804.2,5523.6,5408.0,TIME_EXPIRY,1.5179,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-02-11,BULL,5362.0,5080.52,5924.95,5496.0,TIME_EXPIRY,0.4761,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-02-16,BULL,5331.0,5041.5,5910.0,5301.0,TIME_EXPIRY,-0.1036,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-02-18,BULL,5192.5,4910.05,5757.4,5581.5,TIME_EXPIRY,1.3772,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-02-20,BULL,5178.0,4896.34,5741.32,5413.5,TIME_EXPIRY,0.8361,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-02-23,BULL,5354.5,5070.81,5921.88,5457.0,TIME_EXPIRY,0.3613,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-03-10,BULL,5457.0,5112.94,6145.12,5112.94,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDARMFIN,2026-03-12,BULL,5347.5,4993.27,6055.95,4993.27,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-05-17,BULL,391.05,372.44,428.28,372.44,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-05-18,BULL,391.4,373.13,427.93,373.13,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-06-30,BULL,429.65,406.24,476.46,416.35,TIME_EXPIRY,-0.5682,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-09-25,BULL,441.75,413.9,497.46,453.8,TIME_EXPIRY,0.4326,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-11-09,BULL,482.9,452.2,544.29,495.7,TIME_EXPIRY,0.417,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-11-24,BULL,498.0,471.96,550.09,502.2,TIME_EXPIRY,0.1613,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-11-27,BULL,503.0,477.6,553.8,506.9,TIME_EXPIRY,0.1536,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-11-30,BULL,499.1,476.12,545.05,496.75,TIME_EXPIRY,-0.1023,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2017-12-04,BULL,493.9,471.18,539.34,539.34,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-04-02,BULL,564.2,530.54,631.51,587.6,TIME_EXPIRY,0.6953,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-04-03,BULL,565.7,532.11,632.88,607.5,TIME_EXPIRY,1.2445,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-04-05,BULL,580.2,545.11,650.38,615.55,TIME_EXPIRY,1.0074,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-04-30,BULL,597.1,571.26,648.78,571.26,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-05-08,BULL,597.75,574.02,645.2,574.02,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-05-14,BULL,596.2,570.31,647.98,570.31,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-05-17,BULL,596.45,571.82,645.72,571.82,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-05-30,BULL,587.8,565.24,632.93,632.93,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-06-06,BULL,599.4,570.98,656.24,656.24,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-06-07,BULL,613.2,584.42,670.76,626.3,TIME_EXPIRY,0.4552,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-06-29,BULL,625.3,597.33,681.23,648.95,TIME_EXPIRY,0.8456,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2018-07-24,BULL,640.9,615.07,692.57,615.07,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2020-09-16,BULL,429.05,402.13,482.88,402.13,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,SUNDRMFAST,2020-10-30,BULL,426.95,403.2,474.45,474.45,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
