date,above_sma50_pct,above_sma200_pct,n_symbols,regime,is_trading_day,year
2017-03-23,0.6846846846846847,0.7567567567567568,111,BULL,True,2017
2017-03-24,0.7027027027027027,0.7657657657657657,111,BULL,True,2017
2017-03-27,0.6486486486486487,0.7117117117117117,111,BULL,True,2017
2017-03-28,0.6785714285714286,0.7232142857142857,112,BULL,True,2017
2017-03-29,0.7142857142857143,0.7232142857142857,112,BULL,True,2017
2017-03-30,0.7053571428571429,0.7142857142857143,112,BULL,True,2017
2017-03-31,0.75,0.7857142857142857,112,BULL,True,2017
2017-04-03,0.8125,0.8125,112,BULL,True,2017
2017-04-05,0.8214285714285714,0.8392857142857143,112,BULL,True,2017
2017-04-06,0.8303571428571429,0.8392857142857143,112,BULL,True,2017
2017-04-07,0.8125,0.8482142857142857,112,BULL,True,2017
2017-04-10,0.8392857142857143,0.8571428571428571,112,BULL,True,2017
2017-04-11,0.8035714285714286,0.8571428571428571,112,BULL,True,2017
2017-04-12,0.8214285714285714,0.875,112,BULL,True,2017
2017-04-13,0.8125,0.8660714285714286,112,BULL,True,2017
2017-04-17,0.8482142857142857,0.8571428571428571,112,BULL,True,2017
2017-04-18,0.7767857142857143,0.8214285714285714,112,BULL,True,2017
2017-04-19,0.8214285714285714,0.8303571428571429,112,BULL,True,2017
2017-04-20,0.8303571428571429,0.8482142857142857,112,BULL,True,2017
2017-04-21,0.8214285714285714,0.8392857142857143,112,BULL,True,2017
2017-04-24,0.7946428571428571,0.8482142857142857,112,BULL,True,2017
2017-04-25,0.8303571428571429,0.8482142857142857,112,BULL,True,2017
2017-04-26,0.8303571428571429,0.8571428571428571,112,BULL,True,2017
2017-04-27,0.8214285714285714,0.8571428571428571,112,BULL,True,2017
2017-04-28,0.8214285714285714,0.8571428571428571,112,BULL,True,2017
2017-05-02,0.8125,0.8303571428571429,112,BULL,True,2017
2017-05-03,0.7678571428571429,0.8035714285714286,112,BULL,True,2017
2017-05-04,0.7678571428571429,0.8035714285714286,112,BULL,True,2017
2017-05-05,0.7232142857142857,0.7857142857142857,112,BULL,True,2017
2017-05-08,0.7678571428571429,0.7857142857142857,112,BULL,True,2017
2017-05-09,0.7678571428571429,0.8125,112,BULL,True,2017
2017-05-10,0.7857142857142857,0.8303571428571429,112,BULL,True,2017
2017-05-11,0.7678571428571429,0.8392857142857143,112,BULL,True,2017
2017-05-12,0.7232142857142857,0.8214285714285714,112,BULL,True,2017
2017-05-15,0.75,0.8214285714285714,112,BULL,True,2017
2017-05-16,0.7232142857142857,0.8303571428571429,112,BULL,True,2017
2017-05-17,0.7256637168141593,0.8230088495575221,113,BULL,True,2017
2017-05-18,0.6460176991150443,0.7876106194690266,113,BULL,True,2017
2017-05-19,0.6106194690265486,0.7699115044247787,113,BULL,True,2017
2017-05-22,0.5752212389380531,0.7610619469026548,113,SIDEWAYS,True,2017
2017-05-23,0.45132743362831856,0.7079646017699115,113,SIDEWAYS,True,2017
2017-05-24,0.37168141592920356,0.6814159292035398,113,BEAR,True,2017
2017-05-25,0.48672566371681414,0.6991150442477876,113,SIDEWAYS,True,2017
2017-05-26,0.5663716814159292,0.7433628318584071,113,SIDEWAYS,True,2017
2017-05-29,0.48672566371681414,0.6991150442477876,113,SIDEWAYS,True,2017
2017-05-30,0.4778761061946903,0.7079646017699115,113,SIDEWAYS,True,2017
2017-05-31,0.5132743362831859,0.7345132743362832,113,SIDEWAYS,True,2017
2017-06-01,0.5398230088495575,0.7433628318584071,113,SIDEWAYS,True,2017
2017-06-02,0.5486725663716814,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-05,0.5486725663716814,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-06,0.48672566371681414,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-07,0.5221238938053098,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-08,0.5309734513274337,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-09,0.49557522123893805,0.7256637168141593,113,SIDEWAYS,True,2017
2017-06-12,0.48672566371681414,0.7168141592920354,113,SIDEWAYS,True,2017
2017-06-13,0.4778761061946903,0.7168141592920354,113,SIDEWAYS,True,2017
2017-06-14,0.49557522123893805,0.7433628318584071,113,SIDEWAYS,True,2017
2017-06-15,0.5221238938053098,0.7610619469026548,113,SIDEWAYS,True,2017
2017-06-16,0.5398230088495575,0.7610619469026548,113,SIDEWAYS,True,2017
2017-06-19,0.504424778761062,0.7168141592920354,113,SIDEWAYS,True,2017
2017-06-20,0.5309734513274337,0.7168141592920354,113,SIDEWAYS,True,2017
2017-06-21,0.48672566371681414,0.7079646017699115,113,SIDEWAYS,True,2017
2017-06-22,0.49557522123893805,0.7079646017699115,113,SIDEWAYS,True,2017
2017-06-23,0.415929203539823,0.6814159292035398,113,SIDEWAYS,True,2017
2017-06-27,0.37168141592920356,0.6548672566371682,113,BEAR,True,2017
2017-06-28,0.36283185840707965,0.6637168141592921,113,BEAR,True,2017
2017-06-29,0.3893805309734513,0.6902654867256637,113,BEAR,True,2017
2017-06-30,0.4298245614035088,0.7017543859649122,114,SIDEWAYS,True,2017
2017-07-03,0.45614035087719296,0.7105263157894737,114,SIDEWAYS,True,2017
2017-07-04,0.45614035087719296,0.7192982456140351,114,SIDEWAYS,True,2017
2017-07-05,0.5175438596491229,0.7456140350877193,114,SIDEWAYS,True,2017
2017-07-06,0.5087719298245614,0.7456140350877193,114,SIDEWAYS,True,2017
2017-07-07,0.5263157894736842,0.7631578947368421,114,SIDEWAYS,True,2017
2017-07-10,0.5565217391304348,0.7565217391304347,115,SIDEWAYS,True,2017
2017-07-11,0.5304347826086957,0.7478260869565218,115,SIDEWAYS,True,2017
2017-07-12,0.5652173913043478,0.7478260869565218,115,SIDEWAYS,True,2017
2017-07-13,0.6521739130434783,0.7652173913043478,115,BULL,True,2017
2017-07-14,0.6521739130434783,0.7652173913043478,115,BULL,True,2017
2017-07-17,0.6956521739130435,0.7391304347826086,115,BULL,True,2017
2017-07-18,0.6782608695652174,0.7304347826086957,115,BULL,True,2017
2017-07-19,0.6956521739130435,0.7391304347826086,115,BULL,True,2017
2017-07-20,0.7043478260869566,0.7391304347826086,115,BULL,True,2017
2017-07-21,0.6434782608695652,0.7217391304347827,115,BULL,True,2017
2017-07-24,0.6782608695652174,0.7652173913043478,115,BULL,True,2017
2017-07-25,0.6608695652173913,0.7652173913043478,115,BULL,True,2017
2017-07-26,0.6956521739130435,0.7652173913043478,115,BULL,True,2017
2017-07-27,0.6086956521739131,0.7478260869565218,115,BULL,True,2017
2017-07-28,0.6260869565217392,0.7391304347826086,115,BULL,True,2017
2017-07-31,0.6086956521739131,0.7391304347826086,115,BULL,True,2017
2017-08-01,0.5739130434782609,0.7391304347826086,115,SIDEWAYS,True,2017
2017-08-02,0.6,0.7565217391304347,115,BULL,True,2017
2017-08-03,0.4956521739130435,0.7217391304347827,115,SIDEWAYS,True,2017
2017-08-04,0.48695652173913045,0.7304347826086957,115,SIDEWAYS,True,2017
2017-08-07,0.5304347826086957,0.7391304347826086,115,SIDEWAYS,True,2017
2017-08-08,0.4782608695652174,0.7217391304347827,115,SIDEWAYS,True,2017
2017-08-09,0.3826086956521739,0.6782608695652174,115,BEAR,True,2017
2017-08-10,0.2608695652173913,0.5478260869565217,115,BEAR,True,2017
2017-08-11,0.23275862068965517,0.5431034482758621,116,BEAR,True,2017
2017-08-14,0.31896551724137934,0.5948275862068966,116,BEAR,True,2017
2017-08-16,0.3620689655172414,0.6293103448275862,116,BEAR,True,2017
2017-08-17,0.3706896551724138,0.646551724137931,116,BEAR,True,2017
2017-08-18,0.3706896551724138,0.6206896551724138,116,BEAR,True,2017
2017-08-21,0.3275862068965517,0.603448275862069,116,BEAR,True,2017
2017-08-22,0.2672413793103448,0.5948275862068966,116,BEAR,True,2017
2017-08-23,0.3275862068965517,0.6120689655172413,116,BEAR,True,2017
2017-08-24,0.3275862068965517,0.6293103448275862,116,BEAR,True,2017
2017-08-28,0.39655172413793105,0.6293103448275862,116,BEAR,True,2017
2017-08-29,0.3793103448275862,0.6293103448275862,116,BEAR,True,2017
2017-08-30,0.41379310344827586,0.6551724137931034,116,SIDEWAYS,True,2017
2017-08-31,0.43103448275862066,0.6724137931034483,116,SIDEWAYS,True,2017
2017-09-01,0.49572649572649574,0.6752136752136753,117,SIDEWAYS,True,2017
2017-09-04,0.452991452991453,0.6752136752136753,117,SIDEWAYS,True,2017
2017-09-05,0.5213675213675214,0.6837606837606838,117,SIDEWAYS,True,2017
2017-09-06,0.5299145299145299,0.6666666666666666,117,SIDEWAYS,True,2017
2017-09-07,0.5470085470085471,0.6837606837606838,117,SIDEWAYS,True,2017
2017-09-08,0.5384615384615384,0.6752136752136753,117,SIDEWAYS,True,2017
2017-09-11,0.5641025641025641,0.6666666666666666,117,SIDEWAYS,True,2017
2017-09-12,0.6068376068376068,0.7264957264957265,117,BULL,True,2017
2017-09-13,0.5982905982905983,0.6923076923076923,117,SIDEWAYS,True,2017
2017-09-14,0.6068376068376068,0.7008547008547008,117,BULL,True,2017
2017-09-15,0.6324786324786325,0.7008547008547008,117,BULL,True,2017
2017-09-18,0.6752136752136753,0.7350427350427351,117,BULL,True,2017
2017-09-19,0.6837606837606838,0.7264957264957265,117,BULL,True,2017
2017-09-20,0.6923076923076923,0.7606837606837606,117,BULL,True,2017
2017-09-21,0.6837606837606838,0.7350427350427351,117,BULL,True,2017
2017-09-22,0.5128205128205128,0.717948717948718,117,SIDEWAYS,True,2017
2017-09-25,0.3865546218487395,0.6302521008403361,119,BEAR,True,2017
2017-09-26,0.4369747899159664,0.6554621848739496,119,SIDEWAYS,True,2017
2017-09-27,0.37815126050420167,0.5714285714285714,119,BEAR,True,2017
2017-09-28,0.4117647058823529,0.5546218487394958,119,SIDEWAYS,True,2017
2017-09-29,0.44537815126050423,0.6386554621848739,119,SIDEWAYS,True,2017
2017-10-03,0.46218487394957986,0.6302521008403361,119,SIDEWAYS,True,2017
2017-10-04,0.4789915966386555,0.6722689075630253,119,SIDEWAYS,True,2017
2017-10-05,0.5294117647058824,0.680672268907563,119,SIDEWAYS,True,2017
2017-10-06,0.5798319327731093,0.6974789915966386,119,SIDEWAYS,True,2017
2017-10-09,0.5798319327731093,0.7226890756302521,119,SIDEWAYS,True,2017
2017-10-10,0.6134453781512605,0.7226890756302521,119,BULL,True,2017
2017-10-11,0.5882352941176471,0.7226890756302521,119,SIDEWAYS,True,2017
2017-10-12,0.6333333333333333,0.7083333333333334,120,BULL,True,2017
2017-10-13,0.6666666666666666,0.7083333333333334,120,BULL,True,2017
2017-10-16,0.6666666666666666,0.7166666666666667,120,BULL,True,2017
2017-10-17,0.65,0.7,120,BULL,True,2017
2017-10-18,0.6666666666666666,0.6916666666666667,120,BULL,True,2017
2017-10-23,0.6333333333333333,0.6666666666666666,120,BULL,True,2017
2017-10-24,0.675,0.7,120,BULL,True,2017
2017-10-25,0.6666666666666666,0.7,120,BULL,True,2017
2017-10-26,0.6833333333333333,0.7166666666666667,120,BULL,True,2017
2017-10-27,0.6833333333333333,0.7416666666666667,120,BULL,True,2017
2017-10-30,0.7083333333333334,0.75,120,BULL,True,2017
2017-10-31,0.7416666666666667,0.7666666666666667,120,BULL,True,2017
2017-11-01,0.75,0.7833333333333333,120,BULL,True,2017
2017-11-02,0.75,0.7833333333333333,120,BULL,True,2017
2017-11-03,0.75,0.7833333333333333,120,BULL,True,2017
2017-11-06,0.7583333333333333,0.8083333333333333,120,BULL,True,2017
2017-11-07,0.675,0.775,120,BULL,True,2017
2017-11-08,0.65,0.7666666666666667,120,BULL,True,2017
2017-11-09,0.675,0.775,120,BULL,True,2017
2017-11-10,0.6666666666666666,0.7583333333333333,120,BULL,True,2017
2017-11-13,0.6,0.725,120,BULL,True,2017
2017-11-14,0.6,0.7333333333333333,120,BULL,True,2017
2017-11-15,0.5666666666666667,0.6916666666666667,120,SIDEWAYS,True,2017
2017-11-16,0.6,0.7166666666666667,120,BULL,True,2017
2017-11-17,0.6333333333333333,0.7416666666666667,120,BULL,True,2017
2017-11-20,0.6666666666666666,0.775,120,BULL,True,2017
2017-11-21,0.7,0.7666666666666667,120,BULL,True,2017
2017-11-22,0.7166666666666667,0.775,120,BULL,True,2017
2017-11-23,0.7166666666666667,0.7666666666666667,120,BULL,True,2017
2017-11-24,0.6833333333333333,0.7833333333333333,120,BULL,True,2017
2017-11-27,0.725,0.8,120,BULL,True,2017
2017-11-28,0.7333333333333333,0.8083333333333333,120,BULL,True,2017
2017-11-29,0.6833333333333333,0.8083333333333333,120,BULL,True,2017
2017-11-30,0.6666666666666666,0.7833333333333333,120,BULL,True,2017
2017-12-01,0.6583333333333333,0.7666666666666667,120,BULL,True,2017
2017-12-04,0.65,0.7416666666666667,120,BULL,True,2017
2017-12-05,0.5916666666666667,0.7166666666666667,120,SIDEWAYS,True,2017
2017-12-06,0.6,0.725,120,BULL,True,2017
2017-12-07,0.6333333333333333,0.7666666666666667,120,BULL,True,2017
2017-12-08,0.6666666666666666,0.7833333333333333,120,BULL,True,2017
2017-12-11,0.6583333333333333,0.8,120,BULL,True,2017
2017-12-12,0.6083333333333333,0.8,120,BULL,True,2017
2017-12-13,0.5666666666666667,0.7666666666666667,120,SIDEWAYS,True,2017
2017-12-14,0.5666666666666667,0.75,120,SIDEWAYS,True,2017
2017-12-15,0.6333333333333333,0.7833333333333333,120,BULL,True,2017
2017-12-18,0.6166666666666667,0.7666666666666667,120,BULL,True,2017
2017-12-19,0.675,0.8166666666666667,120,BULL,True,2017
2017-12-20,0.7083333333333334,0.8416666666666667,120,BULL,True,2017
2017-12-21,0.75,0.8333333333333334,120,BULL,True,2017
2017-12-22,0.8,0.8416666666666667,120,BULL,True,2017
2017-12-26,0.825,0.85,120,BULL,True,2017
2017-12-27,0.7833333333333333,0.8666666666666667,120,BULL,True,2017
2017-12-28,0.75,0.8416666666666667,120,BULL,True,2017
2017-12-29,0.7666666666666667,0.8666666666666667,120,BULL,True,2017
2018-01-01,0.7416666666666667,0.8666666666666667,120,BULL,True,2018
2018-01-02,0.7416666666666667,0.8583333333333333,120,BULL,True,2018
2018-01-03,0.7666666666666667,0.8416666666666667,120,BULL,True,2018
2018-01-04,0.8166666666666667,0.85,120,BULL,True,2018
2018-01-05,0.8416666666666667,0.8666666666666667,120,BULL,True,2018
2018-01-08,0.8666666666666667,0.8833333333333333,120,BULL,True,2018
2018-01-09,0.85,0.8833333333333333,120,BULL,True,2018
2018-01-10,0.825,0.8583333333333333,120,BULL,True,2018
2018-01-11,0.85,0.8666666666666667,120,BULL,True,2018
2018-01-12,0.8166666666666667,0.8583333333333333,120,BULL,True,2018
2018-01-15,0.8333333333333334,0.875,120,BULL,True,2018
2018-01-16,0.7583333333333333,0.8416666666666667,120,BULL,True,2018
2018-01-17,0.7416666666666667,0.8583333333333333,120,BULL,True,2018
2018-01-18,0.6333333333333333,0.8166666666666667,120,BULL,True,2018
2018-01-19,0.65,0.8333333333333334,120,BULL,True,2018
2018-01-22,0.628099173553719,0.8429752066115702,121,BULL,True,2018
2018-01-23,0.6446280991735537,0.8099173553719008,121,BULL,True,2018
2018-01-24,0.5454545454545454,0.7851239669421488,121,SIDEWAYS,True,2018
2018-01-25,0.48760330578512395,0.7933884297520661,121,SIDEWAYS,True,2018
2018-01-29,0.4462809917355372,0.768595041322314,121,SIDEWAYS,True,2018
2018-01-30,0.35537190082644626,0.7520661157024794,121,BEAR,True,2018
2018-01-31,0.2975206611570248,0.71900826446281,121,BEAR,True,2018
2018-02-01,0.35537190082644626,0.7107438016528925,121,BEAR,True,2018
2018-02-02,0.19834710743801653,0.5785123966942148,121,BEAR,True,2018
2018-02-05,0.1652892561983471,0.5867768595041323,121,BEAR,True,2018
2018-02-06,0.11570247933884298,0.5289256198347108,121,BEAR,True,2018
2018-02-07,0.18181818181818182,0.5537190082644629,121,BEAR,True,2018
2018-02-08,0.24793388429752067,0.6033057851239669,121,BEAR,True,2018
2018-02-09,0.2231404958677686,0.6033057851239669,121,BEAR,True,2018
2018-02-12,0.33884297520661155,0.6611570247933884,121,BEAR,True,2018
2018-02-14,0.33884297520661155,0.6859504132231405,121,BEAR,True,2018
2018-02-15,0.2727272727272727,0.6528925619834711,121,BEAR,True,2018
2018-02-16,0.2231404958677686,0.5950413223140496,121,BEAR,True,2018
2018-02-19,0.19008264462809918,0.5619834710743802,121,BEAR,True,2018
2018-02-20,0.19834710743801653,0.5537190082644629,121,BEAR,True,2018
2018-02-21,0.19008264462809918,0.5454545454545454,121,BEAR,True,2018
2018-02-22,0.1652892561983471,0.5289256198347108,121,BEAR,True,2018
2018-02-23,0.2231404958677686,0.5619834710743802,121,BEAR,True,2018
2018-02-26,0.23770491803278687,0.5901639344262295,122,BEAR,True,2018
2018-02-27,0.22950819672131148,0.5737704918032787,122,BEAR,True,2018
2018-02-28,0.2459016393442623,0.5737704918032787,122,BEAR,True,2018
2018-03-01,0.23770491803278687,0.5737704918032787,122,BEAR,True,2018
2018-03-05,0.21311475409836064,0.4918032786885246,122,BEAR,True,2018
2018-03-06,0.19672131147540983,0.45901639344262296,122,BEAR,True,2018
2018-03-07,0.16393442622950818,0.4016393442622951,122,BEAR,True,2018
2018-03-08,0.16393442622950818,0.4016393442622951,122,BEAR,True,2018
2018-03-09,0.17355371900826447,0.4132231404958678,121,BEAR,True,2018
2018-03-12,0.1721311475409836,0.4180327868852459,122,BEAR,True,2018
2018-03-13,0.18032786885245902,0.4426229508196721,122,BEAR,True,2018
2018-03-14,0.19672131147540983,0.45901639344262296,122,BEAR,True,2018
2018-03-15,0.21311475409836064,0.4918032786885246,122,BEAR,True,2018
2018-03-16,0.16393442622950818,0.45081967213114754,122,BEAR,True,2018
2018-03-19,0.12295081967213115,0.3770491803278688,122,BEAR,True,2018
2018-03-20,0.13934426229508196,0.38524590163934425,122,BEAR,True,2018
2018-03-21,0.13934426229508196,0.39344262295081966,122,BEAR,True,2018
2018-03-22,0.14754098360655737,0.3770491803278688,122,BEAR,True,2018
2018-03-23,0.12195121951219512,0.35772357723577236,123,BEAR,True,2018
2018-03-26,0.17886178861788618,0.3902439024390244,123,BEAR,True,2018
2018-03-27,0.2032520325203252,0.42276422764227645,123,BEAR,True,2018
2018-03-28,0.16260162601626016,0.43902439024390244,123,BEAR,True,2018
2018-04-02,0.24390243902439024,0.43902439024390244,123,BEAR,True,2018
2018-04-03,0.3089430894308943,0.4715447154471545,123,BEAR,True,2018
2018-04-04,0.2926829268292683,0.45528455284552843,123,BEAR,True,2018
2018-04-05,0.42276422764227645,0.4796747967479675,123,SIDEWAYS,True,2018
2018-04-06,0.43089430894308944,0.5040650406504065,123,SIDEWAYS,True,2018
2018-04-09,0.4634146341463415,0.5040650406504065,123,SIDEWAYS,True,2018
2018-04-10,0.4878048780487805,0.4959349593495935,123,SIDEWAYS,True,2018
2018-04-11,0.4959349593495935,0.5121951219512195,123,SIDEWAYS,True,2018
2018-04-12,0.5284552845528455,0.4796747967479675,123,SIDEWAYS,True,2018
2018-04-13,0.5040650406504065,0.4959349593495935,123,SIDEWAYS,True,2018
2018-04-16,0.5691056910569106,0.4959349593495935,123,SIDEWAYS,True,2018
2018-04-17,0.5772357723577236,0.4796747967479675,123,SIDEWAYS,True,2018
2018-04-18,0.5934959349593496,0.4878048780487805,123,SIDEWAYS,True,2018
2018-04-19,0.6178861788617886,0.4959349593495935,123,SIDEWAYS,True,2018
2018-04-20,0.6504065040650406,0.5284552845528455,123,BULL,True,2018
2018-04-23,0.6666666666666666,0.5365853658536586,123,BULL,True,2018
2018-04-24,0.6260162601626016,0.5284552845528455,123,BULL,True,2018
2018-04-25,0.5934959349593496,0.5121951219512195,123,SIDEWAYS,True,2018
2018-04-26,0.6260162601626016,0.5121951219512195,123,BULL,True,2018
2018-04-27,0.6422764227642277,0.5447154471544715,123,BULL,True,2018
2018-04-30,0.6666666666666666,0.5609756097560976,123,BULL,True,2018
2018-05-02,0.6341463414634146,0.5365853658536586,123,BULL,True,2018
2018-05-03,0.5691056910569106,0.5040650406504065,123,SIDEWAYS,True,2018
2018-05-04,0.5365853658536586,0.4959349593495935,123,SIDEWAYS,True,2018
2018-05-07,0.5934959349593496,0.5040650406504065,123,SIDEWAYS,True,2018
2018-05-08,0.5983606557377049,0.5163934426229508,122,SIDEWAYS,True,2018
2018-05-09,0.5853658536585366,0.5040650406504065,123,SIDEWAYS,True,2018
2018-05-10,0.44715447154471544,0.4796747967479675,123,SIDEWAYS,True,2018
2018-05-11,0.5,0.48360655737704916,122,SIDEWAYS,True,2018
2018-05-14,0.45081967213114754,0.45901639344262296,122,SIDEWAYS,True,2018
2018-05-15,0.3902439024390244,0.43902439024390244,123,BEAR,True,2018
2018-05-16,0.4016393442622951,0.45081967213114754,122,SIDEWAYS,True,2018
2018-05-17,0.4262295081967213,0.45081967213114754,122,SIDEWAYS,True,2018
2018-05-18,0.319672131147541,0.4180327868852459,122,BEAR,True,2018
2018-05-21,0.2845528455284553,0.3821138211382114,123,BEAR,True,2018
2018-05-22,0.2786885245901639,0.39344262295081966,122,BEAR,True,2018
2018-05-23,0.27049180327868855,0.36065573770491804,122,BEAR,True,2018
2018-05-24,0.2682926829268293,0.3902439024390244,123,BEAR,True,2018
2018-05-25,0.2764227642276423,0.3902439024390244,123,BEAR,True,2018
2018-05-28,0.3629032258064516,0.3951612903225806,124,BEAR,True,2018
2018-05-29,0.3252032520325203,0.4065040650406504,123,BEAR,True,2018
2018-05-30,0.3252032520325203,0.3902439024390244,123,BEAR,True,2018
2018-05-31,0.3333333333333333,0.3821138211382114,123,BEAR,True,2018
2018-06-01,0.29838709677419356,0.3709677419354839,124,BEAR,True,2018
2018-06-04,0.23387096774193547,0.3225806451612903,124,BEAR,True,2018
2018-06-05,0.21774193548387097,0.2661290322580645,124,BEAR,True,2018
2018-06-06,0.25,0.27419354838709675,124,BEAR,True,2018
2018-06-07,0.28225806451612906,0.33064516129032256,124,BEAR,True,2018
2018-06-08,0.27419354838709675,0.3387096774193548,124,BEAR,True,2018
2018-06-11,0.3089430894308943,0.34959349593495936,123,BEAR,True,2018
2018-06-12,0.34959349593495936,0.36585365853658536,123,BEAR,True,2018
2018-06-13,0.3089430894308943,0.34146341463414637,123,BEAR,True,2018
2018-06-14,0.3333333333333333,0.3252032520325203,123,BEAR,True,2018
2018-06-15,0.33064516129032256,0.31451612903225806,124,BEAR,True,2018
2018-06-18,0.328,0.32,125,BEAR,True,2018
2018-06-19,0.28,0.28,125,BEAR,True,2018
2018-06-20,0.296,0.296,125,BEAR,True,2018
2018-06-21,0.2661290322580645,0.2903225806451613,124,BEAR,True,2018
2018-06-22,0.2661290322580645,0.29838709677419356,124,BEAR,True,2018
2018-06-25,0.24,0.264,125,BEAR,True,2018
2018-06-26,0.24,0.248,125,BEAR,True,2018
2018-06-27,0.152,0.2,125,BEAR,True,2018
2018-06-28,0.144,0.192,125,BEAR,True,2018
2018-06-29,0.18548387096774194,0.20161290322580644,124,BEAR,True,2018
2018-07-02,0.184,0.208,125,BEAR,True,2018
2018-07-03,0.18548387096774194,0.22580645161290322,124,BEAR,True,2018
2018-07-04,0.208,0.232,125,BEAR,True,2018
2018-07-05,0.22580645161290322,0.21774193548387097,124,BEAR,True,2018
2018-07-06,0.21774193548387097,0.22580645161290322,124,BEAR,True,2018
2018-07-09,0.2661290322580645,0.24193548387096775,124,BEAR,True,2018
2018-07-10,0.344,0.264,125,BEAR,True,2018
2018-07-11,0.336,0.264,125,BEAR,True,2018
2018-07-12,0.29838709677419356,0.27419354838709675,124,BEAR,True,2018
2018-07-13,0.304,0.256,125,BEAR,True,2018
2018-07-16,0.216,0.224,125,BEAR,True,2018
2018-07-17,0.256,0.232,125,BEAR,True,2018
2018-07-18,0.224,0.208,125,BEAR,True,2018
2018-07-19,0.24193548387096775,0.20967741935483872,124,BEAR,True,2018
2018-07-20,0.24,0.216,125,BEAR,True,2018
2018-07-23,0.272,0.232,125,BEAR,True,2018
2018-07-24,0.3709677419354839,0.25806451612903225,124,BEAR,True,2018
2018-07-25,0.408,0.256,125,BEAR,True,2018
2018-07-26,0.416,0.248,125,BEAR,True,2018
2018-07-27,0.45161290322580644,0.25,124,BEAR,True,2018
2018-07-30,0.5,0.28225806451612906,124,BEAR,True,2018
2018-07-31,0.544,0.288,125,BEAR,True,2018
2018-08-01,0.528,0.28,125,BEAR,True,2018
2018-08-02,0.608,0.288,125,BEAR,True,2018
2018-08-03,0.648,0.32,125,BEAR,True,2018
2018-08-06,0.68,0.32,125,BEAR,True,2018
2018-08-07,0.664,0.312,125,BEAR,True,2018
2018-08-08,0.64,0.312,125,BEAR,True,2018
2018-08-09,0.6370967741935484,0.29838709677419356,124,BEAR,True,2018
2018-08-10,0.6451612903225806,0.2903225806451613,124,BEAR,True,2018
2018-08-13,0.56,0.28,125,BEAR,True,2018
2018-08-14,0.576,0.304,125,BEAR,True,2018
2018-08-16,0.544,0.304,125,BEAR,True,2018
2018-08-17,0.56,0.312,125,BEAR,True,2018
2018-08-20,0.576,0.32,125,BEAR,True,2018
2018-08-21,0.6,0.344,125,BEAR,True,2018
2018-08-23,0.6111111111111112,0.3412698412698413,126,BEAR,True,2018
2018-08-24,0.6031746031746031,0.3253968253968254,126,BEAR,True,2018
2018-08-27,0.6587301587301587,0.35714285714285715,126,BEAR,True,2018
2018-08-28,0.6587301587301587,0.36507936507936506,126,BEAR,True,2018
2018-08-29,0.6507936507936508,0.38095238095238093,126,BEAR,True,2018
2018-08-30,0.664,0.392,125,BEAR,True,2018
2018-08-31,0.6666666666666666,0.40476190476190477,126,SIDEWAYS,True,2018
2018-09-03,0.6904761904761905,0.42063492063492064,126,SIDEWAYS,True,2018
2018-09-04,0.5714285714285714,0.373015873015873,126,BEAR,True,2018
2018-09-05,0.5793650793650794,0.35714285714285715,126,BEAR,True,2018
2018-09-06,0.5634920634920635,0.38095238095238093,126,BEAR,True,2018
2018-09-07,0.5952380952380952,0.3968253968253968,126,BEAR,True,2018
2018-09-10,0.5396825396825397,0.3492063492063492,126,BEAR,True,2018
2018-09-11,0.49206349206349204,0.3412698412698413,126,BEAR,True,2018
2018-09-12,0.49206349206349204,0.3333333333333333,126,BEAR,True,2018
2018-09-14,0.5396825396825397,0.3492063492063492,126,BEAR,True,2018
2018-09-17,0.5317460317460317,0.36507936507936506,126,BEAR,True,2018
2018-09-18,0.4365079365079365,0.31746031746031744,126,BEAR,True,2018
2018-09-19,0.42063492063492064,0.30952380952380953,126,BEAR,True,2018
2018-09-21,0.2777777777777778,0.2619047619047619,126,BEAR,True,2018
2018-09-24,0.21428571428571427,0.23015873015873015,126,BEAR,True,2018
2018-09-25,0.21428571428571427,0.23015873015873015,126,BEAR,True,2018
2018-09-26,0.23015873015873015,0.24603174603174602,126,BEAR,True,2018
2018-09-27,0.18253968253968253,0.23015873015873015,126,BEAR,True,2018
2018-09-28,0.1111111111111111,0.1984126984126984,126,BEAR,True,2018
2018-10-01,0.10317460317460317,0.2222222222222222,126,BEAR,True,2018
2018-10-03,0.1111111111111111,0.1984126984126984,126,BEAR,True,2018
2018-10-04,0.03968253968253968,0.16666666666666666,126,BEAR,True,2018
2018-10-05,0.024,0.112,125,BEAR,True,2018
2018-10-08,0.031496062992125984,0.13385826771653545,127,BEAR,True,2018
2018-10-09,0.03937007874015748,0.09448818897637795,127,BEAR,True,2018
2018-10-10,0.08661417322834646,0.15748031496062992,127,BEAR,True,2018
2018-10-11,0.07086614173228346,0.13385826771653545,127,BEAR,True,2018
2018-10-12,0.10236220472440945,0.1889763779527559,127,BEAR,True,2018
2018-10-15,0.11811023622047244,0.1968503937007874,127,BEAR,True,2018
2018-10-16,0.09448818897637795,0.2283464566929134,127,BEAR,True,2018
