scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,pattern,gate_pattern,gate_rvol,gate_clv,naive_baseline_fired,data_source_flags
TECHNICAL_INTRADAY,SUMICHEM,400 IST,BULL,400 IST,465.1,460.45,472.08,474.4,476.73,479.05,406 IST,466.1,SESSION_CLOSE,0.215,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SUMICHEM,403 IST,BULL,403 IST,464.55,459.9,471.52,473.84,476.16,478.49,407 IST,459.9,STOP_LOSS,-1.0,4,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SUMICHEM,412 IST,BULL,412 IST,464.95,460.3,471.92,474.25,476.57,478.9,418 IST,466.65,SESSION_CLOSE,0.3656,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SUMICHEM,475 IST,BULL,475 IST,462.5,457.88,469.44,471.75,474.06,476.38,481 IST,458.95,SESSION_CLOSE,-0.7676,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,190 IST,BULL,190 IST,163.09,161.46,165.54,166.35,167.17,167.98,196 IST,162.81,SESSION_CLOSE,-0.1717,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,217 IST,BULL,217 IST,167.11,165.44,169.62,170.45,171.29,172.12,222 IST,165.44,STOP_LOSS,-1.0,5,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,268 IST,SIDEWAYS,268 IST,163.05,161.42,165.5,166.31,167.13,167.94,274 IST,161.42,STOP_LOSS,-1.0,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,289 IST,BULL,289 IST,162.21,160.59,164.64,165.45,166.27,167.08,295 IST,160.59,STOP_LOSS,-1.0,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,346 IST,BULL,346 IST,158.55,156.96,160.93,161.72,162.51,163.31,347 IST,156.96,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,394 IST,BULL,394 IST,164.85,163.2,167.32,168.15,168.97,169.8,396 IST,168.15,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,424 IST,BEAR,424 IST,159.89,158.29,162.29,163.09,163.89,164.69,425 IST,158.29,STOP_LOSS,-1.0,1,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,442 IST,BULL,442 IST,160.8,159.19,163.21,164.02,164.82,165.62,448 IST,160.65,SESSION_CLOSE,-0.0933,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,448 IST,BULL,448 IST,160.65,159.04,163.06,163.86,164.67,165.47,450 IST,163.86,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,460 IST,BULL,460 IST,164.64,162.99,167.11,167.93,168.76,169.58,466 IST,163.84,SESSION_CLOSE,-0.4859,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,472 IST,BULL,472 IST,166.0,164.34,168.49,169.32,170.15,170.98,475 IST,169.32,TARGET,2.0,3,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MBAPL,490 IST,BULL,490 IST,169.9,168.2,172.45,173.3,174.15,175.0,491 IST,168.2,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,148 IST,BULL,148 IST,994.0,984.06,1008.91,1013.88,1018.85,1023.82,154 IST,989.5,SESSION_CLOSE,-0.4527,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,172 IST,BULL,172 IST,994.3,984.36,1009.21,1014.19,1019.16,1024.13,178 IST,999.1,SESSION_CLOSE,0.4828,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,178 IST,BULL,178 IST,999.1,989.11,1014.09,1019.08,1024.08,1029.07,184 IST,998.3,SESSION_CLOSE,-0.0801,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,250 IST,BULL,250 IST,1024.2,1013.96,1039.56,1044.68,1049.8,1054.93,256 IST,1031.4,SESSION_CLOSE,0.703,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,253 IST,BULL,253 IST,1034.7,1024.35,1050.22,1055.39,1060.57,1065.74,259 IST,1030.3,SESSION_CLOSE,-0.4252,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,331 IST,BEAR,331 IST,1033.5,1023.16,1049.0,1054.17,1059.34,1064.51,337 IST,1036.4,SESSION_CLOSE,0.2806,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,400 IST,BULL,400 IST,1046.0,1035.54,1061.69,1066.92,1072.15,1077.38,406 IST,1045.0,SESSION_CLOSE,-0.0956,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,MAXHEALTH,523 IST,BULL,523 IST,1046.9,1036.43,1062.6,1067.84,1073.07,1078.31,527 IST,1036.43,STOP_LOSS,-1.0,4,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,79 IST,SIDEWAYS,79 IST,3551.0,3515.49,3604.26,3622.02,3639.78,3657.53,85 IST,3596.9,SESSION_CLOSE,1.2926,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,187 IST,BEAR,187 IST,3477.2,3442.43,3529.36,3546.74,3564.13,3581.52,193 IST,3493.6,SESSION_CLOSE,0.4716,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,226 IST,BULL,226 IST,3427.8,3393.52,3479.22,3496.36,3513.5,3530.63,232 IST,3435.4,SESSION_CLOSE,0.2217,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,274 IST,BULL,274 IST,3367.0,3333.33,3417.5,3434.34,3451.18,3468.01,280 IST,3371.9,SESSION_CLOSE,0.1455,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,325 IST,BULL,325 IST,3428.7,3394.41,3480.13,3497.27,3514.42,3531.56,327 IST,3394.41,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,328 IST,SIDEWAYS,328 IST,3391.1,3357.19,3441.97,3458.92,3475.88,3492.83,334 IST,3374.1,SESSION_CLOSE,-0.5013,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,349 IST,BEAR,349 IST,3328.0,3294.72,3377.92,3394.56,3411.2,3427.84,351 IST,3294.72,STOP_LOSS,-1.0,2,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,361 IST,BULL,361 IST,3344.1,3310.66,3394.26,3410.98,3427.7,3444.42,367 IST,3335.0,SESSION_CLOSE,-0.2721,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,LTTS,472 IST,BULL,472 IST,3298.0,3265.02,3347.47,3363.96,3380.45,3396.94,478 IST,3279.0,SESSION_CLOSE,-0.5761,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,124 IST,BULL,124 IST,413.85,409.71,420.06,422.13,424.2,426.27,125 IST,409.71,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,127 IST,BULL,127 IST,410.45,406.35,416.61,418.66,420.71,422.76,133 IST,410.0,SESSION_CLOSE,-0.1096,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,199 IST,BULL,199 IST,419.5,415.3,425.79,427.89,429.99,432.08,205 IST,418.0,SESSION_CLOSE,-0.3576,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,250 IST,BULL,250 IST,417.2,413.03,423.46,425.54,427.63,429.72,256 IST,416.5,SESSION_CLOSE,-0.1678,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,298 IST,BULL,298 IST,418.2,414.02,424.47,426.56,428.66,430.75,300 IST,414.02,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,352 IST,SIDEWAYS,352 IST,407.2,403.13,413.31,415.34,417.38,419.42,358 IST,409.8,SESSION_CLOSE,0.6385,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,379 IST,BULL,379 IST,414.85,410.7,421.07,423.15,425.22,427.3,385 IST,414.65,SESSION_CLOSE,-0.0482,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,400 IST,BULL,400 IST,414.95,410.8,421.17,423.25,425.32,427.4,406 IST,413.25,SESSION_CLOSE,-0.4097,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,418 IST,BULL,418 IST,412.95,408.82,419.14,421.21,423.27,425.34,424 IST,419.0,SESSION_CLOSE,1.4651,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,424 IST,BULL,424 IST,419.0,414.81,425.28,427.38,429.48,431.57,425 IST,414.81,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CHAMBLFERT,523 IST,BULL,523 IST,418.45,414.27,424.73,426.82,428.91,431.0,529 IST,419.4,SESSION_CLOSE,0.227,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,49 IST,BULL,49 IST,3574.0,3538.26,3627.61,3645.48,3663.35,3681.22,55 IST,3545.1,SESSION_CLOSE,-0.8086,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,97 IST,BULL,97 IST,3524.4,3489.16,3577.27,3594.89,3612.51,3630.13,98 IST,3594.89,TARGET,2.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,148 IST,BULL,148 IST,3479.2,3444.41,3531.39,3548.78,3566.18,3583.58,154 IST,3479.5,SESSION_CLOSE,0.0086,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,187 IST,BEAR,187 IST,3480.0,3445.2,3532.2,3549.6,3567.0,3584.4,193 IST,3476.7,SESSION_CLOSE,-0.0948,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,259 IST,BULL,259 IST,3577.8,3542.02,3631.47,3649.36,3667.25,3685.13,265 IST,3554.4,SESSION_CLOSE,-0.654,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,298 IST,BULL,298 IST,3519.0,3483.81,3571.78,3589.38,3606.98,3624.57,300 IST,3483.81,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,301 IST,BEAR,301 IST,3471.7,3436.98,3523.78,3541.13,3558.49,3575.85,307 IST,3490.1,SESSION_CLOSE,0.53,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,310 IST,BULL,310 IST,3517.9,3482.72,3570.67,3588.26,3605.85,3623.44,316 IST,3521.8,SESSION_CLOSE,0.1109,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,313 IST,BULL,313 IST,3517.4,3482.23,3570.16,3587.75,3605.34,3622.92,319 IST,3523.3,SESSION_CLOSE,0.1677,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,322 IST,BULL,322 IST,3548.7,3513.21,3601.93,3619.67,3637.42,3655.16,325 IST,3513.21,STOP_LOSS,-1.0,3,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,373 IST,BULL,373 IST,3513.1,3477.97,3565.8,3583.36,3600.93,3618.49,379 IST,3506.7,SESSION_CLOSE,-0.1822,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,385 IST,BULL,385 IST,3510.9,3475.79,3563.56,3581.12,3598.67,3616.23,391 IST,3494.0,SESSION_CLOSE,-0.4814,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,400 IST,BULL,400 IST,3606.3,3570.24,3660.39,3678.43,3696.46,3714.49,406 IST,3587.2,SESSION_CLOSE,-0.5296,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,436 IST,BULL,436 IST,3570.0,3534.3,3623.55,3641.4,3659.25,3677.1,442 IST,3569.4,SESSION_CLOSE,-0.0168,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,AJANTPHARM,466 IST,BULL,466 IST,3535.0,3499.65,3588.02,3605.7,3623.38,3641.05,472 IST,3535.4,SESSION_CLOSE,0.0113,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,124 IST,SIDEWAYS,124 IST,537.65,532.27,545.71,548.4,551.09,553.78,125 IST,532.27,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,184 IST,BULL,184 IST,556.55,550.98,564.9,567.68,570.46,573.25,186 IST,567.68,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,193 IST,BULL,193 IST,589.45,583.56,598.29,601.24,604.19,607.13,194 IST,601.24,TARGET,2.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,400 IST,BULL,400 IST,538.2,532.82,546.27,548.96,551.66,554.35,404 IST,548.96,TARGET,2.0,4,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,403 IST,BULL,403 IST,547.1,541.63,555.31,558.04,560.78,563.51,405 IST,558.04,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,406 IST,BULL,406 IST,562.5,556.88,570.94,573.75,576.56,579.38,407 IST,556.88,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SKIPPER,448 IST,BULL,448 IST,561.0,555.39,569.42,572.22,575.02,577.83,454 IST,560.85,SESSION_CLOSE,-0.0267,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,73 IST,BULL,73 IST,1035.0,1024.65,1050.53,1055.7,1060.88,1066.05,75 IST,1024.65,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,172 IST,BEAR,172 IST,1006.0,995.94,1021.09,1026.12,1031.15,1036.18,178 IST,1009.0,SESSION_CLOSE,0.2982,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,193 IST,BULL,193 IST,1018.6,1008.41,1033.88,1038.97,1044.06,1049.16,199 IST,1011.0,SESSION_CLOSE,-0.7461,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,223 IST,BULL,223 IST,1006.6,996.53,1021.7,1026.73,1031.77,1036.8,229 IST,1023.5,SESSION_CLOSE,1.6789,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,229 IST,BULL,229 IST,1023.5,1013.26,1038.85,1043.97,1049.09,1054.2,235 IST,1015.4,SESSION_CLOSE,-0.7914,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,250 IST,BULL,250 IST,1017.8,1007.62,1033.07,1038.16,1043.24,1048.33,256 IST,1024.2,SESSION_CLOSE,0.6288,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,352 IST,BULL,352 IST,966.0,956.34,980.49,985.32,990.15,994.98,358 IST,971.7,SESSION_CLOSE,0.5901,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,373 IST,BULL,373 IST,975.0,965.25,989.62,994.5,999.38,1004.25,379 IST,979.6,SESSION_CLOSE,0.4718,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,424 IST,BEAR,424 IST,986.5,976.64,1001.3,1006.23,1011.16,1016.1,430 IST,988.2,SESSION_CLOSE,0.1723,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,469 IST,BEAR,469 IST,974.4,964.66,989.02,993.89,998.76,1003.63,475 IST,985.0,SESSION_CLOSE,1.0878,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,475 IST,BULL,475 IST,985.0,975.15,999.78,1004.7,1009.62,1014.55,481 IST,989.6,SESSION_CLOSE,0.467,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,499 IST,BULL,499 IST,1003.8,993.76,1018.86,1023.88,1028.9,1033.91,500 IST,993.76,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,HINDALCO,541 IST,BULL,541 IST,974.3,964.56,988.91,993.79,998.66,1003.53,547 IST,978.2,SESSION_CLOSE,0.4003,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,223 IST,BULL,223 IST,195.26,193.31,198.19,199.17,200.14,201.12,229 IST,197.25,SESSION_CLOSE,1.0192,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,256 IST,BULL,256 IST,198.47,196.49,201.45,202.44,203.43,204.42,259 IST,202.44,TARGET,2.0,3,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,259 IST,BULL,259 IST,201.73,199.71,204.76,205.76,206.77,207.78,265 IST,201.03,SESSION_CLOSE,-0.347,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,373 IST,BEAR,373 IST,180.75,178.94,183.46,184.36,185.27,186.17,379 IST,182.62,SESSION_CLOSE,1.0346,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,397 IST,BULL,397 IST,183.1,181.27,185.85,186.76,187.68,188.59,403 IST,185.64,SESSION_CLOSE,1.3872,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,424 IST,BULL,424 IST,185.85,183.99,188.64,189.57,190.5,191.43,429 IST,183.99,STOP_LOSS,-1.0,5,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,448 IST,BEAR,448 IST,183.36,181.53,186.11,187.03,187.94,188.86,454 IST,184.87,SESSION_CLOSE,0.8235,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,454 IST,BULL,454 IST,184.87,183.02,187.64,188.57,189.49,190.42,460 IST,183.54,SESSION_CLOSE,-0.7194,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,SANDUMA,475 IST,BULL,475 IST,187.2,185.33,190.01,190.94,191.88,192.82,481 IST,187.16,SESSION_CLOSE,-0.0214,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,97 IST,BULL,97 IST,413.5,409.36,419.7,421.77,423.84,425.9,103 IST,410.75,SESSION_CLOSE,-0.6651,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,124 IST,BULL,124 IST,411.2,407.09,417.37,419.42,421.48,423.54,125 IST,407.09,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,172 IST,BULL,172 IST,408.75,404.66,414.88,416.92,418.97,421.01,178 IST,411.75,SESSION_CLOSE,0.7339,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,226 IST,BULL,226 IST,411.45,407.34,417.62,419.68,421.74,423.79,232 IST,414.8,SESSION_CLOSE,0.8142,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,229 IST,BULL,229 IST,415.1,410.95,421.33,423.4,425.48,427.55,235 IST,413.3,SESSION_CLOSE,-0.4336,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,433 IST,BULL,433 IST,396.5,392.54,402.45,404.43,406.41,408.4,439 IST,398.4,SESSION_CLOSE,0.4792,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,BEL,508 IST,BULL,508 IST,396.95,392.98,402.9,404.89,406.87,408.86,514 IST,396.55,SESSION_CLOSE,-0.1008,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,85 IST,BULL,85 IST,341.6,338.18,346.72,348.43,350.14,351.85,91 IST,339.85,SESSION_CLOSE,-0.5123,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,169 IST,BEAR,169 IST,333.75,330.41,338.76,340.42,342.09,343.76,175 IST,333.25,SESSION_CLOSE,-0.1498,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,205 IST,BULL,205 IST,339.3,335.91,344.39,346.09,347.78,349.48,211 IST,336.6,SESSION_CLOSE,-0.7958,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,235 IST,BULL,235 IST,340.9,337.49,346.01,347.72,349.42,351.13,241 IST,341.2,SESSION_CLOSE,0.088,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,373 IST,BULL,373 IST,329.0,325.71,333.94,335.58,337.22,338.87,374 IST,325.71,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,424 IST,BULL,424 IST,332.15,328.83,337.13,338.79,340.45,342.11,425 IST,328.83,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,NYKAA,505 IST,BULL,505 IST,343.35,339.92,348.5,350.22,351.93,353.65,511 IST,341.5,SESSION_CLOSE,-0.5388,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,THYROCARE,49 IST,BULL,49 IST,583.6,577.76,592.35,595.27,598.19,601.11,55 IST,582.7,SESSION_CLOSE,-0.1542,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
