scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,ABBOTINDIA,2022-12-21,BULL,21548.5,20957.4,22730.7,22328.05,TIME_EXPIRY,1.3188,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2022-12-22,BULL,21842.45,21229.83,23067.7,22263.1,TIME_EXPIRY,0.6866,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-04-05,BULL,22846.0,22157.01,24223.98,22301.85,TIME_EXPIRY,-0.7898,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-06-16,BULL,22711.5,22182.8,23768.91,23306.0,TIME_EXPIRY,1.1244,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-07-28,BULL,24059.95,23457.15,25265.55,23457.15,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-08-03,BULL,24555.8,23936.87,25793.66,23936.87,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-11-07,BULL,23786.45,23115.42,25128.51,23115.42,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2023-11-08,BULL,24265.7,23567.9,25661.29,23567.9,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-01-10,BULL,24609.25,23969.65,25888.46,25888.46,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-01-11,BULL,25339.65,24647.73,26723.48,25508.65,TIME_EXPIRY,0.2442,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-01-12,BULL,25748.9,25037.04,27172.61,25037.04,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-02-02,BULL,28064.3,26959.86,30273.17,29191.05,TIME_EXPIRY,1.0202,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-07-15,BULL,28596.8,27811.32,30167.75,27811.32,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2024-12-30,BULL,29803.25,28903.75,31602.25,28903.75,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2025-02-07,BULL,29799.6,28669.64,32059.53,28669.64,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABBOTINDIA,2025-06-26,BULL,33055.0,31983.25,35198.5,35198.5,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2020-11-13,BULL,76.9,72.07,86.57,86.57,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2020-11-14,BULL,80.85,75.76,91.02,91.02,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2020-11-27,BULL,88.45,82.74,99.86,91.25,TIME_EXPIRY,0.4906,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2020-12-01,BULL,93.6,87.83,105.14,89.95,TIME_EXPIRY,-0.6329,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2021-02-17,BULL,104.05,97.82,116.5,97.82,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2021-02-23,BULL,112.8,105.04,128.31,128.31,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2021-02-24,BULL,122.35,114.02,139.01,139.01,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-10-27,BULL,117.35,112.84,126.36,126.36,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-11-04,BULL,124.15,119.82,132.82,132.82,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-11-07,BULL,128.5,123.85,137.81,123.85,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-11-09,BULL,130.6,125.83,140.14,125.83,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-11-25,BULL,135.3,129.6,146.69,146.69,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-12-02,BULL,151.7,144.87,165.36,153.65,TIME_EXPIRY,0.2854,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2022-12-05,BULL,158.65,151.65,172.64,151.65,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2023-03-01,BULL,152.0,145.95,164.1,145.95,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2023-04-17,BULL,164.65,156.67,180.61,173.35,TIME_EXPIRY,1.0902,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2023-06-27,BULL,192.3,184.53,207.84,184.53,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2023-06-28,BULL,193.5,185.54,209.42,185.54,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2023-06-30,BULL,196.3,188.03,212.84,188.03,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2024-04-02,BULL,201.05,190.06,223.04,202.7,TIME_EXPIRY,0.1501,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2024-04-23,BULL,216.85,205.9,238.76,238.76,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2024-04-25,BULL,229.8,217.62,254.17,217.62,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2024-09-02,BULL,226.96,217.01,246.85,217.01,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2025-06-17,BULL,255.11,245.01,275.3,275.3,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2025-08-05,BULL,282.0,269.62,306.76,269.62,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2025-10-30,BULL,326.8,314.96,350.48,333.1,TIME_EXPIRY,0.5322,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2025-11-25,BULL,345.45,331.76,372.84,354.45,TIME_EXPIRY,0.6572,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2025-12-09,BULL,364.05,352.99,386.18,352.99,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2026-04-08,BULL,338.4,317.28,380.63,342.55,TIME_EXPIRY,0.1965,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2026-05-05,BULL,360.85,342.19,398.17,342.19,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2026-06-22,BULL,391.95,375.57,424.7,397.35,TIME_EXPIRY,0.3297,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABCAPITAL,2026-06-24,BULL,394.8,377.37,429.65,407.45,TIME_EXPIRY,0.7259,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2024-12-02,BULL,345.5,328.79,378.91,378.91,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2024-12-06,BULL,368.15,349.89,404.67,404.67,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2024-12-09,BULL,378.4,359.54,416.12,416.12,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2024-12-23,BULL,406.8,385.82,448.77,429.15,TIME_EXPIRY,1.065,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-07-14,BULL,486.45,464.32,530.7,464.32,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-07-31,BULL,515.05,486.13,572.89,486.13,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-09-12,BULL,545.7,520.51,596.08,520.51,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-09-15,BULL,564.35,538.76,615.53,538.76,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-10-20,BULL,580.9,553.55,635.6,635.6,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-10-21,BULL,603.65,575.47,660.0,660.0,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-10-23,BULL,625.45,596.24,683.88,683.88,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-10-29,BULL,648.75,616.0,714.26,616.0,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-10-31,BULL,662.05,628.85,728.46,628.85,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2025-11-03,BULL,683.8,650.67,750.06,650.67,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2026-06-29,BULL,659.5,625.57,727.36,625.57,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABDL,2026-07-06,BULL,702.7,665.79,776.52,665.79,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2023-09-08,BULL,422.7,411.04,446.02,411.04,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2023-10-13,BULL,458.55,442.83,489.98,442.83,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2023-12-18,BULL,475.5,460.89,504.73,460.89,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-01-12,BULL,498.7,479.52,537.07,479.52,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-02-27,BULL,525.75,507.69,561.86,507.69,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-04-16,BULL,513.3,495.54,548.81,548.81,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-04-23,BULL,530.1,511.56,567.18,567.18,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-06-03,BULL,574.8,547.86,628.69,547.86,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-08-20,BULL,751.4,712.08,830.03,712.08,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-08-21,BULL,772.55,733.64,850.36,733.64,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-10-16,BULL,779.05,733.14,870.86,733.14,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2024-11-27,BULL,883.5,836.62,977.26,836.62,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2025-07-10,BULL,850.3,814.3,922.31,870.2,TIME_EXPIRY,0.5527,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2026-02-18,BULL,906.85,865.31,989.93,865.31,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2026-06-10,BULL,1110.3,1049.22,1232.46,1170.8,TIME_EXPIRY,0.9905,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ABSLAMC,2026-06-15,BULL,1146.1,1083.08,1272.14,1191.3,TIME_EXPIRY,0.7172,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2017-04-24,BULL,1607.0,1560.59,1699.82,1699.82,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2017-07-12,BULL,1705.95,1653.21,1811.42,1731.2,TIME_EXPIRY,0.4788,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2017-07-14,BULL,1755.1,1699.42,1866.47,1699.42,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2017-08-03,BULL,1810.6,1747.03,1937.75,1789.3,TIME_EXPIRY,-0.335,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2017-09-12,BULL,1851.25,1796.89,1959.98,1796.89,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2018-01-16,BULL,1850.25,1804.72,1941.31,1804.72,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2019-09-20,BULL,1633.85,1566.28,1768.99,1566.28,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2020-10-08,BULL,1517.9,1453.33,1647.04,1578.8,TIME_EXPIRY,0.9432,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2020-10-27,BULL,1683.85,1611.88,1827.78,1611.88,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2021-03-23,BULL,1913.75,1816.14,2108.98,1885.7,TIME_EXPIRY,-0.2874,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2021-07-15,BULL,2112.45,2055.33,2226.68,2226.68,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2021-07-19,BULL,2151.9,2097.33,2261.03,2261.03,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2021-07-20,BULL,2308.85,2243.61,2439.32,2439.32,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2022-01-14,BULL,2358.1,2282.34,2509.63,2282.34,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2022-09-13,BULL,2572.8,2479.34,2759.72,2759.72,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2022-09-14,BULL,2743.2,2635.23,2959.15,2635.23,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2022-12-02,BULL,2609.3,2522.6,2782.71,2592.5,TIME_EXPIRY,-0.1938,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2023-12-04,BULL,2019.5,1967.59,2123.32,2123.32,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2023-12-05,BULL,2184.8,2121.59,2311.21,2121.59,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-01-25,BULL,2467.65,2356.37,2690.21,2690.21,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-02-09,BULL,2628.05,2505.39,2873.37,2669.4,TIME_EXPIRY,0.3371,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-02-16,BULL,2720.4,2588.4,2984.4,2588.4,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-06-03,BULL,2682.8,2581.8,2884.8,2581.8,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-07-01,BULL,2749.6,2594.48,3059.84,2594.48,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACC,2024-09-13,BULL,2517.45,2449.18,2653.99,2449.18,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2017-04-17,BULL,1546.45,1490.06,1659.22,1490.06,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2021-07-05,BULL,1374.9,1262.84,1599.02,1436.5,TIME_EXPIRY,0.5497,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-10-19,BULL,1205.3,1148.28,1319.34,1319.34,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-10-31,BULL,1281.05,1210.19,1422.76,1422.76,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-11-02,BULL,1334.05,1257.14,1487.87,1487.87,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-11-10,BULL,1483.65,1394.59,1661.78,1533.35,TIME_EXPIRY,0.558,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-11-14,BULL,1551.45,1454.37,1745.6,1616.25,TIME_EXPIRY,0.6675,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2022-11-29,BULL,1682.7,1582.31,1883.48,1582.31,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2023-08-21,BULL,1530.4,1455.65,1679.91,1567.85,TIME_EXPIRY,0.501,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2024-02-14,BULL,1972.5,1847.9,2221.7,1847.9,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2024-04-04,BULL,1908.45,1786.45,2152.45,1786.45,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2024-06-13,BULL,1770.0,1693.12,1923.76,1693.12,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2024-07-05,BULL,1852.6,1766.09,2025.61,1766.09,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCELYA,2024-07-12,BULL,1924.05,1825.53,2121.09,1825.53,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2025-07-31,BULL,315.95,295.75,356.34,295.75,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2025-10-17,BULL,283.55,266.92,316.82,266.92,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2025-11-10,BULL,295.1,277.23,330.84,330.84,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2025-12-01,BULL,344.35,320.31,392.43,320.31,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-01-06,BULL,370.25,343.95,422.85,343.95,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-02-26,BULL,350.85,333.04,386.48,333.04,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-03-18,BULL,360.6,341.05,399.7,399.7,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-04-06,BULL,409.35,385.65,456.74,431.8,TIME_EXPIRY,0.9474,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-05-11,BULL,476.1,449.95,528.4,449.95,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-07-10,BULL,513.45,487.9,564.54,487.9,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-07-13,BULL,524.45,498.56,576.23,498.56,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-07-20,BULL,527.55,502.33,577.99,502.33,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACCENTMIC,2026-08-07,BULL,543.9,518.02,595.66,595.66,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-02-03,BULL,53.05,50.24,58.66,58.66,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-02-08,BULL,57.1,53.8,63.7,53.8,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-04-06,BULL,68.1,64.05,76.21,64.05,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-06-15,BULL,74.3,69.46,83.98,69.46,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-09-05,BULL,74.25,68.36,86.02,68.36,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-10-25,BULL,79.8,74.81,89.78,89.78,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-11-02,BULL,93.55,87.68,105.3,87.68,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-11-14,BULL,114.0,105.34,131.31,105.34,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2017-11-20,BULL,130.45,118.86,153.62,153.62,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2018-01-04,BULL,155.0,145.29,174.42,166.6,TIME_EXPIRY,1.1943,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2018-01-25,BULL,185.45,171.51,213.33,171.51,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2018-04-23,BULL,193.4,182.92,214.36,182.92,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2020-10-01,BULL,72.3,67.55,81.8,67.55,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2020-11-09,BULL,76.35,71.71,85.63,85.63,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2020-11-14,BULL,87.3,81.75,98.4,98.4,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2020-11-27,BULL,113.3,104.49,130.91,130.91,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2020-12-01,BULL,126.95,117.3,146.26,117.3,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2021-02-02,BULL,155.35,144.39,177.27,157.85,TIME_EXPIRY,0.2281,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2021-05-24,BULL,169.1,160.32,186.66,186.66,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2021-06-15,BULL,242.45,224.7,277.96,224.7,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ACE,2021-07-26,BULL,263.7,245.16,300.77,245.16,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
