scanner,symbol,entry_date,exit_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_period_days,ledger_type,data_source
WEALTH_ENGINE,RELAXO,2020-06-10,2020-07-14,BULL,674.55,620.59,836.44,620.59,STOP_LOSS,-1.0,24,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2020-08-07,2020-10-30,SIDEWAYS,637.2,586.22,790.13,664.35,TIME_EXPIRY,0.5326,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2020-11-03,2021-01-01,SIDEWAYS,685.85,630.98,850.45,850.45,TARGET,3.0,43,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-01-06,2021-01-18,BULL,898.85,826.94,1114.57,826.94,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-01-19,2021-04-13,BULL,839.4,772.25,1040.86,891.0,TIME_EXPIRY,0.7684,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-04-22,2021-05-24,BULL,904.8,832.42,1121.95,1121.95,TARGET,3.0,22,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-05-26,2021-08-18,BULL,1101.8,1013.66,1366.23,1199.15,TIME_EXPIRY,1.1044,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-08-23,2021-11-15,BULL,1173.2,1079.34,1454.77,1332.05,TIME_EXPIRY,1.6925,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-11-22,2021-11-29,BULL,1292.6,1189.19,1602.82,1189.19,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2021-11-30,2022-02-22,BULL,1294.65,1191.08,1605.37,1231.05,TIME_EXPIRY,-0.6141,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2023-05-31,2023-08-23,SIDEWAYS,902.1,829.93,1118.6,931.4,TIME_EXPIRY,0.406,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2023-08-28,2023-08-31,BULL,933.65,858.96,1157.73,858.96,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2023-09-01,2023-11-24,BULL,924.3,850.36,1146.13,910.05,TIME_EXPIRY,-0.1927,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2023-12-01,2024-01-31,SIDEWAYS,915.1,841.89,1134.72,841.89,STOP_LOSS,-1.0,43,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2024-07-25,2024-08-13,SIDEWAYS,867.55,798.15,1075.76,798.15,STOP_LOSS,-1.0,13,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELAXO,2026-06-25,2026-07-08,BULL,413.55,380.47,512.8,380.47,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2017-07-18,2017-10-10,BULL,362.2,333.22,449.13,417.7,TIME_EXPIRY,1.9154,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2017-10-16,2018-01-08,BULL,417.9,384.47,518.2,449.1,TIME_EXPIRY,0.9332,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2018-01-11,2018-04-05,BULL,446.9,411.15,554.16,442.6,TIME_EXPIRY,-0.1203,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2018-04-13,2018-07-06,BULL,447.45,411.65,554.84,475.2,TIME_EXPIRY,0.7752,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2018-07-10,2018-08-21,BULL,488.85,449.74,606.17,606.17,TARGET,3.0,30,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2018-08-24,2018-10-01,BULL,608.85,560.14,754.97,560.14,STOP_LOSS,-1.0,26,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2018-10-05,2018-12-28,SIDEWAYS,499.9,459.91,619.88,520.8,TIME_EXPIRY,0.5226,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-01-04,2019-03-18,SIDEWAYS,523.6,481.71,649.26,649.26,TARGET,3.0,51,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-03-20,2019-05-02,BULL,655.55,603.11,812.88,603.11,STOP_LOSS,-1.0,31,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-05-10,2019-07-31,SIDEWAYS,596.3,548.6,739.41,548.6,STOP_LOSS,-1.0,58,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-08-13,2019-09-16,SIDEWAYS,607.55,558.95,753.36,558.95,STOP_LOSS,-1.0,24,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-09-20,2019-11-14,SIDEWAYS,597.8,549.98,741.27,741.27,TARGET,3.0,39,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2019-11-21,2020-01-30,BULL,732.8,674.18,908.67,674.18,STOP_LOSS,-1.0,50,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-02-01,2020-03-05,SIDEWAYS,659.3,606.56,817.53,606.56,STOP_LOSS,-1.0,24,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-04-22,2020-06-17,SIDEWAYS,649.9,597.91,805.88,805.88,TARGET,3.0,40,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-06-22,2020-07-27,BULL,832.2,765.62,1031.93,1031.93,TARGET,3.0,25,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-07-28,2020-08-03,BULL,1037.9,954.87,1287.0,954.87,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-08-04,2020-10-27,BULL,1025.0,943.0,1271.0,958.65,TIME_EXPIRY,-0.8091,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-10-29,2020-11-02,BULL,966.0,888.72,1197.84,888.72,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2020-11-03,2021-01-26,BULL,881.9,811.35,1093.56,877.9,TIME_EXPIRY,-0.0567,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-02-02,2021-04-27,SIDEWAYS,917.8,844.38,1138.07,913.45,TIME_EXPIRY,-0.0592,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-05-28,2021-08-20,SIDEWAYS,998.4,918.53,1238.02,1040.75,TIME_EXPIRY,0.5302,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-08-25,2021-10-14,BULL,1049.75,965.77,1301.69,1301.69,TARGET,3.0,36,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-10-19,2021-10-29,BULL,1302.0,1197.84,1614.48,1197.84,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-11-01,2021-11-19,BULL,1209.5,1112.74,1499.78,1112.74,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2021-11-24,2022-02-16,BULL,1120.7,1031.04,1389.67,1164.6,TIME_EXPIRY,0.4896,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2022-02-18,2022-03-04,SIDEWAYS,1155.5,1063.06,1432.82,1063.06,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2022-03-09,2022-06-01,SIDEWAYS,1122.0,1032.24,1391.28,1321.5,TIME_EXPIRY,2.2226,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2022-06-08,2022-06-22,BULL,1298.3,1194.44,1609.89,1194.44,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2022-06-28,2022-09-20,SIDEWAYS,1204.7,1108.32,1493.83,1162.7,TIME_EXPIRY,-0.4358,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2022-10-28,2023-01-20,SIDEWAYS,1204.0,1107.68,1492.96,1158.3,TIME_EXPIRY,-0.4745,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2023-05-09,2023-08-01,SIDEWAYS,1181.75,1087.21,1465.37,1243.2,TIME_EXPIRY,0.65,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2023-08-03,2023-10-18,SIDEWAYS,1237.95,1138.91,1535.06,1138.91,STOP_LOSS,-1.0,54,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2023-11-15,2024-01-30,SIDEWAYS,1178.2,1083.94,1460.97,1460.97,TARGET,3.0,54,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2024-02-05,2024-04-29,BULL,1439.0,1323.88,1784.36,1419.5,TIME_EXPIRY,-0.1694,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2024-05-07,2024-07-30,BULL,1401.5,1289.38,1737.86,1515.3,TIME_EXPIRY,1.015,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2024-08-02,2024-10-03,BULL,1499.3,1379.36,1859.13,1379.36,STOP_LOSS,-1.0,44,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2025-04-28,2025-07-21,SIDEWAYS,1368.8,1259.3,1697.31,1412.8,TIME_EXPIRY,0.4018,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2025-07-23,2025-10-15,BULL,1424.6,1310.63,1766.5,1466.8,TIME_EXPIRY,0.3703,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2025-10-21,2026-01-13,BULL,1465.2,1347.98,1816.85,1413.6,TIME_EXPIRY,-0.4402,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2026-02-04,2026-03-03,SIDEWAYS,1456.8,1340.26,1806.43,1340.26,STOP_LOSS,-1.0,19,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELIANCE,2026-05-04,2026-05-15,SIDEWAYS,1463.1,1346.05,1814.24,1346.05,STOP_LOSS,-1.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-05-27,2025-05-29,SIDEWAYS,119.2,109.66,147.81,147.81,TARGET,3.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-05-30,2025-06-09,BULL,162.32,149.33,201.28,149.33,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-06-10,2025-06-18,BULL,146.43,134.72,181.57,134.72,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-06-19,2025-09-11,BULL,133.7,123.0,165.79,165.79,TARGET,3.0,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-09-16,2025-09-29,BULL,174.98,160.98,216.98,160.98,STOP_LOSS,-1.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-09-30,2025-10-10,BULL,158.65,145.96,196.73,145.96,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-10-14,2025-11-12,BULL,141.95,130.59,176.02,176.02,TARGET,3.0,21,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-11-17,2025-11-25,BULL,169.52,155.96,210.2,155.96,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2025-11-26,2026-01-08,BULL,151.56,139.44,187.93,139.44,STOP_LOSS,-1.0,31,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2026-01-12,2026-03-03,SIDEWAYS,148.37,136.5,183.98,136.5,STOP_LOSS,-1.0,35,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2026-04-27,2026-05-04,SIDEWAYS,149.9,137.91,185.88,137.91,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2026-06-19,2026-06-23,BULL,170.75,157.09,211.73,157.09,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RELTD,2026-06-24,2026-09-16,BULL,159.43,146.68,197.69,146.68,STOP_LOSS,-1.0,58,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2017-07-19,2017-07-28,BULL,813.15,748.1,1008.31,748.1,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2017-07-31,2017-08-09,BULL,741.45,682.13,919.4,682.13,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2018-01-05,2018-01-16,SIDEWAYS,715.2,657.98,886.85,657.98,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2018-07-25,2018-08-14,SIDEWAYS,621.85,572.1,771.09,572.1,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2018-08-16,2018-08-24,SIDEWAYS,607.55,558.95,753.36,558.95,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2019-03-26,2019-04-18,SIDEWAYS,459.2,422.46,569.41,422.46,STOP_LOSS,-1.0,17,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2020-01-21,2020-02-03,SIDEWAYS,346.95,319.19,430.22,319.19,STOP_LOSS,-1.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2020-02-06,2020-02-10,SIDEWAYS,350.85,322.78,435.05,322.78,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2020-12-01,2020-12-21,BULL,257.3,236.72,319.05,236.72,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-01-11,2021-01-27,BULL,261.2,240.3,323.89,240.3,STOP_LOSS,-1.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-02-02,2021-02-18,BULL,255.1,234.69,316.32,316.32,TARGET,3.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-02-19,2021-02-22,BULL,350.95,322.87,435.18,322.87,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-02-23,2021-03-17,BULL,340.7,313.44,422.47,313.44,STOP_LOSS,-1.0,16,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-03-19,2021-04-08,BULL,307.8,283.18,381.67,283.18,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-04-13,2021-05-03,BULL,283.7,261.0,351.79,351.79,TARGET,3.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-05-06,2021-06-11,BULL,332.1,305.53,411.8,411.8,TARGET,3.0,26,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-06-15,2021-06-18,BULL,402.9,370.67,499.6,370.67,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-06-21,2021-07-29,BULL,368.95,339.43,457.5,339.43,STOP_LOSS,-1.0,28,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-08-02,2021-08-11,BULL,339.85,312.66,421.41,312.66,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-08-12,2021-08-16,BULL,329.8,303.42,408.95,303.42,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-08-18,2021-08-20,SIDEWAYS,315.45,290.21,391.16,290.21,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2021-09-23,2021-10-22,SIDEWAYS,315.8,290.54,391.59,290.54,STOP_LOSS,-1.0,21,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2022-08-19,2022-08-29,BULL,247.4,227.61,306.78,227.61,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2022-08-30,2022-09-23,BULL,247.5,227.7,306.9,227.7,STOP_LOSS,-1.0,18,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2022-10-04,2022-10-10,BULL,234.2,215.46,290.41,215.46,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2022-10-27,2023-01-19,BULL,220.6,202.95,273.54,236.05,TIME_EXPIRY,0.8755,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-01-23,2023-02-14,BULL,233.9,215.19,290.04,215.19,STOP_LOSS,-1.0,16,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-02-16,2023-02-27,BULL,214.1,196.97,265.48,196.97,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-05-23,2023-06-07,BULL,228.25,209.99,283.03,283.03,TARGET,3.0,11,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-06-08,2023-08-04,BULL,287.25,264.27,356.19,356.19,TARGET,3.0,41,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-08-08,2023-10-13,BULL,346.45,318.73,429.6,429.6,TARGET,3.0,48,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-10-19,2023-10-23,BULL,421.35,387.64,522.47,387.64,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2023-10-25,2024-01-17,BULL,371.45,341.73,460.6,411.8,TIME_EXPIRY,1.3579,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-01-20,2024-03-11,BULL,404.7,372.32,501.83,372.32,STOP_LOSS,-1.0,36,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-03-14,2024-04-15,BULL,405.85,373.38,503.25,503.25,TARGET,3.0,22,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-04-22,2024-05-10,BULL,513.95,472.83,637.3,472.83,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-05-14,2024-06-04,BULL,483.45,444.77,599.48,444.77,STOP_LOSS,-1.0,15,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-06-05,2024-07-04,BULL,460.85,423.98,571.45,571.45,TARGET,3.0,21,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-07-08,2024-07-22,BULL,563.5,518.42,698.74,518.42,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-07-24,2024-08-05,BULL,536.35,493.44,665.07,493.44,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-08-06,2024-09-12,SIDEWAYS,466.2,428.9,578.09,578.09,TARGET,3.0,27,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-09-16,2024-10-04,BULL,548.9,504.99,680.64,504.99,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-10-08,2024-11-12,SIDEWAYS,503.4,463.13,624.22,463.13,STOP_LOSS,-1.0,25,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2024-11-28,2024-12-11,SIDEWAYS,505.45,465.01,626.76,465.01,STOP_LOSS,-1.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2025-06-10,2025-08-01,SIDEWAYS,430.8,396.34,534.19,396.34,STOP_LOSS,-1.0,38,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2025-10-08,2025-12-31,SIDEWAYS,388.35,357.28,481.55,429.7,TIME_EXPIRY,1.331,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2026-01-06,2026-01-20,BULL,421.9,388.15,523.16,388.15,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2026-01-28,2026-03-03,SIDEWAYS,403.85,371.54,500.77,371.54,STOP_LOSS,-1.0,24,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2026-04-16,2026-06-03,SIDEWAYS,398.6,366.71,494.26,366.71,STOP_LOSS,-1.0,32,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,REPCOHOME,2026-06-15,2026-08-13,SIDEWAYS,391.6,360.27,485.58,360.27,STOP_LOSS,-1.0,42,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RESPONIND,2018-04-12,2018-04-13,BULL,73.35,67.48,90.95,67.48,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RESPONIND,2018-04-16,2018-07-09,BULL,72.8,66.98,90.27,90.27,TARGET,3.0,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RESPONIND,2018-07-11,2018-08-07,BULL,91.6,84.27,113.58,84.27,STOP_LOSS,-1.0,19,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RESPONIND,2018-08-08,2018-08-31,BULL,93.95,86.43,116.5,86.43,STOP_LOSS,-1.0,17,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,RESPONIND,2018-09-05,2018-09-10,BULL,84.25,77.51,104.47,77.51,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
