scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_vcp_tightness,gate_vol_contraction,gate_pivot_breakout
ACCUMULATION,RAMCOCEM,2021-11-04 15:30:00 IST,BULL,2021-11-04 09:15:00 IST,1086.6,1031.48,1169.28,1196.84,1224.4,1251.96,2021-11-15 15:30:00 IST,1031.48,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2022-04-04 15:30:00 IST,BEAR,2022-04-04 09:15:00 IST,786.55,751.18,839.61,857.3,874.98,892.67,2022-04-22 15:30:00 IST,793.7,TIME_EXPIRY,0.2021,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2023-06-12 15:30:00 IST,BULL,2023-06-12 09:15:00 IST,937.75,901.55,992.05,1010.16,1028.26,1046.36,2023-06-30 15:30:00 IST,940.5,TIME_EXPIRY,0.076,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2025-06-05 15:30:00 IST,BULL,2025-06-05 09:15:00 IST,1005.3,966.05,1064.18,1083.8,1103.43,1123.05,2025-06-25 15:30:00 IST,1042.85,TIME_EXPIRY,0.9567,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,1177.2,1128.93,1249.6,1273.73,1297.87,1322.0,2025-08-06 15:30:00 IST,1149.3,TIME_EXPIRY,-0.578,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2026-02-05 15:30:00 IST,BULL,2026-02-05 09:15:00 IST,1161.4,1111.85,1235.73,1260.51,1285.28,1310.06,2026-02-19 15:30:00 IST,1111.85,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOCEM,2026-08-04 15:30:00 IST,BULL,2026-08-04 09:15:00 IST,945.9,915.15,992.02,1007.4,1022.78,1038.15,2026-08-05 15:30:00 IST,915.15,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RAMCOSYS,2020-08-21 15:30:00 IST,BULL,2020-08-21 09:15:00 IST,222.4,209.53,241.71,248.15,254.58,261.02,2020-08-27 15:30:00 IST,248.15,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RANEHOLDIN,2018-04-20 15:30:00 IST,BULL,2018-04-20 09:15:00 IST,2738.1,2600.92,2943.87,3012.46,3081.06,3149.65,2018-04-24 15:30:00 IST,2600.92,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RANEHOLDIN,2022-07-18 15:30:00 IST,BULL,2022-07-18 09:15:00 IST,647.45,618.14,691.41,706.06,720.72,735.37,2022-08-05 15:30:00 IST,706.06,TARGET,2.0,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RATNAMANI,2018-04-20 15:30:00 IST,BULL,2018-04-20 09:15:00 IST,653.55,626.7,693.82,707.24,720.67,734.09,2018-05-10 15:30:00 IST,647.35,TIME_EXPIRY,-0.2309,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RATNAMANI,2019-05-28 15:30:00 IST,BULL,2019-05-28 09:15:00 IST,660.0,635.92,696.12,708.16,720.2,732.24,2019-05-31 15:30:00 IST,635.92,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RATNAMANI,2023-11-16 15:30:00 IST,BULL,2023-11-16 09:15:00 IST,3443.8,3253.85,3728.72,3823.7,3918.67,4013.65,2023-11-30 15:30:00 IST,3823.7,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RECLTD,2019-01-14 15:30:00 IST,BULL,2019-01-14 09:15:00 IST,93.4,89.1,99.86,102.01,104.16,106.32,2019-01-28 15:30:00 IST,89.1,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RECLTD,2022-07-08 15:30:00 IST,BULL,2022-07-08 09:15:00 IST,98.1,94.75,103.12,104.8,106.47,108.15,2022-07-12 15:30:00 IST,94.75,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RECLTD,2023-11-08 15:30:00 IST,BULL,2023-11-08 09:15:00 IST,310.2,294.18,334.23,342.24,350.25,358.26,2023-11-14 15:30:00 IST,342.24,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,REDINGTON,2017-02-17 15:30:00 IST,BULL,2017-02-17 09:15:00 IST,54.3,52.47,57.04,57.96,58.87,59.79,2017-03-01 15:30:00 IST,52.47,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,REDTAPE,2024-04-02 15:30:00 IST,BULL,2024-04-02 09:15:00 IST,170.45,160.91,184.75,189.52,194.29,199.06,2024-04-22 15:30:00 IST,181.75,TIME_EXPIRY,1.185,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELAXO,2017-03-08 15:30:00 IST,BULL,2017-03-08 09:15:00 IST,226.75,216.61,241.97,247.04,252.11,257.18,2017-03-28 15:30:00 IST,239.45,TIME_EXPIRY,1.252,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELAXO,2019-01-14 15:30:00 IST,BEAR,2019-01-14 09:15:00 IST,376.8,363.78,396.33,402.84,409.35,415.86,2019-01-24 15:30:00 IST,363.78,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELAXO,2019-04-02 15:30:00 IST,BULL,2019-04-02 09:15:00 IST,418.2,400.8,444.3,453.0,461.7,470.4,2019-04-17 15:30:00 IST,453.0,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELAXO,2021-11-04 15:30:00 IST,BULL,2021-11-04 09:15:00 IST,1436.2,1352.19,1562.22,1604.22,1646.23,1688.23,2021-11-10 15:30:00 IST,1352.19,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELAXO,2023-06-02 15:30:00 IST,BULL,2023-06-02 09:15:00 IST,900.85,875.11,939.47,952.34,965.21,978.08,2023-06-22 15:30:00 IST,905.1,TIME_EXPIRY,0.1651,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2016-12-09 15:30:00 IST,BEAR,2016-12-09 09:15:00 IST,245.2,239.25,254.13,257.1,260.08,263.05,2016-12-29 15:30:00 IST,253.9,TIME_EXPIRY,1.4619,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2017-07-10 15:30:00 IST,BULL,2017-07-10 09:15:00 IST,355.75,344.18,373.1,378.89,384.67,390.46,2017-07-21 15:30:00 IST,378.89,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2018-04-18 15:30:00 IST,BULL,2018-04-18 09:15:00 IST,447.05,436.73,462.52,467.68,472.84,478.0,2018-04-25 15:30:00 IST,467.68,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2019-10-15 15:30:00 IST,BULL,2019-10-15 09:15:00 IST,650.15,625.45,687.2,699.55,711.9,724.25,2019-10-28 15:30:00 IST,699.55,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2022-08-18 15:30:00 IST,BULL,2022-08-18 09:15:00 IST,1268.4,1232.67,1322.0,1339.86,1357.72,1375.59,2022-08-22 15:30:00 IST,1232.67,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2023-05-04 15:30:00 IST,BULL,2023-05-04 09:15:00 IST,1166.7,1142.4,1203.16,1215.31,1227.46,1239.61,2023-05-24 15:30:00 IST,1163.0,TIME_EXPIRY,-0.1522,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2023-05-12 15:30:00 IST,BULL,2023-05-12 09:15:00 IST,1184.05,1160.39,1219.54,1231.37,1243.2,1255.03,2023-05-17 15:30:00 IST,1160.39,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2023-12-27 15:30:00 IST,BULL,2023-12-27 09:15:00 IST,1293.4,1266.34,1334.0,1347.53,1361.06,1374.59,2024-01-11 15:30:00 IST,1347.53,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2024-02-26 15:30:00 IST,BULL,2024-02-26 09:15:00 IST,1487.3,1447.47,1547.04,1566.96,1586.87,1606.79,2024-03-13 15:30:00 IST,1447.47,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2025-07-04 15:30:00 IST,BULL,2025-07-04 09:15:00 IST,1527.3,1491.49,1581.02,1598.92,1616.83,1634.74,2025-07-11 15:30:00 IST,1491.49,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RELIANCE,2025-11-14 15:30:00 IST,BULL,2025-11-14 09:15:00 IST,1518.9,1482.95,1572.83,1590.81,1608.79,1626.76,2025-12-04 15:30:00 IST,1535.6,TIME_EXPIRY,0.4645,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,REPCOHOME,2017-01-13 15:30:00 IST,BULL,2017-01-13 09:15:00 IST,648.1,615.39,697.16,713.52,729.87,746.22,2017-02-01 15:30:00 IST,713.52,TARGET,2.0,13,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,REPCOHOME,2017-12-15 15:30:00 IST,BULL,2017-12-15 09:15:00 IST,651.7,628.87,685.94,697.35,708.77,720.18,2017-12-29 15:30:00 IST,697.35,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,REPCOHOME,2021-12-02 15:30:00 IST,BULL,2021-12-02 09:15:00 IST,306.95,289.26,333.48,342.32,351.16,360.0,2021-12-16 15:30:00 IST,289.26,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RESPONIND,2022-02-01 15:30:00 IST,BULL,2022-02-01 09:15:00 IST,198.9,188.27,214.85,220.16,225.48,230.79,2022-02-21 15:30:00 IST,188.27,STOP_LOSS,-1.0,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RESPONIND,2023-09-06 15:30:00 IST,BULL,2023-09-06 09:15:00 IST,256.3,241.52,278.46,285.85,293.24,300.62,2023-09-07 15:30:00 IST,285.85,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RITES,2022-07-22 15:30:00 IST,BULL,2022-07-22 09:15:00 IST,127.6,122.92,134.61,136.95,139.29,141.63,2022-08-02 15:30:00 IST,136.95,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RITES,2022-08-01 15:30:00 IST,BULL,2022-08-01 09:15:00 IST,133.5,128.43,141.1,143.63,146.17,148.7,2022-08-05 15:30:00 IST,128.43,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROLEXRINGS,2022-09-05 15:30:00 IST,BULL,2022-09-05 09:15:00 IST,190.4,180.48,205.28,210.24,215.21,220.17,2022-09-13 15:30:00 IST,210.24,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROSSARI,2024-04-24 15:30:00 IST,BULL,2024-04-24 09:15:00 IST,760.85,723.91,816.26,834.73,853.2,871.67,2024-05-02 15:30:00 IST,723.91,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROSSTECH,2025-04-24 15:30:00 IST,BULL,2025-04-24 09:15:00 IST,322.45,312.61,337.22,342.14,347.06,351.98,2025-04-30 15:30:00 IST,312.61,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-01-09 15:30:00 IST,BULL,2017-01-09 09:15:00 IST,1120.0,1102.57,1146.15,1154.86,1163.58,1172.29,2017-01-10 15:30:00 IST,1102.57,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-03-27 15:30:00 IST,BULL,2017-03-27 09:15:00 IST,1095.0,1082.4,1113.9,1120.21,1126.51,1132.81,2017-04-03 15:30:00 IST,1082.4,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-08-18 15:30:00 IST,BULL,2017-08-18 09:15:00 IST,1051.0,1038.77,1069.34,1075.45,1081.57,1087.68,2017-08-24 15:30:00 IST,1038.77,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-10-12 15:30:00 IST,BEAR,2017-10-12 09:15:00 IST,1043.97,1030.93,1063.54,1070.06,1076.58,1083.1,2017-10-13 15:30:00 IST,1030.93,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-10-24 15:30:00 IST,BEAR,2017-10-24 09:15:00 IST,1041.98,1029.5,1060.69,1066.93,1073.17,1079.41,2017-11-01 15:30:00 IST,1066.93,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2017-11-01 15:30:00 IST,BULL,2017-11-01 09:15:00 IST,1054.0,1038.5,1077.24,1084.99,1092.74,1100.49,2017-11-08 15:30:00 IST,1038.5,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-07-09 15:30:00 IST,BEAR,2018-07-09 09:15:00 IST,1017.0,1008.86,1029.21,1033.28,1037.35,1041.42,2018-07-13 15:30:00 IST,1008.86,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-08-02 15:30:00 IST,BULL,2018-08-02 09:15:00 IST,1016.0,1007.28,1029.08,1033.45,1037.81,1042.17,2018-08-06 15:30:00 IST,1007.28,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-08-10 15:30:00 IST,BULL,2018-08-10 09:15:00 IST,1014.4,1004.38,1029.43,1034.44,1039.45,1044.46,2018-08-30 15:30:00 IST,1011.25,TIME_EXPIRY,-0.3144,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-11-06 15:30:00 IST,BEAR,2018-11-06 09:15:00 IST,1001.69,992.22,1015.9,1020.64,1025.37,1030.11,2018-11-09 15:30:00 IST,992.22,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-11-16 15:30:00 IST,BEAR,2018-11-16 09:15:00 IST,1001.08,991.03,1016.16,1021.18,1026.21,1031.23,2018-11-30 15:30:00 IST,991.03,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2018-11-27 15:30:00 IST,BEAR,2018-11-27 09:15:00 IST,1004.99,995.05,1019.89,1024.86,1029.83,1034.8,2018-12-03 15:30:00 IST,995.05,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ROUTE,2024-04-04 15:30:00 IST,BULL,2024-04-04 09:15:00 IST,1617.95,1589.0,1661.38,1675.85,1690.32,1704.8,2024-04-11 15:30:00 IST,1589.0,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RPGLIFE,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,1190.9,1125.39,1289.16,1321.92,1354.67,1387.43,2023-09-08 15:30:00 IST,1269.65,TIME_EXPIRY,1.2021,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RPGLIFE,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,2334.6,2212.73,2517.4,2578.34,2639.27,2700.2,2026-06-29 15:30:00 IST,2212.73,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RRKABEL,2025-04-22 15:30:00 IST,BEAR,2025-04-22 09:15:00 IST,967.75,921.5,1037.12,1060.24,1083.36,1106.49,2025-04-30 15:30:00 IST,1060.24,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RRKABEL,2026-08-11 15:30:00 IST,BULL,2026-08-11 09:15:00 IST,2812.8,2650.11,3056.84,3138.18,3219.52,3300.87,2026-08-31 15:30:00 IST,2928.4,TIME_EXPIRY,0.7106,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,RUBICON,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,958.75,905.65,1038.39,1064.94,1091.49,1118.04,2026-05-18 15:30:00 IST,997.4,TIME_EXPIRY,0.7279,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAFARI,2019-12-13 15:30:00 IST,BULL,2019-12-13 09:15:00 IST,300.2,285.65,322.02,329.3,336.58,343.85,2020-01-02 15:30:00 IST,311.5,TIME_EXPIRY,0.7766,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAFARI,2025-04-16 15:30:00 IST,BULL,2025-04-16 09:15:00 IST,2129.9,2013.29,2304.82,2363.13,2421.43,2479.74,2025-04-23 15:30:00 IST,2013.29,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAFARI,2025-05-14 15:30:00 IST,BULL,2025-05-14 09:15:00 IST,2214.0,2107.23,2374.15,2427.54,2480.93,2534.31,2025-06-03 15:30:00 IST,2294.2,TIME_EXPIRY,0.7511,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAFARI,2026-02-09 15:30:00 IST,BULL,2026-02-09 09:15:00 IST,2170.4,2058.04,2338.95,2395.13,2451.31,2507.5,2026-02-11 15:30:00 IST,2058.04,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAILIFE,2026-07-03 15:30:00 IST,BULL,2026-07-03 09:15:00 IST,1257.3,1199.57,1343.89,1372.76,1401.62,1430.48,2026-07-07 15:30:00 IST,1199.57,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAILIFE,2026-07-21 15:30:00 IST,BULL,2026-07-21 09:15:00 IST,1288.7,1232.59,1372.86,1400.92,1428.97,1457.02,2026-07-23 15:30:00 IST,1232.59,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAKSOFT,2023-06-02 15:30:00 IST,BULL,2023-06-02 09:15:00 IST,205.3,193.18,223.47,229.53,235.59,241.65,2023-06-07 15:30:00 IST,229.53,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAMHI,2025-07-18 15:30:00 IST,BULL,2025-07-18 09:15:00 IST,245.82,233.76,263.92,269.95,275.98,282.01,2025-07-24 15:30:00 IST,233.76,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANDHAR,2019-05-20 15:30:00 IST,BULL,2019-05-20 09:15:00 IST,295.6,282.25,315.62,322.29,328.97,335.64,2019-05-22 15:30:00 IST,282.25,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANGHVIMOV,2018-11-30 15:30:00 IST,BULL,2018-11-30 09:15:00 IST,61.1,57.89,65.92,67.53,69.13,70.74,2018-12-06 15:30:00 IST,57.89,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANOFICONR,2025-01-01 15:30:00 IST,BULL,2025-01-01 09:15:00 IST,4908.6,4789.29,5087.56,5147.21,5206.87,5266.52,2025-01-21 15:30:00 IST,4833.05,TIME_EXPIRY,-0.6332,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANOFICONR,2025-04-17 15:30:00 IST,BULL,2025-04-17 09:15:00 IST,4938.2,4791.55,5158.18,5231.5,5304.83,5378.15,2025-05-07 15:30:00 IST,4887.3,TIME_EXPIRY,-0.3471,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANOFICONR,2025-04-28 15:30:00 IST,BULL,2025-04-28 09:15:00 IST,4944.2,4837.83,5103.76,5156.94,5210.13,5263.32,2025-05-08 15:30:00 IST,4837.83,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANOFICONR,2025-05-07 15:30:00 IST,BULL,2025-05-07 09:15:00 IST,4954.0,4873.3,5075.06,5115.41,5155.76,5196.11,2025-05-09 15:30:00 IST,4873.3,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANOFICONR,2025-05-15 15:30:00 IST,BULL,2025-05-15 09:15:00 IST,5028.4,4937.45,5164.83,5210.3,5255.78,5301.26,2025-05-21 15:30:00 IST,5210.3,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SANSERA,2026-08-18 15:30:00 IST,BULL,2026-08-18 09:15:00 IST,4003.2,3780.34,4337.49,4448.92,4560.36,4671.79,2026-08-25 15:30:00 IST,3780.34,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SARDAEN,2023-07-25 15:30:00 IST,BULL,2023-07-25 09:15:00 IST,179.45,170.52,192.85,197.32,201.78,206.25,2023-07-31 15:30:00 IST,197.32,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SARDAEN,2024-09-12 15:30:00 IST,BULL,2024-09-12 09:15:00 IST,376.85,355.6,408.73,419.35,429.98,440.6,2024-09-18 15:30:00 IST,419.35,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SAREGAMA,2025-04-23 15:30:00 IST,BULL,2025-04-23 09:15:00 IST,565.55,533.26,613.98,630.12,646.27,662.41,2025-04-25 15:30:00 IST,533.26,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SATIN,2020-06-16 15:30:00 IST,BULL,2020-06-16 09:15:00 IST,89.5,84.26,97.36,99.98,102.61,105.23,2020-06-19 15:30:00 IST,99.98,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SATIN,2024-04-25 15:30:00 IST,BULL,2024-04-25 09:15:00 IST,255.3,241.45,276.08,283.0,289.93,296.86,2024-05-06 15:30:00 IST,241.45,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2021-08-03 15:30:00 IST,BULL,2021-08-03 09:15:00 IST,1049.0,1012.72,1103.43,1121.57,1139.71,1157.86,2021-08-06 15:30:00 IST,1012.72,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2023-05-29 15:30:00 IST,BULL,2023-05-29 09:15:00 IST,905.7,876.36,949.71,964.38,979.05,993.72,2023-06-16 15:30:00 IST,912.9,TIME_EXPIRY,0.2454,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2023-06-06 15:30:00 IST,BULL,2023-06-06 09:15:00 IST,926.05,898.94,966.72,980.28,993.83,1007.39,2023-06-20 15:30:00 IST,898.94,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2024-06-20 15:30:00 IST,BULL,2024-06-20 09:15:00 IST,732.5,712.25,762.87,772.99,783.12,793.24,2024-07-02 15:30:00 IST,712.25,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2025-10-16 15:30:00 IST,BULL,2025-10-16 09:15:00 IST,934.85,904.11,980.96,996.33,1011.7,1027.07,2025-10-23 15:30:00 IST,904.11,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBICARD,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,660.5,634.16,700.02,713.19,726.36,739.53,2026-08-14 15:30:00 IST,634.16,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBILIFE,2018-04-19 15:30:00 IST,BULL,2018-04-19 09:15:00 IST,722.9,698.18,759.99,772.35,784.71,797.07,2018-04-27 15:30:00 IST,772.35,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBILIFE,2021-03-08 15:30:00 IST,BULL,2021-03-08 09:15:00 IST,923.85,887.69,978.09,996.16,1014.24,1032.32,2021-03-16 15:30:00 IST,887.69,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBILIFE,2022-08-30 15:30:00 IST,BULL,2022-08-30 09:15:00 IST,1329.1,1283.3,1397.79,1420.69,1443.59,1466.48,2022-09-01 15:30:00 IST,1283.3,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,SBILIFE,2023-06-19 15:30:00 IST,BULL,2023-06-19 09:15:00 IST,1280.5,1245.29,1333.31,1350.92,1368.52,1386.13,2023-07-07 15:30:00 IST,1293.3,TIME_EXPIRY,0.3635,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
