scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_20d_high,gate_vol_surge,gate_rsi_corridor,gate_candle_struct,gate_atr_tightness,gate_52w_prox,naive_baseline_fired,data_source_flags
EOD,AJMERA,2024-10-18 15:30:00 IST,BULL,2024-10-18 09:15:00 IST,173.8,162.19,191.22,197.02,202.83,208.63,2024-11-01 15:30:00 IST,185.45,TIME_EXPIRY,1.0034,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,AJMERA,2024-11-26 15:30:00 IST,BULL,2024-11-26 09:15:00 IST,201.2,185.08,225.38,233.44,241.49,249.55,2024-12-10 15:30:00 IST,233.44,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKEM,2021-04-09 15:30:00 IST,BULL,2021-04-09 09:15:00 IST,2832.3,2716.08,3006.62,3064.73,3122.84,3180.95,2021-04-14 15:30:00 IST,2716.08,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKEM,2024-05-06 15:30:00 IST,BULL,2024-05-06 09:15:00 IST,5148.95,4960.6,5431.47,5525.64,5619.82,5713.99,2024-05-20 15:30:00 IST,5438.25,TIME_EXPIRY,1.536,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKEM,2024-08-07 15:30:00 IST,BULL,2024-08-07 09:15:00 IST,5512.25,5285.78,5851.96,5965.19,6078.43,6191.66,2024-08-21 15:30:00 IST,5768.05,TIME_EXPIRY,1.1295,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKYLAMINE,2017-03-23 15:30:00 IST,BULL,2017-03-23 09:15:00 IST,156.5,149.59,166.86,170.32,173.77,177.22,2017-03-24 15:30:00 IST,170.32,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKYLAMINE,2020-08-05 15:30:00 IST,BULL,2020-08-05 09:15:00 IST,990.3,945.63,1057.3,1079.64,1101.98,1124.31,2020-08-11 15:30:00 IST,1079.64,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKYLAMINE,2020-11-12 15:30:00 IST,BULL,2020-11-12 09:15:00 IST,1348.45,1284.42,1444.49,1476.5,1508.52,1540.53,2020-11-23 15:30:00 IST,1476.5,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKYLAMINE,2021-01-04 15:30:00 IST,BULL,2021-01-04 09:15:00 IST,1778.9,1687.49,1916.02,1961.73,2007.43,2053.14,2021-01-05 15:30:00 IST,1961.73,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALKYLAMINE,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,1954.6,1846.26,2117.11,2171.28,2225.44,2279.61,2026-07-17 15:30:00 IST,1846.26,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALLDIGI,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,386.75,361.0,425.38,438.26,451.14,464.02,2017-09-14 15:30:00 IST,361.0,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALLDIGI,2021-10-11 15:30:00 IST,BULL,2021-10-11 09:15:00 IST,496.1,470.07,535.15,548.16,561.18,574.2,2021-10-13 15:30:00 IST,470.07,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALLDIGI,2024-02-19 15:30:00 IST,BULL,2024-02-19 09:15:00 IST,875.05,810.07,972.51,1005.0,1037.49,1069.98,2024-02-28 15:30:00 IST,810.07,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ALPEXSOLAR,2025-11-03 15:30:00 IST,BULL,2025-11-03 09:15:00 IST,1284.8,1200.4,1411.41,1453.61,1495.81,1538.02,2025-11-06 15:30:00 IST,1200.4,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,AMRUTANJAN,2020-11-12 15:30:00 IST,BULL,2020-11-12 09:15:00 IST,474.35,452.71,506.81,517.62,528.44,539.26,2020-11-19 15:30:00 IST,517.62,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,AMRUTANJAN,2021-01-04 15:30:00 IST,BULL,2021-01-04 09:15:00 IST,564.4,529.15,617.27,634.89,652.52,670.14,2021-01-18 15:30:00 IST,529.15,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANANDRATHI,2024-10-09 15:30:00 IST,BULL,2024-10-09 09:15:00 IST,1031.7,984.6,1102.35,1125.9,1149.45,1173.0,2024-10-23 15:30:00 IST,1011.7,TIME_EXPIRY,-0.4246,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANANDRATHI,2025-02-21 15:30:00 IST,BULL,2025-02-21 09:15:00 IST,1001.6,952.78,1074.83,1099.24,1123.64,1148.05,2025-03-04 15:30:00 IST,952.78,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANANTRAJ,2024-07-02 15:30:00 IST,BULL,2024-07-02 09:15:00 IST,481.6,449.17,530.24,546.45,562.67,578.88,2024-07-08 15:30:00 IST,546.45,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANTELOPUS,2021-05-26 15:30:00 IST,BULL,2021-05-26 09:15:00 IST,154.2,141.53,173.21,179.54,185.88,192.21,2021-05-31 15:30:00 IST,141.53,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANUP,2023-07-06 15:30:00 IST,BULL,2023-07-06 09:15:00 IST,931.65,880.99,1007.64,1032.97,1058.3,1083.63,2023-07-20 15:30:00 IST,971.9,TIME_EXPIRY,0.7945,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANUP,2024-03-18 15:30:00 IST,BULL,2024-03-18 09:15:00 IST,1557.5,1459.31,1704.79,1753.89,1802.98,1852.08,2024-04-01 15:30:00 IST,1610.6,TIME_EXPIRY,0.5408,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANUP,2024-06-18 15:30:00 IST,BULL,2024-06-18 09:15:00 IST,1977.95,1849.22,2171.04,2235.41,2299.78,2364.14,2024-06-26 15:30:00 IST,1849.22,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ANUP,2025-03-27 15:30:00 IST,BULL,2025-03-27 09:15:00 IST,3546.6,3297.38,3920.43,4045.04,4169.64,4294.25,2025-04-03 15:30:00 IST,3297.38,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APARINDS,2017-12-20 15:30:00 IST,BULL,2017-12-20 09:15:00 IST,819.1,783.34,872.74,890.62,908.5,926.38,2018-01-03 15:30:00 IST,832.75,TIME_EXPIRY,0.3817,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APARINDS,2022-05-27 15:30:00 IST,BULL,2022-05-27 09:15:00 IST,709.15,658.98,784.4,809.48,834.57,859.65,2022-06-07 15:30:00 IST,809.48,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APARINDS,2022-07-29 15:30:00 IST,BULL,2022-07-29 09:15:00 IST,1123.6,1032.18,1260.74,1306.45,1352.16,1397.87,2022-08-12 15:30:00 IST,1240.15,TIME_EXPIRY,1.2748,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APARINDS,2022-08-23 15:30:00 IST,BULL,2022-08-23 09:15:00 IST,1336.4,1223.04,1506.44,1563.12,1619.81,1676.49,2022-09-02 15:30:00 IST,1223.04,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APARINDS,2023-02-07 15:30:00 IST,BULL,2023-02-07 09:15:00 IST,2221.95,2035.64,2501.42,2594.57,2687.73,2780.88,2023-02-21 15:30:00 IST,2289.0,TIME_EXPIRY,0.3599,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APCOTEXIND,2025-11-06 15:30:00 IST,BULL,2025-11-06 09:15:00 IST,392.6,375.62,418.08,426.57,435.06,443.55,2025-11-20 15:30:00 IST,403.8,TIME_EXPIRY,0.6595,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APLAPOLLO,2022-04-05 15:30:00 IST,BULL,2022-04-05 09:15:00 IST,993.95,939.73,1075.28,1102.39,1129.5,1156.61,2022-04-19 15:30:00 IST,1057.35,TIME_EXPIRY,1.1693,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APLAPOLLO,2022-07-29 15:30:00 IST,BULL,2022-07-29 09:15:00 IST,955.75,909.87,1024.57,1047.51,1070.45,1093.39,2022-08-04 15:30:00 IST,1047.51,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APLLTD,2019-07-02 15:30:00 IST,BULL,2019-07-02 09:15:00 IST,530.25,502.31,572.16,586.13,600.1,614.07,2019-07-16 15:30:00 IST,523.6,TIME_EXPIRY,-0.238,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APLLTD,2024-07-02 15:30:00 IST,BULL,2024-07-02 09:15:00 IST,973.8,919.44,1055.35,1082.53,1109.71,1136.89,2024-07-16 15:30:00 IST,1082.53,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOHOSP,2021-01-25 15:30:00 IST,BULL,2021-01-25 09:15:00 IST,2686.9,2579.04,2848.69,2902.62,2956.55,3010.48,2021-01-28 15:30:00 IST,2579.04,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOHOSP,2022-10-28 15:30:00 IST,BULL,2022-10-28 09:15:00 IST,4567.0,4413.06,4797.91,4874.88,4951.84,5028.81,2022-11-02 15:30:00 IST,4413.06,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOHOSP,2024-09-12 15:30:00 IST,BULL,2024-09-12 09:15:00 IST,7061.8,6852.58,7375.63,7480.24,7584.85,7689.46,2024-09-26 15:30:00 IST,7167.85,TIME_EXPIRY,0.5069,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOTYRE,2018-04-05 15:30:00 IST,BULL,2018-04-05 09:15:00 IST,292.5,280.15,311.02,317.2,323.37,329.55,2018-04-19 15:30:00 IST,292.95,TIME_EXPIRY,0.0364,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOTYRE,2020-12-11 15:30:00 IST,BULL,2020-12-11 09:15:00 IST,193.0,183.97,206.54,211.06,215.58,220.09,2020-12-21 15:30:00 IST,183.97,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOTYRE,2022-11-28 15:30:00 IST,SIDEWAYS,2022-11-28 09:15:00 IST,312.7,297.72,335.17,342.66,350.14,357.63,2022-12-12 15:30:00 IST,323.1,TIME_EXPIRY,0.6944,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOTYRE,2023-04-18 15:30:00 IST,BULL,2023-04-18 09:15:00 IST,332.2,321.53,348.2,353.54,358.87,364.21,2023-05-02 15:30:00 IST,353.54,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APOLLOTYRE,2023-11-08 15:30:00 IST,BULL,2023-11-08 09:15:00 IST,410.3,396.11,431.58,438.67,445.77,452.86,2023-11-22 15:30:00 IST,420.85,TIME_EXPIRY,0.7437,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,APTUS,2023-09-27 15:30:00 IST,BULL,2023-09-27 09:15:00 IST,292.4,279.7,311.46,317.81,324.16,330.51,2023-10-11 15:30:00 IST,293.1,TIME_EXPIRY,0.0551,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARE&M,2021-01-04 15:30:00 IST,SIDEWAYS,2021-01-04 09:15:00 IST,965.75,924.85,1027.1,1047.55,1068.0,1088.45,2021-01-18 15:30:00 IST,970.0,TIME_EXPIRY,0.1039,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARE&M,2023-05-17 15:30:00 IST,BULL,2023-05-17 09:15:00 IST,649.0,625.15,684.78,696.7,708.62,720.55,2023-05-24 15:30:00 IST,625.15,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARIHANTSUP,2024-09-03 15:30:00 IST,BULL,2024-09-03 09:15:00 IST,335.0,310.12,372.32,384.76,397.2,409.64,2024-09-17 15:30:00 IST,361.1,TIME_EXPIRY,1.049,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARTEMISMED,2023-09-22 15:30:00 IST,BULL,2023-09-22 09:15:00 IST,157.75,146.18,175.1,180.88,186.66,192.44,2023-10-06 15:30:00 IST,146.18,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARTEMISMED,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,298.6,283.91,320.63,327.98,335.32,342.67,2026-08-12 15:30:00 IST,316.3,TIME_EXPIRY,1.205,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARVINDFASN,2023-06-06 15:30:00 IST,BULL,2023-06-06 09:15:00 IST,310.35,296.46,331.18,338.13,345.08,352.02,2023-06-15 15:30:00 IST,338.13,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ARVSMART,2018-04-26 15:30:00 IST,SIDEWAYS,2018-04-26 09:15:00 IST,200.65,190.15,216.4,221.65,226.9,232.15,2018-05-04 15:30:00 IST,190.15,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASAHIINDIA,2022-06-24 15:30:00 IST,BULL,2022-06-24 09:15:00 IST,537.8,495.68,600.98,622.04,643.1,664.16,2022-07-08 15:30:00 IST,571.95,TIME_EXPIRY,0.8108,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASAHIINDIA,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,891.6,852.51,950.23,969.77,989.32,1008.86,2026-06-10 15:30:00 IST,873.2,TIME_EXPIRY,-0.4708,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHAPURMIN,2025-01-08 15:30:00 IST,BULL,2025-01-08 09:15:00 IST,484.65,444.76,544.48,564.43,584.37,604.32,2025-01-13 15:30:00 IST,444.76,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHAPURMIN,2025-11-20 15:30:00 IST,BULL,2025-11-20 09:15:00 IST,742.55,694.14,815.17,839.38,863.58,887.79,2025-11-24 15:30:00 IST,694.14,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHIANA,2021-02-23 15:30:00 IST,BULL,2021-02-23 09:15:00 IST,114.05,107.23,124.28,127.69,131.1,134.51,2021-03-09 15:30:00 IST,112.75,TIME_EXPIRY,-0.1906,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHIANA,2023-12-21 15:30:00 IST,BULL,2023-12-21 09:15:00 IST,275.05,259.04,299.07,307.08,315.08,323.09,2024-01-04 15:30:00 IST,279.95,TIME_EXPIRY,0.306,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHIANA,2024-01-12 15:30:00 IST,BULL,2024-01-12 09:15:00 IST,311.35,291.01,341.85,352.02,362.19,372.36,2024-01-18 15:30:00 IST,291.01,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHIANA,2025-01-08 15:30:00 IST,BULL,2025-01-08 09:15:00 IST,391.35,359.72,438.8,454.61,470.43,486.24,2025-01-10 15:30:00 IST,359.72,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHOKA,2017-10-25 15:30:00 IST,BULL,2017-10-25 09:15:00 IST,139.8,132.15,151.28,155.1,158.93,162.75,2017-11-02 15:30:00 IST,155.1,TARGET,2.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHOKA,2024-07-24 15:30:00 IST,BULL,2024-07-24 09:15:00 IST,259.79,243.32,284.5,292.73,300.97,309.2,2024-08-05 15:30:00 IST,243.32,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHOKLEY,2025-09-08 15:30:00 IST,BULL,2025-09-08 09:15:00 IST,137.29,131.09,146.59,149.69,152.79,155.89,2025-09-22 15:30:00 IST,139.42,TIME_EXPIRY,0.3436,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHOKLEY,2025-11-13 15:30:00 IST,BULL,2025-11-13 09:15:00 IST,150.41,145.35,157.99,160.52,163.05,165.58,2025-11-19 15:30:00 IST,145.35,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASHOKLEY,2025-11-27 15:30:00 IST,BULL,2025-11-27 09:15:00 IST,159.75,153.61,168.96,172.03,175.1,178.18,2025-12-11 15:30:00 IST,160.33,TIME_EXPIRY,0.0944,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,1215.9,1183.3,1264.8,1281.1,1297.4,1313.7,2017-09-15 15:30:00 IST,1245.5,TIME_EXPIRY,0.908,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2018-05-11 15:30:00 IST,BULL,2018-05-11 09:15:00 IST,1286.45,1241.82,1353.39,1375.7,1398.01,1420.32,2018-05-25 15:30:00 IST,1292.35,TIME_EXPIRY,0.1322,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2018-12-20 15:30:00 IST,BULL,2018-12-20 09:15:00 IST,1425.8,1374.51,1502.74,1528.38,1554.03,1579.68,2018-12-24 15:30:00 IST,1374.51,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2019-09-23 15:30:00 IST,BULL,2019-09-23 09:15:00 IST,1802.75,1739.04,1898.31,1930.17,1962.02,1993.88,2019-09-25 15:30:00 IST,1739.04,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2020-10-29 15:30:00 IST,BULL,2020-10-29 09:15:00 IST,2225.45,2144.4,2347.03,2387.55,2428.08,2468.61,2020-11-12 15:30:00 IST,2171.8,TIME_EXPIRY,-0.6619,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2022-04-28 15:30:00 IST,SIDEWAYS,2022-04-28 09:15:00 IST,3247.7,3144.43,3402.6,3454.23,3505.87,3557.5,2022-05-03 15:30:00 IST,3144.43,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2022-09-28 15:30:00 IST,BULL,2022-09-28 09:15:00 IST,3570.65,3448.21,3754.31,3815.52,3876.74,3937.96,2022-09-29 15:30:00 IST,3448.21,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2024-07-31 15:30:00 IST,BULL,2024-07-31 09:15:00 IST,3084.45,2992.59,3222.25,3268.18,3314.11,3360.04,2024-08-08 15:30:00 IST,2992.59,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASIANPAINT,2026-04-10 15:30:00 IST,SIDEWAYS,2026-04-10 09:15:00 IST,2360.7,2258.65,2513.78,2564.8,2615.83,2666.86,2026-04-21 15:30:00 IST,2564.8,TARGET,2.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASKAUTOLTD,2026-07-23 15:30:00 IST,BULL,2026-07-23 09:15:00 IST,502.95,480.45,536.71,547.96,559.21,570.46,2026-08-03 15:30:00 IST,547.96,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTERDM,2019-11-29 15:30:00 IST,BULL,2019-11-29 09:15:00 IST,160.4,148.75,177.88,183.7,189.53,195.35,2019-12-10 15:30:00 IST,148.75,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTERDM,2020-11-12 15:30:00 IST,BULL,2020-11-12 09:15:00 IST,155.55,147.45,167.69,171.74,175.79,179.84,2020-11-18 15:30:00 IST,171.74,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTERDM,2021-04-09 15:30:00 IST,BULL,2021-04-09 09:15:00 IST,148.4,141.1,159.35,162.99,166.64,170.29,2021-04-12 15:30:00 IST,141.1,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTERDM,2023-06-14 15:30:00 IST,BULL,2023-06-14 09:15:00 IST,299.4,281.3,326.55,335.6,344.65,353.7,2023-06-22 15:30:00 IST,281.3,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAL,2018-12-28 15:30:00 IST,BULL,2018-12-28 09:15:00 IST,525.4,503.65,558.02,568.9,579.78,590.65,2019-01-11 15:30:00 IST,531.15,TIME_EXPIRY,0.2644,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAL,2019-05-20 15:30:00 IST,BULL,2019-05-20 09:15:00 IST,572.65,546.45,611.95,625.04,638.14,651.24,2019-05-21 15:30:00 IST,546.45,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAL,2026-08-13 15:30:00 IST,BULL,2026-08-13 09:15:00 IST,1592.0,1536.1,1675.86,1703.81,1731.76,1759.72,2026-08-18 15:30:00 IST,1536.1,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAMICRO,2019-03-26 15:30:00 IST,BULL,2019-03-26 09:15:00 IST,103.6,96.11,114.83,118.58,122.32,126.07,2019-03-28 15:30:00 IST,96.11,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAMICRO,2020-08-12 15:30:00 IST,BULL,2020-08-12 09:15:00 IST,120.7,112.94,132.33,136.21,140.09,143.96,2020-08-26 15:30:00 IST,121.3,TIME_EXPIRY,0.0774,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAMICRO,2023-06-21 15:30:00 IST,BULL,2023-06-21 09:15:00 IST,378.8,359.49,407.76,417.42,427.07,436.73,2023-06-26 15:30:00 IST,359.49,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAMICRO,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,644.15,611.56,693.04,709.33,725.63,741.92,2024-02-12 15:30:00 IST,611.56,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAMICRO,2024-09-12 15:30:00 IST,BULL,2024-09-12 09:15:00 IST,934.5,889.96,1001.31,1023.58,1045.86,1068.13,2024-09-19 15:30:00 IST,889.96,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAZEN,2017-07-05 15:30:00 IST,BULL,2017-07-05 09:15:00 IST,963.4,934.09,1007.36,1022.01,1036.67,1051.32,2017-07-06 15:30:00 IST,1022.01,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAZEN,2019-01-11 15:30:00 IST,BULL,2019-01-11 09:15:00 IST,1647.2,1571.26,1761.11,1799.08,1837.04,1875.01,2019-01-25 15:30:00 IST,1571.26,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ASTRAZEN,2023-05-31 15:30:00 IST,BULL,2023-05-31 09:15:00 IST,3562.45,3438.83,3747.88,3809.69,3871.5,3933.31,2023-06-14 15:30:00 IST,3652.4,TIME_EXPIRY,0.7276,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ATGL,2022-08-30 15:30:00 IST,BULL,2022-08-30 09:15:00 IST,3744.95,3508.45,4099.7,4217.94,4336.19,4454.44,2022-09-02 15:30:00 IST,3508.45,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ATGL,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,713.1,668.92,779.36,801.45,823.54,845.62,2026-05-28 15:30:00 IST,801.45,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ATUL,2020-08-19 15:30:00 IST,BULL,2020-08-19 09:15:00 IST,5599.85,5332.45,6000.96,6134.66,6268.36,6402.06,2020-08-27 15:30:00 IST,6134.66,TARGET,2.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
